"stag","event","Gender","Age","Profession","Is_coached","Head_gender","Grey_wage","Transportation","Extraversion","Independence","Selfcontrol","Anxiety","Novator","Long_emp_retention","CScore_Extraversion_vv_2","CScore_Extraversion_vv_3","CScore_Extraversion_vv_4","CScore_Grey_wage_vv_1","LIFT_SCORE","TREATMENT_NAME","UPLIFT","Y_TREATED","N_TREATED","Y_UNTREATED","N_UNTREATED","FOLLOW_REC","ABS_LIFT_SCORE"
133.8809035,1,1,19,0,0,0,1,0,2,0,0,1,1,1,1.45146775245667,0.22090882062912,0.421717613935471,0.843752682209015,1.45146775245667,"Extraversion_vv_2",NA,1,1,0,0,1,1.45146775245667
90.51334702,1,0,22,1,0,0,1,1,2,0,0,1,1,1,0.990136563777924,-0.303361356258392,0.383686035871506,0.192815944552422,0.990136563777924,"Extraversion_vv_2",NA,2,2,0,0,1,0.990136563777924
113.8398357,0,0,21,1,0,0,1,1,4,0,1,1,0,1,-0.0119196157902479,0.0521722175180912,0.902646720409393,0.401235580444336,0.902646720409393,"Extraversion_vv_4",NA,3,3,0,0,1,0.902646720409393
82.82546201,1,0,23,1,1,0,1,0,2,1,0,0,1,1,0.0442489236593246,0.137388095259666,0.280349582433701,0.842292308807373,0.842292308807373,"Grey_wage_vv_1",NA,4,4,0,0,1,0.842292308807373
61.73305955,1,1,23,0,0,1,1,0,4,1,1,0,0,1,-0.0287233013659716,0.0868856608867645,0.839801490306854,0.775924503803253,0.839801490306854,"Extraversion_vv_4",NA,5,5,0,0,1,0.839801490306854
50.72689938,1,0,28,0,0,1,1,0,1,0,1,0,0,0,-0.0878673940896988,0.168593257665634,0.825687885284424,0.433117657899857,0.825687885284424,"Extraversion_vv_4",1,5,5,0,1,0,0.825687885284424
15.11293634,1,0,23,1,0,0,1,0,1,0,0,1,1,0,0.413737535476685,0.137746766209602,0.382037192583084,0.803981781005859,0.803981781005859,"Grey_wage_vv_1",0.833333333333333,5,6,0,1,1,0.803981781005859
74.05338809,1,0,21,0,0,0,1,0,3,0,1,1,1,1,0.162087589502335,0.0747787654399872,0.629414677619934,0.799866020679474,0.799866020679474,"Grey_wage_vv_1",0.857142857142857,6,7,0,1,1,0.799866020679474
26.15195072,1,1,31,0,0,1,1,1,3,0,1,1,0,0,-0.124690636992455,0.156696975231171,0.743170082569122,0.311712294816971,0.743170082569122,"Extraversion_vv_4",0.857142857142857,6,7,0,2,0,0.743170082569122
11.30184805,1,0,34,0,0,1,0,0,1,0,0,0,0,0,0.304228067398071,0.372398436069489,0.742418348789215,-0.219498574733734,0.742418348789215,"Extraversion_vv_4",0.857142857142857,6,7,0,3,0,0.742418348789215
29.01026694,1,0,28,0,0,1,1,1,1,0,0,0,0,0,0.254751741886139,0.383657544851303,0.735002279281616,-0.00532018765807152,0.735002279281616,"Extraversion_vv_4",0.857142857142857,6,7,0,4,0,0.735002279281616
24.0164271,1,0,28,1,0,1,1,1,4,0,1,0,0,0,-0.143468573689461,0.117606587707996,0.72226619720459,0.447826355695724,0.72226619720459,"Extraversion_vv_4",0.75,6,8,0,4,1,0.72226619720459
107.1704312,1,0,33,0,0,1,1,1,3,0,1,1,0,1,-0.0782467946410179,0.112090073525906,0.71199506521225,0.593588471412659,0.71199506521225,"Extraversion_vv_4",0.55,6,8,1,5,0,0.71199506521225
46.78439425,1,0,23,0,0,0,1,0,4,1,1,0,0,0,-0.178309217095375,0.0458843372762203,0.220791891217232,0.698846340179443,0.698846340179443,"Grey_wage_vv_1",0.466666666666667,6,9,1,5,1,0.698846340179443
13.17453799,1,1,28,0,0,1,1,0,2,1,0,0,1,0,0.367919117212296,0.64721292257309,0.698077261447906,0.323046177625656,0.698077261447906,"Extraversion_vv_4",0.5,6,9,1,6,0,0.698077261447906
7.589322382,1,0,22,1,1,0,0,0,2,0,1,0,0,0,-0.0207991227507591,0.219546020030975,0.249719068408012,0.694500684738159,0.694500684738159,"Grey_wage_vv_1",0.523809523809524,6,9,1,7,0,0.694500684738159
46.22587269,1,1,29,0,0,1,1,1,2,1,0,1,1,0,0.301878690719604,0.676064133644104,0.430018782615662,-0.0505272001028061,0.676064133644104,"Extraversion_vv_3",0.541666666666667,6,9,1,8,0,0.676064133644104
63.11293634,1,1,32,0,0,0,1,1,4,0,0,1,1,1,0.0966356918215752,0.309707492589951,0.298035204410553,0.636815130710602,0.636815130710602,"Grey_wage_vv_1",0.575,7,10,1,8,1,0.636815130710602
78.68583162,1,0,31,1,0,0,0,1,4,0,1,1,0,1,-0.125858351588249,0.113839097321033,0.630136251449585,0.409704864025116,0.630136251449585,"Extraversion_vv_4",0.602272727272727,8,11,1,8,1,0.630136251449585
81.18275154,1,0,31,1,0,0,1,1,2,0,1,1,0,1,-0.125858351588249,0.113839097321033,0.630136251449585,0.409704864025116,0.630136251449585,"Extraversion_vv_4",0.505050505050505,8,11,2,9,0,0.630136251449585
16,1,0,28,1,0,0,1,0,4,0,1,0,0,0,-0.219524443149567,0.153056189417839,0.625494718551636,0.14586977660656,0.625494718551636,"Extraversion_vv_4",0.444444444444444,8,12,2,9,1,0.625494718551636
8.640657084,1,0,23,0,0,0,1,0,4,0,1,0,0,0,-0.375257104635239,0.104484148323536,0.221009880304337,0.622748196125031,0.622748196125031,"Grey_wage_vv_1",0.393162393162393,8,13,2,9,1,0.622748196125031
61.99589322,0,1,31,1,0,0,1,0,3,0,1,0,0,1,-0.37260565161705,0.115600854158401,0.622119069099426,0.327414989471436,0.622119069099426,"Extraversion_vv_4",0.315384615384615,8,13,3,10,0,0.622119069099426
7.030800821,1,0,39,1,0,0,1,0,2,0,0,1,1,0,0.282789021730423,0.409638404846191,0.614373683929443,-0.236400634050369,0.614373683929443,"Extraversion_vv_4",0.342657342657343,8,13,3,11,0,0.614373683929443
3.975359343,1,0,29,1,1,1,1,1,1,0,0,0,0,0,-0.0398144088685513,0.345160990953445,0.613574087619781,-0.0391934029757977,0.613574087619781,"Extraversion_vv_4",0.365384615384615,8,13,3,12,0,0.613574087619781
4.533880903,1,0,31,0,0,0,0,1,3,0,1,0,0,0,-0.354454427957535,0.1132772564888,0.602239549160004,0.389548927545547,0.602239549160004,"Extraversion_vv_4",0.384615384615385,8,13,3,13,0,0.602239549160004
71.2936345,1,0,31,1,0,0,1,0,3,0,1,0,0,1,-0.250399142503738,0.0715849250555038,0.602236747741699,0.320992529392242,0.602236747741699,"Extraversion_vv_4",0.32967032967033,8,13,4,14,0,0.602236747741699
95.21149897,1,0,22,0,0,1,1,1,1,0,0,0,1,1,0.589585661888123,0.0894287377595901,0.468616038560867,0.309397011995316,0.589585661888123,"Extraversion_vv_2",0.282051282051282,8,13,5,15,0,0.589585661888123
35.77823409,1,0,22,0,0,1,0,1,2,0,0,0,1,0,0.589585661888123,0.0894287377595901,0.468616038560867,0.309397011995316,0.589585661888123,"Extraversion_vv_2",0.238095238095238,8,14,5,15,1,0.589585661888123
17.93839836,1,1,24,1,0,0,0,1,4,1,1,0,1,0,-0.229627549648285,0.22277370095253,0.587376952171326,0.183277681469917,0.587376952171326,"Extraversion_vv_4",0.2,8,15,5,15,1,0.587376952171326
