"stag","event","Gender","Age","Profession","Is_coached","Head_gender","Grey_wage","Transportation","Extraversion","Independence","Selfcontrol","Anxiety","Novator","Long_emp_retention","CScore_Extraversion_vv_2","CScore_Extraversion_vv_3","CScore_Extraversion_vv_4","CScore_Grey_wage_vv_1","LIFT_SCORE","TREATMENT_NAME","UPLIFT","Y_TREATED","N_TREATED","Y_UNTREATED","N_UNTREATED","FOLLOW_REC","ABS_LIFT_SCORE"
82.82546201,1,0,23,1,1,0,1,0,2,1,0,0,1,1,1.55214285850525,0.138695225119591,0.208687260746956,0.754912793636322,1.55214285850525,"Extraversion_vv_2",NA,1,1,0,0,1,1.55214285850525
15.11293634,1,0,23,1,0,0,1,0,1,0,0,1,1,0,1.34833097457886,0.114365518093109,0.0847975537180901,0.729981303215027,1.34833097457886,"Extraversion_vv_2",1,1,1,0,1,0,1.34833097457886
51.87679671,1,0,19,0,0,1,1,0,1,1,0,0,0,0,1.07056963443756,-0.0130545767024159,0.143666014075279,0.7248894572258,1.07056963443756,"Extraversion_vv_2",1,1,1,0,2,0,1.07056963443756
133.9137577,1,1,19,0,0,0,1,0,4,1,0,1,0,1,0.774354994297028,0.0563652738928795,0.357733428478241,0.85465282201767,0.774354994297028,"Extraversion_vv_2",0.666666666666667,1,1,1,3,0,0.774354994297028
133.8809035,1,1,19,0,0,0,1,0,4,1,0,1,0,1,0.774354994297028,0.0563652738928795,0.357733428478241,0.85465282201767,0.774354994297028,"Extraversion_vv_2",0.5,1,1,2,4,0,0.774354994297028
11.30184805,1,0,34,0,0,1,0,0,1,0,0,0,0,0,0.48506897687912,0.389724671840668,0.768373847007751,-0.13950289785862,0.768373847007751,"Extraversion_vv_4",0.6,1,1,2,5,0,0.768373847007751
34.0698152,1,0,34,0,0,1,0,0,1,0,0,0,0,0,0.48506897687912,0.389724671840668,0.768373847007751,-0.13950289785862,0.768373847007751,"Extraversion_vv_4",0.666666666666667,1,1,2,6,0,0.768373847007751
5.848049281,1,0,23,1,1,0,1,1,2,0,0,0,0,0,0.339128851890564,0.668233454227448,0.728129625320435,-0.189713761210442,0.728129625320435,"Extraversion_vv_4",0.714285714285714,1,1,2,7,0,0.728129625320435
8.410677618,1,1,32,0,1,0,1,1,4,0,1,1,0,0,-0.385123610496521,0.0392165631055832,0.722470641136169,0.900291681289673,0.722470641136169,"Extraversion_vv_4",0.214285714285714,1,2,2,7,1,0.722470641136169
6.53798768,1,0,26,1,0,0,0,1,2,1,0,0,1,0,0.695713043212891,-0.0787425562739372,-0.226025119423866,0.24150750041008,0.695713043212891,"Extraversion_vv_2",0.0476190476190476,1,3,2,7,1,0.695713043212891
