"satisfaction_level","last_evaluation","average_montly_hours","time_spend_company","Work_accident","left","salary","satisfaction_level_vv_2","satisfaction_level_vv_3","average_montly_hours_vv_2","average_montly_hours_vv_3","average_montly_hours_vv_4","average_montly_hours_vv_5","LIFT_SCORE","TREATMENT_NAME","UPLIFT","Y_TREATED","N_TREATED","Y_UNTREATED","N_UNTREATED","FOLLOW_REC"
1,0.95,3,2,0,1,0,0.870543005520851,1.03568085402792,-0.019958144049491,0.143206692262659,0.421886057939449,0.44803637183657,1.03568085402792,"satisfaction_level_vv_3",NA,0,0,2,1,0
2,0.97,3,2,0,1,0,0.870543005520851,1.03568085402792,-0.019958144049491,0.143206692262659,0.421886057939449,0.44803637183657,1.03568085402792,"satisfaction_level_vv_3",NA,0,0,4,2,0
1,0.93,5,3,0,1,0,0.870543005520851,1.03568085402792,-0.019958144049491,0.143206692262659,0.421886057939449,0.44803637183657,1.03568085402792,"satisfaction_level_vv_3",NA,0,0,7,3,0
2,0.93,5,3,0,1,0,0.870543005520851,1.03568085402792,-0.019958144049491,0.143206692262659,0.421886057939449,0.44803637183657,1.03568085402792,"satisfaction_level_vv_3",NA,0,0,10,4,0
1,0.95,5,4,0,1,0,0.870543005520851,1.03568085402792,-0.019958144049491,0.143206692262659,0.421886057939449,0.44803637183657,1.03568085402792,"satisfaction_level_vv_3",NA,0,0,14,5,0
1,0.96,5,4,0,1,0,0.870543005520851,1.03568085402792,-0.019958144049491,0.143206692262659,0.421886057939449,0.44803637183657,1.03568085402792,"satisfaction_level_vv_3",NA,0,0,18,6,0
1,0.93,5,4,1,1,0,0.870543005520851,1.03568085402792,-0.019958144049491,0.143206692262659,0.421886057939449,0.44803637183657,1.03568085402792,"satisfaction_level_vv_3",NA,0,0,22,7,0
1,0.94,5,4,0,1,0,0.870543005520851,1.03568085402792,-0.019958144049491,0.143206692262659,0.421886057939449,0.44803637183657,1.03568085402792,"satisfaction_level_vv_3",NA,0,0,26,8,0
1,0.93,5,4,0,1,0,0.870543005520851,1.03568085402792,-0.019958144049491,0.143206692262659,0.421886057939449,0.44803637183657,1.03568085402792,"satisfaction_level_vv_3",NA,0,0,30,9,0
1,0.96,5,4,0,1,0,0.870543005520851,1.03568085402792,-0.019958144049491,0.143206692262659,0.421886057939449,0.44803637183657,1.03568085402792,"satisfaction_level_vv_3",NA,0,0,34,10,0
1,0.93,5,4,0,1,0,0.870543005520851,1.03568085402792,-0.019958144049491,0.143206692262659,0.421886057939449,0.44803637183657,1.03568085402792,"satisfaction_level_vv_3",NA,0,0,38,11,0
1,0.93,5,4,0,1,0,0.870543005520851,1.03568085402792,-0.019958144049491,0.143206692262659,0.421886057939449,0.44803637183657,1.03568085402792,"satisfaction_level_vv_3",NA,0,0,42,12,0
1,0.93,5,4,0,1,0,0.870543005520851,1.03568085402792,-0.019958144049491,0.143206692262659,0.421886057939449,0.44803637183657,1.03568085402792,"satisfaction_level_vv_3",NA,0,0,46,13,0
1,0.95,5,4,0,1,0,0.870543005520851,1.03568085402792,-0.019958144049491,0.143206692262659,0.421886057939449,0.44803637183657,1.03568085402792,"satisfaction_level_vv_3",NA,0,0,50,14,0
1,0.97,4,4,0,1,0,0.870543005520851,1.03568085402792,-0.019958144049491,0.143206692262659,0.421886057939449,0.44803637183657,1.03568085402792,"satisfaction_level_vv_3",NA,0,0,54,15,0
1,0.93,3,4,0,1,0,0.870543005520851,1.03568085402792,-0.019958144049491,0.143206692262659,0.421886057939449,0.44803637183657,1.03568085402792,"satisfaction_level_vv_3",NA,0,0,58,16,0
1,0.93,5,4,0,1,0,0.870543005520851,1.03568085402792,-0.019958144049491,0.143206692262659,0.421886057939449,0.44803637183657,1.03568085402792,"satisfaction_level_vv_3",NA,0,0,62,17,0
1,0.96,5,4,0,1,0,0.870543005520851,1.03568085402792,-0.019958144049491,0.143206692262659,0.421886057939449,0.44803637183657,1.03568085402792,"satisfaction_level_vv_3",NA,0,0,66,18,0
1,0.96,5,4,0,1,0,0.870543005520851,1.03568085402792,-0.019958144049491,0.143206692262659,0.421886057939449,0.44803637183657,1.03568085402792,"satisfaction_level_vv_3",NA,0,0,70,19,0
1,0.93,5,4,0,1,0,0.870543005520851,1.03568085402792,-0.019958144049491,0.143206692262659,0.421886057939449,0.44803637183657,1.03568085402792,"satisfaction_level_vv_3",NA,0,0,74,20,0
1,0.93,5,4,0,1,0,0.870543005520851,1.03568085402792,-0.019958144049491,0.143206692262659,0.421886057939449,0.44803637183657,1.03568085402792,"satisfaction_level_vv_3",NA,0,0,78,21,0
2,1,2,4,0,1,0,0.870543005520851,1.03568085402792,-0.019958144049491,0.143206692262659,0.421886057939449,0.44803637183657,1.03568085402792,"satisfaction_level_vv_3",NA,0,0,82,22,0
1,0.93,5,4,0,1,0,0.870543005520851,1.03568085402792,-0.019958144049491,0.143206692262659,0.421886057939449,0.44803637183657,1.03568085402792,"satisfaction_level_vv_3",NA,0,0,86,23,0
1,0.95,5,4,0,1,0,0.870543005520851,1.03568085402792,-0.019958144049491,0.143206692262659,0.421886057939449,0.44803637183657,1.03568085402792,"satisfaction_level_vv_3",NA,0,0,90,24,0
2,0.93,3,4,0,1,0,0.870543005520851,1.03568085402792,-0.019958144049491,0.143206692262659,0.421886057939449,0.44803637183657,1.03568085402792,"satisfaction_level_vv_3",NA,0,0,94,25,0
1,0.98,4,4,0,1,0,0.870543005520851,1.03568085402792,-0.019958144049491,0.143206692262659,0.421886057939449,0.44803637183657,1.03568085402792,"satisfaction_level_vv_3",NA,0,0,98,26,0
1,0.94,4,4,0,1,0,0.870543005520851,1.03568085402792,-0.019958144049491,0.143206692262659,0.421886057939449,0.44803637183657,1.03568085402792,"satisfaction_level_vv_3",NA,0,0,102,27,0
1,0.97,5,4,0,1,0,0.870543005520851,1.03568085402792,-0.019958144049491,0.143206692262659,0.421886057939449,0.44803637183657,1.03568085402792,"satisfaction_level_vv_3",NA,0,0,106,28,0
1,0.96,4,4,0,1,0,0.870543005520851,1.03568085402792,-0.019958144049491,0.143206692262659,0.421886057939449,0.44803637183657,1.03568085402792,"satisfaction_level_vv_3",NA,0,0,110,29,0
1,0.95,5,4,0,1,0,0.870543005520851,1.03568085402792,-0.019958144049491,0.143206692262659,0.421886057939449,0.44803637183657,1.03568085402792,"satisfaction_level_vv_3",NA,0,0,114,30,0
1,0.93,4,4,0,1,0,0.870543005520851,1.03568085402792,-0.019958144049491,0.143206692262659,0.421886057939449,0.44803637183657,1.03568085402792,"satisfaction_level_vv_3",NA,0,0,118,31,0
1,0.94,5,4,0,1,0,0.870543005520851,1.03568085402792,-0.019958144049491,0.143206692262659,0.421886057939449,0.44803637183657,1.03568085402792,"satisfaction_level_vv_3",NA,0,0,122,32,0
1,0.93,5,4,0,1,0,0.870543005520851,1.03568085402792,-0.019958144049491,0.143206692262659,0.421886057939449,0.44803637183657,1.03568085402792,"satisfaction_level_vv_3",NA,0,0,126,33,0
1,0.96,4,4,0,1,0,0.870543005520851,1.03568085402792,-0.019958144049491,0.143206692262659,0.421886057939449,0.44803637183657,1.03568085402792,"satisfaction_level_vv_3",NA,0,0,130,34,0
1,0.93,4,4,0,1,0,0.870543005520851,1.03568085402792,-0.019958144049491,0.143206692262659,0.421886057939449,0.44803637183657,1.03568085402792,"satisfaction_level_vv_3",NA,0,0,134,35,0
1,0.95,5,4,0,1,0,0.870543005520851,1.03568085402792,-0.019958144049491,0.143206692262659,0.421886057939449,0.44803637183657,1.03568085402792,"satisfaction_level_vv_3",NA,0,0,138,36,0
1,0.96,5,4,0,1,0,0.870543005520851,1.03568085402792,-0.019958144049491,0.143206692262659,0.421886057939449,0.44803637183657,1.03568085402792,"satisfaction_level_vv_3",NA,0,0,142,37,0
1,0.97,4,4,1,1,0,0.870543005520851,1.03568085402792,-0.019958144049491,0.143206692262659,0.421886057939449,0.44803637183657,1.03568085402792,"satisfaction_level_vv_3",NA,0,0,146,38,0
1,0.93,5,4,1,1,0,0.870543005520851,1.03568085402792,-0.019958144049491,0.143206692262659,0.421886057939449,0.44803637183657,1.03568085402792,"satisfaction_level_vv_3",NA,0,0,150,39,0
1,1,3,4,0,1,0,0.870543005520851,1.03568085402792,-0.019958144049491,0.143206692262659,0.421886057939449,0.44803637183657,1.03568085402792,"satisfaction_level_vv_3",NA,0,0,154,40,0
1,0.95,5,4,0,1,0,0.870543005520851,1.03568085402792,-0.019958144049491,0.143206692262659,0.421886057939449,0.44803637183657,1.03568085402792,"satisfaction_level_vv_3",NA,0,0,158,41,0
2,0.93,3,4,0,1,0,0.870543005520851,1.03568085402792,-0.019958144049491,0.143206692262659,0.421886057939449,0.44803637183657,1.03568085402792,"satisfaction_level_vv_3",NA,0,0,162,42,0
3,0.99,4,5,0,1,0,0.870543005520851,1.03568085402792,-0.019958144049491,0.143206692262659,0.421886057939449,0.44803637183657,1.03568085402792,"satisfaction_level_vv_3",1.14285714285714,5,1,162,42,1
2,0.99,4,5,0,1,0,0.870543005520851,1.03568085402792,-0.019958144049491,0.143206692262659,0.421886057939449,0.44803637183657,1.03568085402792,"satisfaction_level_vv_3",1.11627906976744,5,1,167,43,0
3,1,3,5,0,1,0,0.870543005520851,1.03568085402792,-0.019958144049491,0.143206692262659,0.421886057939449,0.44803637183657,1.03568085402792,"satisfaction_level_vv_3",1.11627906976744,10,2,167,43,1
3,0.98,4,5,0,1,0,0.870543005520851,1.03568085402792,-0.019958144049491,0.143206692262659,0.421886057939449,0.44803637183657,1.03568085402792,"satisfaction_level_vv_3",1.11627906976744,15,3,167,43,1
3,0.97,4,5,0,1,0,0.870543005520851,1.03568085402792,-0.019958144049491,0.143206692262659,0.421886057939449,0.44803637183657,1.03568085402792,"satisfaction_level_vv_3",1.11627906976744,20,4,167,43,1
2,1,4,5,0,1,0,0.870543005520851,1.03568085402792,-0.019958144049491,0.143206692262659,0.421886057939449,0.44803637183657,1.03568085402792,"satisfaction_level_vv_3",1.09090909090909,20,4,172,44,0
2,0.99,3,5,0,1,0,0.870543005520851,1.03568085402792,-0.019958144049491,0.143206692262659,0.421886057939449,0.44803637183657,1.03568085402792,"satisfaction_level_vv_3",1.06666666666667,20,4,177,45,0
3,0.98,3,5,0,1,0,0.870543005520851,1.03568085402792,-0.019958144049491,0.143206692262659,0.421886057939449,0.44803637183657,1.03568085402792,"satisfaction_level_vv_3",1.06666666666667,25,5,177,45,1
2,1,3,5,0,1,0,0.870543005520851,1.03568085402792,-0.019958144049491,0.143206692262659,0.421886057939449,0.44803637183657,1.03568085402792,"satisfaction_level_vv_3",1.04347826086957,25,5,182,46,0
1,0.94,5,5,0,1,0,0.870543005520851,1.03568085402792,-0.019958144049491,0.143206692262659,0.421886057939449,0.44803637183657,1.03568085402792,"satisfaction_level_vv_3",1.02127659574468,25,5,187,47,0
