"satisfaction_level","last_evaluation","average_montly_hours","time_spend_company","Work_accident","left","salary","satisfaction_level_vv_2","satisfaction_level_vv_3","average_montly_hours_vv_2","average_montly_hours_vv_3","average_montly_hours_vv_4","average_montly_hours_vv_5","LIFT_SCORE","TREATMENT_NAME","UPLIFT","Y_TREATED","N_TREATED","Y_UNTREATED","N_UNTREATED","FOLLOW_REC"
2,0.97,3,2,0,1,0,0.849447034476926,1.02298512565585,-0.0257696150301258,0.108749996493396,0.460112285087527,0.332025665124652,1.02298512565585,"satisfaction_level_vv_3",NA,0,0,2,1,0
3,1,4,3,1,1,0,0.849447034476926,1.02298512565585,-0.0257696150301258,0.108749996493396,0.460112285087527,0.332025665124652,1.02298512565585,"satisfaction_level_vv_3",1,3,1,2,1,1
1,0.94,4,4,0,1,0,0.849447034476926,1.02298512565585,-0.0257696150301258,0.108749996493396,0.460112285087527,0.332025665124652,1.02298512565585,"satisfaction_level_vv_3",0,3,1,6,2,0
1,0.97,5,4,0,1,0,0.849447034476926,1.02298512565585,-0.0257696150301258,0.108749996493396,0.460112285087527,0.332025665124652,1.02298512565585,"satisfaction_level_vv_3",-0.333333333333333,3,1,10,3,0
1,0.96,4,4,0,1,0,0.849447034476926,1.02298512565585,-0.0257696150301258,0.108749996493396,0.460112285087527,0.332025665124652,1.02298512565585,"satisfaction_level_vv_3",-0.5,3,1,14,4,0
1,0.93,4,4,0,1,0,0.849447034476926,1.02298512565585,-0.0257696150301258,0.108749996493396,0.460112285087527,0.332025665124652,1.02298512565585,"satisfaction_level_vv_3",-0.6,3,1,18,5,0
1,0.98,4,4,0,1,0,0.849447034476926,1.02298512565585,-0.0257696150301258,0.108749996493396,0.460112285087527,0.332025665124652,1.02298512565585,"satisfaction_level_vv_3",-0.666666666666667,3,1,22,6,0
1,0.94,5,4,0,1,0,0.849447034476926,1.02298512565585,-0.0257696150301258,0.108749996493396,0.460112285087527,0.332025665124652,1.02298512565585,"satisfaction_level_vv_3",-0.714285714285714,3,1,26,7,0
1,0.98,5,4,0,1,0,0.849447034476926,1.02298512565585,-0.0257696150301258,0.108749996493396,0.460112285087527,0.332025665124652,1.02298512565585,"satisfaction_level_vv_3",-0.75,3,1,30,8,0
1,0.93,5,4,0,1,0,0.849447034476926,1.02298512565585,-0.0257696150301258,0.108749996493396,0.460112285087527,0.332025665124652,1.02298512565585,"satisfaction_level_vv_3",-0.777777777777778,3,1,34,9,0
1,0.94,4,4,0,1,0,0.849447034476926,1.02298512565585,-0.0257696150301258,0.108749996493396,0.460112285087527,0.332025665124652,1.02298512565585,"satisfaction_level_vv_3",-0.8,3,1,38,10,0
