Age,Private,SelfEmp,Gov,Education,Married,Race,Gender,WorkHour,US,Salary,Prof,LIFT_SCORE,TREATMENT_NAME,FOLLOW_REC,N_TREATED,Y_TREATED,N_UNTREATED,Y_UNTREATED,UPLIFT
49,1,0,0,2,1,0,1,3,0,0,0,1.1715944331666017,SelfEmp_vv_1,0,0.0,0.0,1.0,0.0,0.0
49,1,0,0,3,0,0,1,3,0,0,0,1.165118563990198,SelfEmp_vv_1,0,0.0,0.0,2.0,0.0,0.0
51,1,0,0,3,1,0,1,4,0,0,0,1.1486315906278142,SelfEmp_vv_1,0,0.0,0.0,3.0,0.0,0.0
51,1,0,0,1,1,0,1,3,0,0,0,1.1486315906278142,SelfEmp_vv_1,0,0.0,0.0,4.0,0.0,0.0
51,1,0,0,3,1,0,1,3,0,0,1,1.1486315906278142,SelfEmp_vv_1,0,0.0,0.0,5.0,1.0,0.0
51,1,0,0,2,1,0,1,4,0,0,1,1.1486315906278142,SelfEmp_vv_1,0,0.0,0.0,6.0,2.0,0.0
37,1,0,0,3,1,0,0,3,1,1,1,1.145976623878001,SelfEmp_vv_1,0,0.0,0.0,7.0,3.0,0.0
48,0,1,0,2,1,0,1,3,0,0,1,1.144631670235144,SelfEmp_vv_1,1,1.0,1.0,7.0,3.0,0.5714285714285714
48,0,1,0,3,1,0,1,4,0,0,1,1.144631670235144,SelfEmp_vv_1,1,2.0,2.0,7.0,3.0,0.5714285714285714
38,1,0,0,3,1,0,1,3,1,1,1,1.1407988708416492,SelfEmp_vv_1,0,2.0,2.0,8.0,4.0,0.5
38,1,0,0,2,1,0,1,3,1,1,0,1.1407988708416492,SelfEmp_vv_1,0,2.0,2.0,9.0,4.0,0.5555555555555556
38,1,0,0,3,1,0,1,3,1,1,1,1.1407988708416492,SelfEmp_vv_1,0,2.0,2.0,10.0,5.0,0.5
38,1,0,0,3,1,0,1,3,1,1,1,1.1407988708416492,SelfEmp_vv_1,0,2.0,2.0,11.0,6.0,0.4545454545454546
38,1,0,0,3,1,0,1,4,1,1,0,1.1407988708416492,SelfEmp_vv_1,0,2.0,2.0,12.0,6.0,0.5
38,1,0,0,3,1,0,1,4,1,1,1,1.1407988708416492,SelfEmp_vv_1,0,2.0,2.0,13.0,7.0,0.46153846153846156
38,1,0,0,3,1,0,1,4,1,1,1,1.1407988708416492,SelfEmp_vv_1,0,2.0,2.0,14.0,8.0,0.4285714285714286
45,1,0,0,2,0,0,1,3,0,0,0,1.1396371914412675,SelfEmp_vv_1,0,2.0,2.0,15.0,8.0,0.4666666666666667
37,0,0,1,3,1,0,0,3,1,1,0,1.1286265320493252,SelfEmp_vv_1,0,2.0,2.0,16.0,8.0,0.5
45,1,0,0,3,0,1,1,3,0,1,0,1.127997846182335,SelfEmp_vv_1,0,2.0,2.0,17.0,8.0,0.5294117647058824
50,0,0,0,2,1,0,1,4,0,0,0,1.125448084164312,SelfEmp_vv_1,0,2.0,2.0,18.0,8.0,0.5555555555555556
50,0,0,0,2,1,0,1,3,0,0,0,1.125448084164312,SelfEmp_vv_1,0,2.0,2.0,19.0,8.0,0.5789473684210527
50,0,1,0,2,1,0,1,4,0,0,0,1.125448084164312,SelfEmp_vv_1,1,3.0,2.0,19.0,8.0,0.24561403508771928
45,0,0,1,2,0,0,1,3,0,0,0,1.1200440243753231,SelfEmp_vv_1,0,3.0,2.0,20.0,8.0,0.2666666666666666
38,0,1,0,3,1,0,1,4,1,1,1,1.1199331134323427,SelfEmp_vv_1,1,4.0,3.0,20.0,8.0,0.35
