Age,Private,SelfEmp,Gov,Education,Married,Race,Gender,WorkHour,US,Salary,Prof,LIFT_SCORE,TREATMENT_NAME,FOLLOW_REC,N_TREATED,Y_TREATED,N_UNTREATED,Y_UNTREATED,UPLIFT
30,1,0,0,3,0,0,1,4,1,1,1,1.1195641080414314,SelfEmp_vv_1,0,0.0,0.0,1.0,1.0,0.0
61,0,0,0,3,0,1,1,1,1,1,0,1.08697676424489,SelfEmp_vv_1,0,0.0,0.0,2.0,1.0,0.0
45,1,0,0,2,0,1,1,4,0,1,1,1.0803201715547621,SelfEmp_vv_1,0,0.0,0.0,3.0,2.0,0.0
30,1,0,0,2,0,1,1,4,1,1,1,1.074403401146789,SelfEmp_vv_1,0,0.0,0.0,4.0,3.0,0.0
30,1,0,0,3,0,1,1,3,1,1,1,1.074403401146789,SelfEmp_vv_1,0,0.0,0.0,5.0,4.0,0.0
30,1,0,0,3,0,1,1,3,1,1,1,1.074403401146789,SelfEmp_vv_1,0,0.0,0.0,6.0,5.0,0.0
30,1,0,0,3,0,1,1,3,1,1,1,1.074403401146789,SelfEmp_vv_1,0,0.0,0.0,7.0,6.0,0.0
30,1,0,0,3,0,1,1,3,1,1,1,1.074403401146789,SelfEmp_vv_1,0,0.0,0.0,8.0,7.0,0.0
30,1,0,0,3,0,1,1,3,1,1,0,1.074403401146789,SelfEmp_vv_1,0,0.0,0.0,9.0,7.0,0.0
61,1,0,0,2,0,1,1,3,1,1,0,1.072561154879542,SelfEmp_vv_1,0,0.0,0.0,10.0,7.0,0.0
48,0,1,0,3,1,0,1,3,0,0,1,1.0695850505384106,SelfEmp_vv_1,1,1.0,1.0,10.0,7.0,0.30000000000000004
48,0,1,0,2,1,0,1,3,0,0,1,1.0695850505384106,SelfEmp_vv_1,1,2.0,2.0,10.0,7.0,0.30000000000000004
48,0,1,0,3,1,0,1,4,0,0,1,1.0695850505384106,SelfEmp_vv_1,1,3.0,3.0,10.0,7.0,0.30000000000000004
30,0,1,0,3,0,1,1,4,1,1,1,1.0683261654393297,SelfEmp_vv_1,1,4.0,4.0,10.0,7.0,0.30000000000000004
37,0,1,0,3,1,0,1,4,1,1,1,1.051317770537755,SelfEmp_vv_1,1,5.0,5.0,10.0,7.0,0.30000000000000004
61,1,0,0,3,0,0,1,3,1,1,1,1.0499615596624976,SelfEmp_vv_1,0,5.0,5.0,11.0,8.0,0.2727272727272727
48,1,0,0,2,1,1,1,3,0,1,1,1.0489627200691158,SelfEmp_vv_1,0,5.0,5.0,12.0,9.0,0.25
48,1,0,0,3,1,1,1,3,0,1,1,1.0489627200691158,SelfEmp_vv_1,0,5.0,5.0,13.0,10.0,0.23076923076923073
38,1,0,0,3,1,0,1,3,1,1,0,1.0477023031148236,SelfEmp_vv_1,0,5.0,5.0,14.0,10.0,0.2857142857142857
38,1,0,0,3,1,0,1,4,1,1,0,1.0477023031148236,SelfEmp_vv_1,0,5.0,5.0,15.0,10.0,0.33333333333333337
38,1,0,0,3,1,0,1,4,1,1,1,1.0477023031148236,SelfEmp_vv_1,0,5.0,5.0,16.0,11.0,0.3125
38,1,0,0,3,1,0,1,3,1,1,1,1.0477023031148236,SelfEmp_vv_1,0,5.0,5.0,17.0,12.0,0.2941176470588235
39,1,0,0,2,0,0,1,3,1,1,1,1.044217383363624,SelfEmp_vv_1,0,5.0,5.0,18.0,13.0,0.2777777777777778
34,1,0,0,2,1,0,1,3,1,1,0,1.0403220774549584,SelfEmp_vv_1,0,5.0,5.0,19.0,13.0,0.3157894736842105
40,1,0,0,2,0,0,1,4,1,1,0,1.0393238336345703,SelfEmp_vv_1,0,5.0,5.0,20.0,13.0,0.35
48,1,0,0,3,1,0,1,3,0,1,0,1.038125059114255,SelfEmp_vv_1,0,5.0,5.0,21.0,13.0,0.38095238095238093
48,1,0,0,3,1,0,1,3,0,1,1,1.038125059114255,SelfEmp_vv_1,0,5.0,5.0,22.0,14.0,0.36363636363636365
61,1,0,0,1,0,1,1,3,0,0,0,1.0381191499645936,SelfEmp_vv_1,0,5.0,5.0,23.0,14.0,0.3913043478260869
37,0,0,1,2,1,0,0,3,0,1,1,1.0353512344124676,SelfEmp_vv_1,0,5.0,5.0,24.0,15.0,0.375
37,1,0,0,2,1,0,1,3,1,1,0,1.0349671738275923,SelfEmp_vv_1,0,5.0,5.0,25.0,15.0,0.4
37,1,0,0,2,1,0,1,3,1,1,1,1.0349671738275923,SelfEmp_vv_1,0,5.0,5.0,26.0,16.0,0.3846153846153846
37,1,0,0,1,1,0,1,3,1,1,0,1.0349671738275923,SelfEmp_vv_1,0,5.0,5.0,27.0,16.0,0.40740740740740744
37,1,0,0,3,1,0,1,4,1,1,1,1.0349671738275923,SelfEmp_vv_1,0,5.0,5.0,28.0,17.0,0.3928571428571429
36,1,0,0,2,0,0,0,3,0,1,1,1.0347898683662748,SelfEmp_vv_1,0,5.0,5.0,29.0,18.0,0.3793103448275862
48,1,0,0,3,1,1,0,3,0,1,0,1.033251894990538,SelfEmp_vv_1,0,5.0,5.0,30.0,18.0,0.4
49,1,0,0,2,1,1,1,3,0,1,1,1.0323088128111213,SelfEmp_vv_1,0,5.0,5.0,31.0,19.0,0.3870967741935484
30,0,0,1,3,0,1,1,3,1,1,1,1.0308681575711087,SelfEmp_vv_1,0,5.0,5.0,32.0,20.0,0.375
30,0,0,1,2,0,1,1,3,1,1,0,1.0308681575711087,SelfEmp_vv_1,0,5.0,5.0,33.0,20.0,0.3939393939393939
30,0,0,1,3,0,1,1,3,1,1,1,1.0308681575711087,SelfEmp_vv_1,0,5.0,5.0,34.0,21.0,0.38235294117647056
37,1,0,0,3,1,0,0,3,1,1,0,1.0274640281475607,SelfEmp_vv_1,0,5.0,5.0,35.0,21.0,0.4
37,1,0,0,3,1,0,0,3,1,1,1,1.0274640281475607,SelfEmp_vv_1,0,5.0,5.0,36.0,22.0,0.38888888888888884
75,0,1,0,3,0,1,1,2,1,1,1,1.0257431514866509,SelfEmp_vv_1,1,6.0,6.0,36.0,22.0,0.38888888888888884
75,0,0,0,3,0,1,0,1,1,1,0,1.0254932685768405,SelfEmp_vv_1,0,6.0,6.0,37.0,22.0,0.4054054054054054
75,0,1,0,2,0,1,0,4,1,1,1,1.0254932685768405,SelfEmp_vv_1,1,7.0,7.0,37.0,22.0,0.4054054054054054
34,1,0,0,2,1,0,0,2,1,1,1,1.0250539841398447,SelfEmp_vv_1,0,7.0,7.0,38.0,23.0,0.39473684210526316
38,0,0,1,2,1,0,1,4,1,1,0,1.024249149070167,SelfEmp_vv_1,0,7.0,7.0,39.0,23.0,0.41025641025641024
49,1,0,0,2,1,1,0,3,0,1,1,1.0232518276538918,SelfEmp_vv_1,0,7.0,7.0,40.0,24.0,0.4
37,1,0,0,3,1,0,1,3,0,1,1,1.0224769676088443,SelfEmp_vv_1,0,7.0,7.0,41.0,25.0,0.3902439024390244
37,1,0,0,3,1,0,1,4,0,1,1,1.0224769676088443,SelfEmp_vv_1,0,7.0,7.0,42.0,26.0,0.38095238095238093
37,1,0,0,2,0,0,0,3,0,1,1,1.0214203552833407,SelfEmp_vv_1,0,7.0,7.0,43.0,27.0,0.37209302325581395
34,1,0,0,2,0,0,1,3,1,1,1,1.0204619966649984,SelfEmp_vv_1,0,7.0,7.0,44.0,28.0,0.36363636363636365
34,1,0,0,3,0,0,1,4,1,1,1,1.0204619966649984,SelfEmp_vv_1,0,7.0,7.0,45.0,29.0,0.3555555555555555
36,0,0,1,2,0,0,0,4,1,1,0,1.0203366135638394,SelfEmp_vv_1,0,7.0,7.0,46.0,29.0,0.3695652173913043
67,0,1,0,2,1,1,1,3,1,1,1,1.0201202810678756,SelfEmp_vv_1,1,8.0,8.0,46.0,29.0,0.3695652173913043
67,0,0,0,2,1,1,1,3,1,1,0,1.0201202810678756,SelfEmp_vv_1,0,8.0,8.0,47.0,29.0,0.3829787234042553
40,1,0,0,3,1,1,1,3,0,1,0,1.0170197019956468,SelfEmp_vv_1,0,8.0,8.0,48.0,29.0,0.39583333333333337
40,1,0,0,3,1,1,1,4,0,1,1,1.0170197019956468,SelfEmp_vv_1,0,8.0,8.0,49.0,30.0,0.3877551020408163
34,0,0,1,2,1,0,1,3,1,1,1,1.0168778265155274,SelfEmp_vv_1,0,8.0,8.0,50.0,31.0,0.38
34,0,0,1,2,1,0,1,3,1,1,0,1.0168778265155274,SelfEmp_vv_1,0,8.0,8.0,51.0,31.0,0.3921568627450981
40,1,0,0,2,1,0,1,3,1,1,1,1.0163519559575815,SelfEmp_vv_1,0,8.0,8.0,52.0,32.0,0.3846153846153846
40,1,0,0,2,1,0,1,4,1,1,0,1.0163519559575815,SelfEmp_vv_1,0,8.0,8.0,53.0,32.0,0.39622641509433965
45,1,0,0,2,0,1,1,3,0,0,1,1.0155325634884504,SelfEmp_vv_1,0,8.0,8.0,54.0,33.0,0.38888888888888884
45,1,0,0,1,0,1,1,1,0,0,0,1.0155325634884504,SelfEmp_vv_1,0,8.0,8.0,55.0,33.0,0.4
31,0,1,0,3,0,1,1,3,1,1,1,1.0152962253838094,SelfEmp_vv_1,1,9.0,9.0,55.0,33.0,0.4
30,0,1,0,2,1,0,1,4,1,1,1,1.0152146415715142,SelfEmp_vv_1,1,10.0,10.0,55.0,33.0,0.4
43,1,0,0,3,0,1,1,4,0,1,0,1.0126230966891032,SelfEmp_vv_1,0,10.0,10.0,56.0,33.0,0.4107142857142857
43,1,0,0,3,0,1,1,3,0,1,1,1.0126230966891032,SelfEmp_vv_1,0,10.0,10.0,57.0,34.0,0.4035087719298246
42,1,0,0,3,0,1,1,4,0,1,0,1.0107690570764218,SelfEmp_vv_1,0,10.0,10.0,58.0,34.0,0.4137931034482759
61,0,0,1,2,0,1,1,3,0,0,1,1.0099769146646513,SelfEmp_vv_1,0,10.0,10.0,59.0,35.0,0.4067796610169492
48,0,0,1,2,1,1,1,1,0,1,1,1.0079681193754269,SelfEmp_vv_1,0,10.0,10.0,60.0,36.0,0.4
48,0,0,1,3,1,1,1,4,0,1,1,1.0079681193754269,SelfEmp_vv_1,0,10.0,10.0,61.0,37.0,0.39344262295081966
48,0,0,1,3,1,1,1,3,0,1,1,1.0079681193754269,SelfEmp_vv_1,0,10.0,10.0,62.0,38.0,0.3870967741935484
34,0,0,1,3,1,0,0,3,1,1,1,1.0076023605430604,SelfEmp_vv_1,0,10.0,10.0,63.0,39.0,0.38095238095238093
36,0,1,0,3,0,0,0,3,1,1,1,1.007568057091887,SelfEmp_vv_1,1,11.0,11.0,63.0,39.0,0.38095238095238093
35,0,0,1,3,0,0,0,4,1,1,1,1.0074732042446142,SelfEmp_vv_1,0,11.0,11.0,64.0,40.0,0.375
45,0,1,0,3,0,1,1,3,0,0,1,1.0064198280440235,SelfEmp_vv_1,1,12.0,12.0,64.0,40.0,0.375
45,0,1,0,3,0,1,1,3,1,1,1,1.0060318487925477,SelfEmp_vv_1,1,13.0,13.0,64.0,40.0,0.375
45,0,1,0,3,0,1,1,4,1,1,1,1.0060318487925477,SelfEmp_vv_1,1,14.0,14.0,64.0,40.0,0.375
45,0,1,0,3,0,1,1,4,1,1,1,1.0060318487925477,SelfEmp_vv_1,1,15.0,15.0,64.0,40.0,0.375
58,1,0,0,2,0,1,1,4,0,1,1,1.0054608609475384,SelfEmp_vv_1,0,15.0,15.0,65.0,41.0,0.36923076923076925
39,1,0,0,2,1,0,1,3,1,1,1,1.001996990394203,SelfEmp_vv_1,0,15.0,15.0,66.0,42.0,0.36363636363636365
39,1,0,0,3,1,0,1,4,1,1,0,1.001996990394203,SelfEmp_vv_1,0,15.0,15.0,67.0,42.0,0.3731343283582089
39,1,0,0,2,1,0,1,4,1,1,0,1.001996990394203,SelfEmp_vv_1,0,15.0,15.0,68.0,42.0,0.38235294117647056
39,1,0,0,3,1,0,1,3,1,1,1,1.001996990394203,SelfEmp_vv_1,0,15.0,15.0,69.0,43.0,0.37681159420289856
38,1,0,0,3,1,0,1,3,0,1,1,0.9935474889073402,SelfEmp_vv_1,0,15.0,15.0,70.0,44.0,0.37142857142857144
38,1,0,0,2,1,0,1,3,0,1,1,0.9935474889073402,SelfEmp_vv_1,0,15.0,15.0,71.0,45.0,0.3661971830985915
59,0,1,0,3,0,1,1,3,1,1,1,0.9930302834834923,SelfEmp_vv_1,1,16.0,16.0,71.0,45.0,0.3661971830985915
48,0,1,0,2,1,1,1,4,0,0,1,0.9915419536392096,SelfEmp_vv_1,1,17.0,17.0,71.0,45.0,0.3661971830985915
53,0,0,1,2,0,0,1,3,0,1,1,0.9909429517841389,SelfEmp_vv_1,0,17.0,17.0,72.0,46.0,0.36111111111111116
44,1,0,0,2,0,1,1,4,0,1,1,0.9885205502302765,SelfEmp_vv_1,0,17.0,17.0,73.0,47.0,0.3561643835616438
45,1,0,0,3,1,1,1,3,0,1,1,0.9880613326628725,SelfEmp_vv_1,0,17.0,17.0,74.0,48.0,0.3513513513513513
45,1,0,0,2,1,1,1,3,0,1,0,0.9880613326628725,SelfEmp_vv_1,0,17.0,17.0,75.0,48.0,0.36
45,1,0,0,3,1,1,1,3,0,1,1,0.9880613326628725,SelfEmp_vv_1,0,17.0,17.0,76.0,49.0,0.35526315789473684
40,1,0,0,3,1,0,1,3,0,1,1,0.988002243690344,SelfEmp_vv_1,0,17.0,17.0,77.0,50.0,0.35064935064935066
40,1,0,0,3,1,0,1,3,0,1,1,0.988002243690344,SelfEmp_vv_1,0,17.0,17.0,78.0,51.0,0.34615384615384615
40,1,0,0,3,1,0,1,3,0,1,1,0.988002243690344,SelfEmp_vv_1,0,17.0,17.0,79.0,52.0,0.3417721518987342
40,1,0,0,3,1,0,1,3,0,1,0,0.988002243690344,SelfEmp_vv_1,0,17.0,17.0,80.0,52.0,0.35
45,1,0,0,3,0,1,0,3,0,0,0,0.9870247519305199,SelfEmp_vv_1,0,17.0,17.0,81.0,52.0,0.3580246913580247
45,1,0,0,2,0,1,0,3,0,0,0,0.9870247519305199,SelfEmp_vv_1,0,17.0,17.0,82.0,52.0,0.36585365853658536
45,1,0,0,2,0,1,0,3,0,0,0,0.9870247519305199,SelfEmp_vv_1,0,17.0,17.0,83.0,52.0,0.37349397590361444
61,1,0,0,3,1,1,1,3,0,1,1,0.9855283538594578,SelfEmp_vv_1,0,17.0,17.0,84.0,53.0,0.36904761904761907
58,0,1,0,3,0,1,1,4,1,1,1,0.9854377468743951,SelfEmp_vv_1,1,18.0,18.0,84.0,53.0,0.36904761904761907
58,0,1,0,3,0,1,1,3,1,1,1,0.9854377468743951,SelfEmp_vv_1,1,19.0,19.0,84.0,53.0,0.36904761904761907
69,1,0,0,2,1,1,1,1,0,1,0,0.9842634105800497,SelfEmp_vv_1,0,19.0,19.0,85.0,53.0,0.3764705882352941
49,0,1,0,2,1,1,1,4,0,0,1,0.9833225208799545,SelfEmp_vv_1,1,20.0,20.0,85.0,53.0,0.3764705882352941
49,0,1,0,1,1,1,1,4,0,0,0,0.9833225208799545,SelfEmp_vv_1,1,21.0,20.0,85.0,53.0,0.32885154061624644
49,0,0,0,2,1,1,1,3,0,0,0,0.9833225208799545,SelfEmp_vv_1,0,21.0,20.0,86.0,53.0,0.3361018826135105
