Age,Private,SelfEmp,Gov,Education,Married,Race,Gender,WorkHour,US,Salary,Prof,LIFT_SCORE,TREATMENT_NAME,FOLLOW_REC,N_TREATED,Y_TREATED,N_UNTREATED,Y_UNTREATED,UPLIFT
45,1,0,0,2,0,0,1,3,0,0,0,1.2063668616337788,SelfEmp_vv_1,0,0.0,0.0,1.0,0.0,0.0
34,0,0,1,2,0,0,0,4,1,1,0,1.1826817794489695,SelfEmp_vv_1,0,0.0,0.0,2.0,0.0,0.0
45,0,0,1,2,0,0,1,3,0,0,0,1.1810217514474084,SelfEmp_vv_1,0,0.0,0.0,3.0,0.0,0.0
37,1,0,0,2,1,0,0,3,1,1,0,1.1415702416437805,SelfEmp_vv_1,0,0.0,0.0,4.0,0.0,0.0
37,0,0,1,3,1,0,0,3,1,1,0,1.1285727327385604,SelfEmp_vv_1,0,0.0,0.0,5.0,0.0,0.0
30,0,1,0,2,0,1,1,4,1,1,1,1.1122785706790117,SelfEmp_vv_1,1,1.0,1.0,5.0,0.0,1.0
30,0,1,0,1,0,1,1,3,1,1,1,1.1122785706790117,SelfEmp_vv_1,1,2.0,2.0,5.0,0.0,1.0
36,0,0,1,2,0,0,0,3,1,1,1,1.110848751265138,SelfEmp_vv_1,0,2.0,2.0,6.0,1.0,0.8333333333333334
36,1,0,0,2,1,0,0,3,1,1,0,1.110749181475569,SelfEmp_vv_1,0,2.0,2.0,7.0,1.0,0.8571428571428572
61,1,0,0,1,0,1,1,3,0,0,0,1.1096438029838884,SelfEmp_vv_1,0,2.0,2.0,8.0,1.0,0.875
35,0,0,1,3,0,0,0,4,1,1,1,1.1087095979559776,SelfEmp_vv_1,0,2.0,2.0,9.0,2.0,0.7777777777777778
45,1,0,0,2,1,0,1,3,0,0,1,1.1005623157177853,SelfEmp_vv_1,0,2.0,2.0,10.0,3.0,0.7
45,1,0,0,1,1,0,1,3,0,0,0,1.1005623157177853,SelfEmp_vv_1,0,2.0,2.0,11.0,3.0,0.7272727272727273
45,1,0,0,2,1,0,1,3,0,0,1,1.1005623157177853,SelfEmp_vv_1,0,2.0,2.0,12.0,4.0,0.6666666666666667
45,1,0,0,2,1,0,1,3,0,0,1,1.1005623157177853,SelfEmp_vv_1,0,2.0,2.0,13.0,5.0,0.6153846153846154
45,1,0,0,1,1,0,1,3,0,0,0,1.1005623157177853,SelfEmp_vv_1,0,2.0,2.0,14.0,5.0,0.6428571428571428
55,1,0,0,3,1,0,1,3,0,0,0,1.0721007441180368,SelfEmp_vv_1,0,2.0,2.0,15.0,5.0,0.6666666666666667
42,1,0,0,3,0,1,1,4,0,1,0,1.0676185220421701,SelfEmp_vv_1,0,2.0,2.0,16.0,5.0,0.6875
43,1,0,0,1,0,1,1,4,0,1,1,1.0676076530812715,SelfEmp_vv_1,0,2.0,2.0,17.0,6.0,0.6470588235294117
48,1,0,0,3,1,1,1,3,0,1,1,1.0672741951355342,SelfEmp_vv_1,0,2.0,2.0,18.0,7.0,0.6111111111111112
48,1,0,0,3,1,1,1,3,0,1,0,1.0672741951355342,SelfEmp_vv_1,0,2.0,2.0,19.0,7.0,0.631578947368421
48,1,0,0,3,1,1,1,3,0,1,1,1.0672741951355342,SelfEmp_vv_1,0,2.0,2.0,20.0,8.0,0.6
45,1,0,0,2,0,0,0,3,0,0,0,1.0616170767912736,SelfEmp_vv_1,0,2.0,2.0,21.0,8.0,0.6190476190476191
45,1,0,0,1,0,0,0,3,0,0,0,1.0616170767912736,SelfEmp_vv_1,0,2.0,2.0,22.0,8.0,0.6363636363636364
45,1,0,0,1,0,0,0,3,0,0,0,1.0616170767912736,SelfEmp_vv_1,0,2.0,2.0,23.0,8.0,0.6521739130434783
30,0,1,0,3,1,1,1,3,1,1,1,1.0563158052523307,SelfEmp_vv_1,1,3.0,3.0,23.0,8.0,0.6521739130434783
30,0,1,0,2,1,1,1,4,1,1,1,1.0563158052523307,SelfEmp_vv_1,1,4.0,4.0,23.0,8.0,0.6521739130434783
30,0,1,0,2,1,1,1,3,1,1,1,1.0563158052523307,SelfEmp_vv_1,1,5.0,5.0,23.0,8.0,0.6521739130434783
30,0,1,0,2,1,1,1,3,1,1,1,1.0563158052523307,SelfEmp_vv_1,1,6.0,6.0,23.0,8.0,0.6521739130434783
30,0,1,0,3,1,1,1,4,1,1,1,1.0563158052523307,SelfEmp_vv_1,1,7.0,7.0,23.0,8.0,0.6521739130434783
45,1,0,0,2,1,1,1,3,0,1,1,1.0521945199527154,SelfEmp_vv_1,0,7.0,7.0,24.0,9.0,0.625
45,1,0,0,2,1,1,1,4,0,1,1,1.0521945199527154,SelfEmp_vv_1,0,7.0,7.0,25.0,10.0,0.6
45,1,0,0,3,1,1,1,3,0,1,1,1.0521945199527154,SelfEmp_vv_1,0,7.0,7.0,26.0,11.0,0.5769230769230769
45,1,0,0,1,1,1,1,3,0,1,0,1.0521945199527154,SelfEmp_vv_1,0,7.0,7.0,27.0,11.0,0.5925925925925926
45,1,0,0,3,1,1,1,4,0,1,1,1.0521945199527154,SelfEmp_vv_1,0,7.0,7.0,28.0,12.0,0.5714285714285714
30,1,0,0,3,0,1,1,4,1,1,1,1.0521351963374501,SelfEmp_vv_1,0,7.0,7.0,29.0,13.0,0.5517241379310345
30,1,0,0,2,0,1,1,3,1,1,1,1.0521351963374501,SelfEmp_vv_1,0,7.0,7.0,30.0,14.0,0.5333333333333333
30,1,0,0,3,0,1,1,3,1,1,1,1.0521351963374501,SelfEmp_vv_1,0,7.0,7.0,31.0,15.0,0.5161290322580645
30,1,0,0,2,0,1,1,4,1,1,1,1.0521351963374501,SelfEmp_vv_1,0,7.0,7.0,32.0,16.0,0.5
30,1,0,0,2,0,1,1,3,1,1,1,1.0521351963374501,SelfEmp_vv_1,0,7.0,7.0,33.0,17.0,0.48484848484848486
61,0,1,0,1,0,1,1,1,0,0,1,1.049840165916513,SelfEmp_vv_1,1,8.0,8.0,33.0,17.0,0.48484848484848486
67,1,0,0,2,1,1,1,2,0,1,0,1.0498060988490328,SelfEmp_vv_1,0,8.0,8.0,34.0,17.0,0.5
61,0,0,1,3,0,1,1,3,0,0,1,1.0468157686646549,SelfEmp_vv_1,0,8.0,8.0,35.0,18.0,0.48571428571428577
56,1,0,0,2,0,0,1,3,0,0,1,1.0466883786487908,SelfEmp_vv_1,0,8.0,8.0,36.0,19.0,0.4722222222222222
55,1,0,0,1,0,1,1,3,0,0,0,1.0447222718379268,SelfEmp_vv_1,0,8.0,8.0,37.0,19.0,0.4864864864864865
37,0,0,0,2,0,0,0,3,0,0,0,1.0426207995027323,SelfEmp_vv_1,0,8.0,8.0,38.0,19.0,0.5
46,1,0,0,1,0,0,1,3,0,0,0,1.037206205085995,SelfEmp_vv_1,0,8.0,8.0,39.0,19.0,0.5128205128205128
67,0,1,0,3,1,1,1,4,0,1,1,1.0360844340542643,SelfEmp_vv_1,1,9.0,9.0,39.0,19.0,0.5128205128205128
26,1,0,0,2,0,1,1,3,0,0,0,1.0344829813007386,SelfEmp_vv_1,0,9.0,9.0,40.0,19.0,0.525
26,1,0,0,3,0,1,1,1,0,0,1,1.0344829813007386,SelfEmp_vv_1,0,9.0,9.0,41.0,20.0,0.5121951219512195
26,1,0,0,3,0,1,1,3,0,0,1,1.0344829813007386,SelfEmp_vv_1,0,9.0,9.0,42.0,21.0,0.5
26,1,0,0,3,0,1,1,3,0,0,1,1.0344829813007386,SelfEmp_vv_1,0,9.0,9.0,43.0,22.0,0.4883720930232558
26,1,0,0,1,0,1,1,3,0,0,0,1.0344829813007386,SelfEmp_vv_1,0,9.0,9.0,44.0,22.0,0.5
26,1,0,0,3,0,1,1,4,0,0,1,1.0344829813007386,SelfEmp_vv_1,0,9.0,9.0,45.0,23.0,0.48888888888888893
26,1,0,0,2,0,1,1,3,0,0,0,1.0344829813007386,SelfEmp_vv_1,0,9.0,9.0,46.0,23.0,0.5
