satisfaction_level,last_evaluation,average_montly_hours,time_spend_company,Work_accident,left,salary,LIFT_SCORE,TREATMENT_NAME,FOLLOW_REC,N_TREATED,Y_TREATED,N_UNTREATED,Y_UNTREATED,UPLIFT
1,0.83,5,4,0,1,1,156280.0955941036,average_montly_hours_vv_4,0,0.0,0.0,1.0,4.0,0.0
2,0.83,4,4,0,1,1,156280.0955941036,average_montly_hours_vv_4,1,1.0,4.0,1.0,4.0,0.0
2,0.83,5,5,1,1,1,156280.0955941036,average_montly_hours_vv_4,0,1.0,4.0,2.0,9.0,-0.5
1,0.83,3,4,0,1,1,156280.0955941036,average_montly_hours_vv_4,0,1.0,4.0,3.0,13.0,-0.33333333333333304
1,0.83,5,4,0,1,1,156280.0955941036,average_montly_hours_vv_4,0,1.0,4.0,4.0,17.0,-0.25
1,0.83,5,4,0,1,1,156280.0955941036,average_montly_hours_vv_4,0,1.0,4.0,5.0,21.0,-0.20000000000000018
3,0.83,5,5,0,1,1,156280.0955941036,average_montly_hours_vv_4,0,1.0,4.0,6.0,26.0,-0.33333333333333304
1,0.83,5,4,0,1,1,156280.0955941036,average_montly_hours_vv_4,0,1.0,4.0,7.0,30.0,-0.2857142857142856
1,0.9,5,4,0,1,0,11182.400927145232,average_montly_hours_vv_3,0,1.0,4.0,8.0,34.0,-0.25
3,0.9,5,5,0,1,0,11182.400927145232,average_montly_hours_vv_3,0,1.0,4.0,9.0,39.0,-0.33333333333333304
1,0.9,5,5,0,1,0,11182.400927145232,average_montly_hours_vv_3,0,1.0,4.0,10.0,44.0,-0.40000000000000036
1,0.9,5,4,0,1,0,11182.400927145232,average_montly_hours_vv_3,0,1.0,4.0,11.0,48.0,-0.3636363636363633
1,0.9,5,4,0,1,0,11182.400927145232,average_montly_hours_vv_3,0,1.0,4.0,12.0,52.0,-0.33333333333333304
3,0.9,4,5,0,1,0,11182.400927145232,average_montly_hours_vv_3,0,1.0,4.0,13.0,57.0,-0.384615384615385
2,0.9,3,6,0,1,0,11182.400927145232,average_montly_hours_vv_3,1,2.0,10.0,13.0,57.0,0.615384615384615
1,0.9,4,4,0,1,0,11182.400927145232,average_montly_hours_vv_3,0,2.0,10.0,14.0,61.0,0.6428571428571432
3,0.9,4,5,0,1,0,11182.400927145232,average_montly_hours_vv_3,0,2.0,10.0,15.0,66.0,0.5999999999999996
1,0.9,5,4,0,1,0,11182.400927145232,average_montly_hours_vv_3,0,2.0,10.0,16.0,70.0,0.625
3,0.9,4,5,0,1,0,11182.400927145232,average_montly_hours_vv_3,0,2.0,10.0,17.0,75.0,0.5882352941176467
1,0.9,4,4,0,1,0,11182.400927145232,average_montly_hours_vv_3,0,2.0,10.0,18.0,79.0,0.6111111111111107
1,0.9,5,4,0,1,0,11182.400927145232,average_montly_hours_vv_3,0,2.0,10.0,19.0,83.0,0.6315789473684212
1,0.9,5,4,0,1,0,11182.400927145232,average_montly_hours_vv_3,0,2.0,10.0,20.0,87.0,0.6500000000000004
1,0.9,4,4,0,1,0,11182.400927145232,average_montly_hours_vv_3,0,2.0,10.0,21.0,91.0,0.666666666666667
1,0.9,5,4,0,1,0,11182.400927145232,average_montly_hours_vv_3,0,2.0,10.0,22.0,95.0,0.6818181818181817
3,0.9,4,5,0,1,0,11182.400927145232,average_montly_hours_vv_3,0,2.0,10.0,23.0,100.0,0.6521739130434785
1,0.9,4,4,0,1,0,11182.400927145232,average_montly_hours_vv_3,0,2.0,10.0,24.0,104.0,0.666666666666667
3,0.9,4,6,0,1,0,11182.400927145232,average_montly_hours_vv_3,0,2.0,10.0,25.0,110.0,0.5999999999999996
1,0.9,4,4,0,1,0,11182.400927145232,average_montly_hours_vv_3,0,2.0,10.0,26.0,114.0,0.615384615384615
3,0.9,4,5,0,1,0,11182.400927145232,average_montly_hours_vv_3,0,2.0,10.0,27.0,119.0,0.5925925925925926
1,0.9,5,4,0,1,0,11182.400927145232,average_montly_hours_vv_3,0,2.0,10.0,28.0,123.0,0.6071428571428568
1,0.9,5,4,0,1,0,11182.400927145232,average_montly_hours_vv_3,0,2.0,10.0,29.0,127.0,0.6206896551724137
1,0.61,5,5,0,1,1,6058.538666848285,average_montly_hours_vv_4,0,2.0,10.0,30.0,132.0,0.5999999999999996
1,0.89,4,5,0,1,1,4684.708978698674,average_montly_hours_vv_4,1,3.0,15.0,30.0,132.0,0.5999999999999996
1,0.89,5,4,0,1,1,4684.708978698674,average_montly_hours_vv_4,0,3.0,15.0,31.0,136.0,0.612903225806452
2,0.89,3,5,0,1,1,4684.708978698674,average_montly_hours_vv_4,0,3.0,15.0,32.0,141.0,0.59375
1,0.89,5,5,0,1,1,4684.708978698674,average_montly_hours_vv_4,0,3.0,15.0,33.0,146.0,0.5757575757575761
1,0.89,5,4,0,1,1,4684.708978698674,average_montly_hours_vv_4,0,3.0,15.0,34.0,150.0,0.5882352941176467
1,0.89,5,4,0,1,1,4684.708978698674,average_montly_hours_vv_4,0,3.0,15.0,35.0,154.0,0.5999999999999996
2,0.89,5,6,0,1,1,4684.708978698674,average_montly_hours_vv_4,0,3.0,15.0,36.0,160.0,0.5555555555555554
3,0.83,4,5,0,1,0,3093.1210153407774,average_montly_hours_vv_4,1,4.0,20.0,36.0,160.0,0.5555555555555554
1,0.83,5,4,0,1,0,3093.1210153407774,average_montly_hours_vv_4,0,4.0,20.0,37.0,164.0,0.5675675675675675
1,0.83,5,5,0,1,0,3093.1210153407774,average_montly_hours_vv_4,0,4.0,20.0,38.0,169.0,0.5526315789473681
1,0.83,5,4,0,1,0,3093.1210153407774,average_montly_hours_vv_4,0,4.0,20.0,39.0,173.0,0.5641025641025639
2,0.83,3,5,0,1,0,3093.1210153407774,average_montly_hours_vv_4,0,4.0,20.0,40.0,178.0,0.5499999999999998
1,0.83,3,4,0,1,0,3093.1210153407774,average_montly_hours_vv_4,0,4.0,20.0,41.0,182.0,0.5609756097560972
2,0.83,3,5,0,1,0,3093.1210153407774,average_montly_hours_vv_4,0,4.0,20.0,42.0,187.0,0.5476190476190474
1,0.83,3,4,0,1,0,3093.1210153407774,average_montly_hours_vv_4,0,4.0,20.0,43.0,191.0,0.558139534883721
2,0.83,3,6,0,1,0,3093.1210153407774,average_montly_hours_vv_4,0,4.0,20.0,44.0,197.0,0.5227272727272725
1,0.83,3,4,0,1,0,3093.1210153407774,average_montly_hours_vv_4,0,4.0,20.0,45.0,201.0,0.5333333333333332
2,0.83,4,5,0,1,0,3093.1210153407774,average_montly_hours_vv_4,1,5.0,25.0,45.0,201.0,0.5333333333333332
3,0.83,4,5,0,1,0,3093.1210153407774,average_montly_hours_vv_4,1,6.0,30.0,45.0,201.0,0.5333333333333332
2,0.83,5,5,0,1,0,3093.1210153407774,average_montly_hours_vv_4,0,6.0,30.0,46.0,206.0,0.5217391304347823
1,0.83,5,4,0,1,0,3093.1210153407774,average_montly_hours_vv_4,0,6.0,30.0,47.0,210.0,0.5319148936170217
2,0.83,3,3,0,1,0,3093.1210153407774,average_montly_hours_vv_4,0,6.0,30.0,48.0,213.0,0.5625
1,0.83,5,4,0,1,0,3093.1210153407774,average_montly_hours_vv_4,0,6.0,30.0,49.0,217.0,0.5714285714285712
1,0.83,5,4,0,1,0,3093.1210153407774,average_montly_hours_vv_4,0,6.0,30.0,50.0,221.0,0.5800000000000001
1,0.83,5,4,0,1,0,3093.1210153407774,average_montly_hours_vv_4,0,6.0,30.0,51.0,225.0,0.5882352941176467
1,0.83,4,4,0,1,0,3093.1210153407774,average_montly_hours_vv_4,1,7.0,34.0,51.0,225.0,0.4453781512605035
