satisfaction_level,last_evaluation,average_montly_hours,time_spend_company,Work_accident,left,salary,LIFT_SCORE,TREATMENT_NAME,FOLLOW_REC,N_TREATED,Y_TREATED,N_UNTREATED,Y_UNTREATED,UPLIFT
3,1.0,4,5,0,1,0,1.0766887446917979,average_montly_hours_vv_5,0,0.0,0.0,1.0,5.0,0.0
3,1.0,3,5,0,1,0,1.0766887446917979,average_montly_hours_vv_5,0,0.0,0.0,2.0,10.0,0.0
3,1.0,3,6,0,1,0,1.0766887446917979,average_montly_hours_vv_5,0,0.0,0.0,3.0,16.0,0.0
2,1.0,4,5,0,1,0,1.0766887446917979,average_montly_hours_vv_5,0,0.0,0.0,4.0,21.0,0.0
2,1.0,3,6,0,1,0,1.0766887446917979,average_montly_hours_vv_5,0,0.0,0.0,5.0,27.0,0.0
1,1.0,3,4,0,1,0,1.0766887446917979,average_montly_hours_vv_5,0,0.0,0.0,6.0,31.0,0.0
3,1.0,3,5,0,1,0,1.0766887446917979,average_montly_hours_vv_5,0,0.0,0.0,7.0,36.0,0.0
2,1.0,3,5,0,1,0,1.0766887446917979,average_montly_hours_vv_5,0,0.0,0.0,8.0,41.0,0.0
2,1.0,2,5,0,1,0,1.0766887446917979,average_montly_hours_vv_5,0,0.0,0.0,9.0,46.0,0.0
3,1.0,3,5,0,1,0,1.0766887446917979,average_montly_hours_vv_5,0,0.0,0.0,10.0,51.0,0.0
3,1.0,3,5,0,1,0,1.0766887446917979,average_montly_hours_vv_5,0,0.0,0.0,11.0,56.0,0.0
2,1.0,4,5,0,1,0,1.0766887446917979,average_montly_hours_vv_5,0,0.0,0.0,12.0,61.0,0.0
2,1.0,5,5,0,1,0,1.0766887446917979,average_montly_hours_vv_5,1,1.0,5.0,12.0,61.0,-0.08333333333333304
2,1.0,4,6,0,1,0,1.0766887446917979,average_montly_hours_vv_5,0,1.0,5.0,13.0,67.0,-0.1538461538461542
3,1.0,4,5,0,1,0,1.0766887446917979,average_montly_hours_vv_5,0,1.0,5.0,14.0,72.0,-0.14285714285714324
3,1.0,3,6,0,1,0,1.0766887446917979,average_montly_hours_vv_5,0,1.0,5.0,15.0,78.0,-0.20000000000000018
2,1.0,5,5,0,1,0,1.0766887446917979,average_montly_hours_vv_5,1,2.0,10.0,15.0,78.0,-0.20000000000000018
3,1.0,3,5,0,1,0,1.0766887446917979,average_montly_hours_vv_5,0,2.0,10.0,16.0,83.0,-0.1875
2,1.0,3,5,0,1,0,1.0766887446917979,average_montly_hours_vv_5,0,2.0,10.0,17.0,88.0,-0.17647058823529438
3,1.0,3,5,0,1,0,1.0766887446917979,average_montly_hours_vv_5,0,2.0,10.0,18.0,93.0,-0.16666666666666696
2,1.0,4,5,0,1,0,1.0766887446917979,average_montly_hours_vv_5,0,2.0,10.0,19.0,98.0,-0.1578947368421053
2,1.0,3,5,0,1,0,1.0766887446917979,average_montly_hours_vv_5,0,2.0,10.0,20.0,103.0,-0.15000000000000036
1,1.0,3,4,0,1,0,1.0766887446917979,average_montly_hours_vv_5,0,2.0,10.0,21.0,107.0,-0.0952380952380949
3,1.0,3,5,0,1,0,1.0766887446917979,average_montly_hours_vv_5,0,2.0,10.0,22.0,112.0,-0.09090909090909083
2,1.0,3,5,0,1,0,1.0766887446917979,average_montly_hours_vv_5,0,2.0,10.0,23.0,117.0,-0.08695652173913082
3,1.0,4,5,0,1,0,1.0766887446917979,average_montly_hours_vv_5,0,2.0,10.0,24.0,122.0,-0.08333333333333304
2,0.56,2,3,0,1,1,1.0626725011243217,average_montly_hours_vv_5,0,2.0,10.0,25.0,125.0,0.0
2,0.56,1,3,0,1,1,1.0626725011243217,average_montly_hours_vv_5,0,2.0,10.0,26.0,128.0,0.07692307692307665
1,0.56,1,3,0,1,1,1.0626725011243217,average_montly_hours_vv_5,0,2.0,10.0,27.0,131.0,0.14814814814814792
2,0.56,1,3,0,1,1,1.0626725011243217,average_montly_hours_vv_5,0,2.0,10.0,28.0,134.0,0.2142857142857144
1,0.56,3,3,0,1,1,1.0626725011243217,average_montly_hours_vv_5,0,2.0,10.0,29.0,137.0,0.2758620689655169
1,0.56,2,3,0,1,1,1.0626725011243217,average_montly_hours_vv_5,0,2.0,10.0,30.0,140.0,0.33333333333333304
2,0.56,3,3,0,1,1,1.0626725011243217,average_montly_hours_vv_5,0,2.0,10.0,31.0,143.0,0.38709677419354804
1,0.56,1,3,0,1,1,1.0626725011243217,average_montly_hours_vv_5,0,2.0,10.0,32.0,146.0,0.4375
1,0.56,1,3,0,1,1,1.0626725011243217,average_montly_hours_vv_5,0,2.0,10.0,33.0,149.0,0.4848484848484844
1,0.56,2,3,0,1,1,1.0626725011243217,average_montly_hours_vv_5,0,2.0,10.0,34.0,152.0,0.5294117647058822
1,0.56,1,3,0,1,1,1.0626725011243217,average_montly_hours_vv_5,0,2.0,10.0,35.0,155.0,0.5714285714285712
1,0.56,3,2,0,1,1,1.0626725011243217,average_montly_hours_vv_5,0,2.0,10.0,36.0,157.0,0.6388888888888893
1,0.56,2,3,0,1,1,1.0626725011243217,average_montly_hours_vv_5,0,2.0,10.0,37.0,160.0,0.6756756756756754
1,0.56,1,3,0,1,1,1.0626725011243217,average_montly_hours_vv_5,0,2.0,10.0,38.0,163.0,0.7105263157894735
1,0.56,1,3,0,1,1,1.0626725011243217,average_montly_hours_vv_5,0,2.0,10.0,39.0,166.0,0.7435897435897436
1,0.56,1,3,0,1,1,1.0626725011243217,average_montly_hours_vv_5,0,2.0,10.0,40.0,169.0,0.7750000000000004
1,0.56,3,2,0,1,1,1.0626725011243217,average_montly_hours_vv_5,0,2.0,10.0,41.0,171.0,0.8292682926829267
2,0.56,1,3,0,1,1,1.0626725011243217,average_montly_hours_vv_5,0,2.0,10.0,42.0,174.0,0.8571428571428568
2,0.84,3,5,1,1,1,1.0615498939502022,average_montly_hours_vv_3,1,3.0,15.0,42.0,174.0,0.8571428571428568
1,0.83,4,4,1,1,1,1.0504221155880713,average_montly_hours_vv_3,0,3.0,15.0,43.0,178.0,0.8604651162790695
1,0.81,4,4,1,1,1,1.00530029706172,average_montly_hours_vv_3,0,3.0,15.0,44.0,182.0,0.8636363636363633
2,0.54,1,3,0,1,1,0.9735101898697639,average_montly_hours_vv_5,0,3.0,15.0,45.0,185.0,0.8888888888888893
1,0.54,2,3,0,1,1,0.9735101898697639,average_montly_hours_vv_5,0,3.0,15.0,46.0,188.0,0.9130434782608692
2,0.54,1,3,0,1,1,0.9735101898697639,average_montly_hours_vv_5,0,3.0,15.0,47.0,191.0,0.9361702127659575
