satisfaction_level,last_evaluation,average_montly_hours,time_spend_company,Work_accident,left,salary,LIFT_SCORE,TREATMENT_NAME,FOLLOW_REC,N_TREATED,Y_TREATED,N_UNTREATED,Y_UNTREATED,UPLIFT
2,0.83,5,5,1,1,1,0.896134666648618,average_montly_hours_vv_3,0,0.0,0.0,1.0,5.0,0.0
3,1.0,3,5,0,1,0,0.7878288743922808,average_montly_hours_vv_5,0,0.0,0.0,2.0,10.0,0.0
2,1.0,2,5,0,1,0,0.7878288743922808,average_montly_hours_vv_5,0,0.0,0.0,3.0,15.0,0.0
3,1.0,4,6,0,1,0,0.7878288743922808,average_montly_hours_vv_5,0,0.0,0.0,4.0,21.0,0.0
2,1.0,4,5,0,1,0,0.7878288743922808,average_montly_hours_vv_5,0,0.0,0.0,5.0,26.0,0.0
1,1.0,1,4,0,1,0,0.7878288743922808,average_montly_hours_vv_5,0,0.0,0.0,6.0,30.0,0.0
2,1.0,3,6,0,1,0,0.7878288743922808,average_montly_hours_vv_5,0,0.0,0.0,7.0,36.0,0.0
2,1.0,3,5,0,1,0,0.7878288743922808,average_montly_hours_vv_5,0,0.0,0.0,8.0,41.0,0.0
2,1.0,3,5,0,1,0,0.7878288743922808,average_montly_hours_vv_5,0,0.0,0.0,9.0,46.0,0.0
3,1.0,3,5,0,1,0,0.7878288743922808,average_montly_hours_vv_5,0,0.0,0.0,10.0,51.0,0.0
2,1.0,4,5,0,1,0,0.7878288743922808,average_montly_hours_vv_5,0,0.0,0.0,11.0,56.0,0.0
3,1.0,4,6,0,1,0,0.7878288743922808,average_montly_hours_vv_5,0,0.0,0.0,12.0,62.0,0.0
3,1.0,3,5,0,1,0,0.7878288743922808,average_montly_hours_vv_5,0,0.0,0.0,13.0,67.0,0.0
3,1.0,3,5,0,1,0,0.7878288743922808,average_montly_hours_vv_5,0,0.0,0.0,14.0,72.0,0.0
2,1.0,4,5,0,1,0,0.7878288743922808,average_montly_hours_vv_5,0,0.0,0.0,15.0,77.0,0.0
2,1.0,4,6,0,1,0,0.7878288743922808,average_montly_hours_vv_5,0,0.0,0.0,16.0,83.0,0.0
2,1.0,3,6,0,1,0,0.7878288743922808,average_montly_hours_vv_5,0,0.0,0.0,17.0,89.0,0.0
3,1.0,5,5,0,1,0,0.7878288743922808,average_montly_hours_vv_5,1,1.0,5.0,17.0,89.0,-0.23529411764705888
2,1.0,3,5,0,1,0,0.7878288743922808,average_montly_hours_vv_5,0,1.0,5.0,18.0,94.0,-0.22222222222222232
2,1.0,3,5,0,1,0,0.7878288743922808,average_montly_hours_vv_5,0,1.0,5.0,19.0,99.0,-0.21052631578947345
2,1.0,4,6,0,1,0,0.7878288743922808,average_montly_hours_vv_5,0,1.0,5.0,20.0,105.0,-0.25
