"Age","Private","SelfEmp","Gov","Education","Married","Race","Gender","WorkHour","US","Salary","Prof","SelfEmp_vv_1","LIFT_SCORE","TREATMENT_NAME","UPLIFT","Y_TREATED","N_TREATED","Y_UNTREATED","N_UNTREATED","FOLLOW_REC"
75,1,0,0,2,0,1,0,2,0,0,0,0.41363604512648,0.41363604512648,"SelfEmp_vv_1",NA,0,0,0,1,0
72,0,0,0,2,1,1,1,2,1,0,0,0.41363604512648,0.41363604512648,"SelfEmp_vv_1",NA,0,0,0,2,0
69,1,0,0,1,0,1,0,3,1,0,0,0.41363604512648,0.41363604512648,"SelfEmp_vv_1",NA,0,0,0,3,0
71,1,0,0,2,1,1,1,1,1,0,1,0.41363604512648,0.41363604512648,"SelfEmp_vv_1",NA,0,0,1,4,0
70,0,0,0,1,0,1,0,1,1,0,0,0.41363604512648,0.41363604512648,"SelfEmp_vv_1",NA,0,0,1,5,0
72,0,0,0,1,0,1,0,2,1,0,0,0.41363604512648,0.41363604512648,"SelfEmp_vv_1",NA,0,0,1,6,0
70,0,0,1,2,1,0,1,3,1,0,0,0.41363604512648,0.41363604512648,"SelfEmp_vv_1",NA,0,0,1,7,0
69,0,0,1,3,1,1,1,1,1,0,1,0.41363604512648,0.41363604512648,"SelfEmp_vv_1",NA,0,0,2,8,0
69,0,0,0,1,0,1,1,3,1,0,0,0.41363604512648,0.41363604512648,"SelfEmp_vv_1",NA,0,0,2,9,0
75,0,0,0,3,0,1,0,1,1,1,0,0.41363604512648,0.41363604512648,"SelfEmp_vv_1",NA,0,0,2,10,0
71,0,1,0,2,1,1,0,2,1,1,0,0.41363604512648,0.41363604512648,"SelfEmp_vv_1",-0.2,0,1,2,10,1
74,0,0,1,2,0,1,0,1,1,0,0,0.41363604512648,0.41363604512648,"SelfEmp_vv_1",-0.181818181818182,0,1,2,11,0
70,1,0,0,1,1,1,1,2,1,0,0,0.41363604512648,0.41363604512648,"SelfEmp_vv_1",-0.166666666666667,0,1,2,12,0
69,0,1,0,3,1,1,1,3,1,0,0,0.41363604512648,0.41363604512648,"SelfEmp_vv_1",-0.166666666666667,0,2,2,12,1
70,1,0,0,2,0,1,0,1,1,0,0,0.41363604512648,0.41363604512648,"SelfEmp_vv_1",-0.153846153846154,0,2,2,13,0
69,0,1,0,2,1,1,0,1,1,0,0,0.41363604512648,0.41363604512648,"SelfEmp_vv_1",-0.153846153846154,0,3,2,13,1
72,0,0,0,2,1,1,1,1,1,0,0,0.41363604512648,0.41363604512648,"SelfEmp_vv_1",-0.142857142857143,0,3,2,14,0
71,0,0,1,3,0,1,0,1,1,0,1,0.41363604512648,0.41363604512648,"SelfEmp_vv_1",-0.2,0,3,3,15,0
69,0,0,1,1,1,1,1,2,1,0,1,0.41363604512648,0.41363604512648,"SelfEmp_vv_1",-0.25,0,3,4,16,0
71,1,0,0,2,0,1,0,4,1,0,0,0.41363604512648,0.41363604512648,"SelfEmp_vv_1",-0.235294117647059,0,3,4,17,0
73,1,0,0,1,0,1,0,1,1,0,0,0.41363604512648,0.41363604512648,"SelfEmp_vv_1",-0.222222222222222,0,3,4,18,0
72,0,1,0,3,1,1,1,2,1,1,1,0.41363604512648,0.41363604512648,"SelfEmp_vv_1",0.0277777777777778,1,4,4,18,1
71,0,1,0,2,0,1,0,3,1,0,0,0.41363604512648,0.41363604512648,"SelfEmp_vv_1",-0.0222222222222222,1,5,4,18,1
70,1,0,0,2,1,1,1,3,1,0,1,0.41363604512648,0.41363604512648,"SelfEmp_vv_1",-0.0631578947368421,1,5,5,19,0
70,1,0,0,2,1,1,0,1,1,0,0,0.41363604512648,0.41363604512648,"SelfEmp_vv_1",-0.05,1,5,5,20,0
75,1,0,0,1,0,0,1,1,1,0,0,0.41363604512648,0.41363604512648,"SelfEmp_vv_1",-0.0380952380952381,1,5,5,21,0
75,0,1,0,3,1,1,1,1,1,0,1,0.41363604512648,0.41363604512648,"SelfEmp_vv_1",0.0952380952380952,2,6,5,21,1
72,1,0,0,2,0,1,0,1,1,0,0,0.41363604512648,0.41363604512648,"SelfEmp_vv_1",0.106060606060606,2,6,5,22,0
71,0,0,1,3,0,1,0,3,1,0,1,0.41363604512648,0.41363604512648,"SelfEmp_vv_1",0.072463768115942,2,6,6,23,0
69,1,0,0,1,0,1,1,3,1,0,1,0.41363604512648,0.41363604512648,"SelfEmp_vv_1",0.0416666666666666,2,6,7,24,0
69,0,0,1,2,0,1,0,3,1,0,0,0.41363604512648,0.41363604512648,"SelfEmp_vv_1",0.0533333333333333,2,6,7,25,0
71,0,0,0,2,1,1,1,3,1,0,0,0.41363604512648,0.41363604512648,"SelfEmp_vv_1",0.0641025641025641,2,6,7,26,0
73,0,1,0,2,1,1,1,3,1,0,0,0.41363604512648,0.41363604512648,"SelfEmp_vv_1",0.0164835164835165,2,7,7,26,1
70,0,0,0,2,1,1,1,3,1,0,0,0.41363604512648,0.41363604512648,"SelfEmp_vv_1",0.0264550264550265,2,7,7,27,0
74,1,0,0,2,0,1,0,3,1,1,0,0.41363604512648,0.41363604512648,"SelfEmp_vv_1",0.0357142857142857,2,7,7,28,0
71,0,0,0,2,1,1,1,1,1,0,0,0.41363604512648,0.41363604512648,"SelfEmp_vv_1",0.0443349753694581,2,7,7,29,0
73,0,1,0,1,0,1,0,3,0,0,1,0.41363604512648,0.41363604512648,"SelfEmp_vv_1",0.133620689655172,3,8,7,29,1
70,0,1,0,2,1,1,1,2,1,0,1,0.41363604512648,0.41363604512648,"SelfEmp_vv_1",0.203065134099617,4,9,7,29,1
70,1,0,0,2,1,1,1,3,1,0,1,0.41363604512648,0.41363604512648,"SelfEmp_vv_1",0.177777777777778,4,9,8,30,0
70,1,0,0,2,0,1,0,1,1,0,1,0.41363604512648,0.41363604512648,"SelfEmp_vv_1",0.154121863799283,4,9,9,31,0
73,0,0,1,3,1,1,1,1,0,1,1,0.41363604512648,0.41363604512648,"SelfEmp_vv_1",0.131944444444444,4,9,10,32,0
73,1,0,0,1,1,1,1,2,1,0,0,0.41363604512648,0.41363604512648,"SelfEmp_vv_1",0.141414141414141,4,9,10,33,0
72,1,0,0,2,1,1,1,2,1,0,0,0.41363604512648,0.41363604512648,"SelfEmp_vv_1",0.150326797385621,4,9,10,34,0
70,0,0,1,3,0,1,0,4,1,1,1,0.41363604512648,0.41363604512648,"SelfEmp_vv_1",0.13015873015873,4,9,11,35,0
74,1,0,0,3,0,1,0,1,1,0,0,0.41363604512648,0.41363604512648,"SelfEmp_vv_1",0.138888888888889,4,9,11,36,0
70,1,0,0,2,1,1,1,3,1,1,0,0.41363604512648,0.41363604512648,"SelfEmp_vv_1",0.147147147147147,4,9,11,37,0
73,0,0,1,1,0,0,0,3,1,0,0,0.41363604512648,0.41363604512648,"SelfEmp_vv_1",0.154970760233918,4,9,11,38,0
69,1,0,0,2,1,1,1,1,1,0,1,0.41363604512648,0.41363604512648,"SelfEmp_vv_1",0.136752136752137,4,9,12,39,0
73,1,0,0,2,1,1,1,3,0,0,0,0.41363604512648,0.41363604512648,"SelfEmp_vv_1",0.144444444444444,4,9,12,40,0
74,0,0,0,2,0,1,0,2,1,0,0,0.41363604512648,0.41363604512648,"SelfEmp_vv_1",0.151761517615176,4,9,12,41,0
71,1,0,0,3,1,1,1,1,1,0,1,0.41363604512648,0.41363604512648,"SelfEmp_vv_1",0.134920634920635,4,9,13,42,0
71,1,0,0,2,0,1,0,3,1,0,0,0.41363604512648,0.41363604512648,"SelfEmp_vv_1",0.142118863049096,4,9,13,43,0
72,0,0,0,3,1,1,1,1,1,0,0,0.41363604512648,0.41363604512648,"SelfEmp_vv_1",0.148989898989899,4,9,13,44,0
