stag,event,Gender,Age,Profession,Is_coached,Head_gender,Grey_wage,Transportation,Extraversion,Independence,Selfcontrol,Anxiety,Novator,Long_emp_retention,LIFT_SCORE,TREATMENT_NAME,FOLLOW_REC,N_TREATED,Y_TREATED,N_UNTREATED,Y_UNTREATED,UPLIFT
34.56262834,1,1,31.0,0,0,1,1,0,1,0,0,1,0,0,2.462175266022823,Grey_wage_vv_1,1,1.0,0.0,0.0,0.0,0.0
96.0,1,1,31.0,0,0,1,1,1,4,0,1,1,0,1,2.147991206892561,Grey_wage_vv_1,1,2.0,1.0,0.0,0.0,0.5
26.15195072,1,1,31.0,0,0,1,1,1,3,0,1,1,0,0,2.147991206892561,Grey_wage_vv_1,1,3.0,1.0,0.0,0.0,0.3333333333333333
28.35318275,1,0,31.0,1,0,0,0,1,2,1,0,1,1,0,2.138911775389017,Grey_wage_vv_1,0,3.0,1.0,1.0,0.0,0.3333333333333333
3.8110882960000003,1,0,23.0,1,1,1,1,1,2,0,1,0,0,0,2.063066263311689,Grey_wage_vv_1,1,4.0,1.0,1.0,0.0,0.25
19.18685832,1,0,22.0,0,1,1,0,1,1,0,0,0,0,0,1.9929664401640528,Grey_wage_vv_1,0,4.0,1.0,2.0,0.0,0.25
78.32443532,0,0,27.0,0,0,1,1,1,2,0,0,0,1,1,1.7413154768612695,Grey_wage_vv_1,1,5.0,2.0,2.0,0.0,0.4
26.67761807,1,0,32.0,1,1,0,1,1,4,1,1,1,1,0,1.738890993948685,Grey_wage_vv_1,1,6.0,2.0,2.0,0.0,0.3333333333333333
9.593429158,1,0,34.0,0,0,0,1,1,1,1,0,0,1,0,1.656170618090761,Grey_wage_vv_1,1,7.0,2.0,2.0,0.0,0.2857142857142857
16.42710472,1,0,26.0,0,0,1,1,1,2,0,0,1,1,0,1.5455128529853968,Grey_wage_vv_1,1,8.0,2.0,2.0,0.0,0.25
93.8973306,0,1,23.0,0,0,1,1,1,3,0,0,1,0,1,1.5078504575676548,Grey_wage_vv_1,1,9.0,3.0,2.0,0.0,0.3333333333333333
11.69609856,1,0,25.0,1,0,0,0,0,4,0,0,1,0,0,1.4377868438018526,Grey_wage_vv_1,0,9.0,3.0,3.0,0.0,0.3333333333333333
70.34086242,0,0,31.0,1,0,0,1,1,4,1,1,0,0,1,1.433320283489382,Grey_wage_vv_1,1,10.0,4.0,3.0,0.0,0.4
8.87063655,1,0,38.0,1,1,0,0,1,4,0,0,0,1,0,1.3824381825746799,Grey_wage_vv_1,0,10.0,4.0,4.0,0.0,0.4
5.815195072000001,1,0,25.0,0,0,1,1,1,4,0,1,0,1,0,1.3552360053540604,Grey_wage_vv_1,1,11.0,4.0,4.0,0.0,0.36363636363636365
100.23819300000001,0,0,23.0,1,0,1,1,0,3,0,0,0,1,1,1.3097936232415262,Grey_wage_vv_1,1,12.0,5.0,4.0,0.0,0.4166666666666667
140.2217659,0,1,27.0,0,0,1,1,0,4,1,0,1,0,1,1.242210864470215,Extraversion_vv_4,1,13.0,6.0,4.0,0.0,0.46153846153846156
12.02464066,1,1,30.0,0,0,1,0,0,3,0,0,1,0,0,1.2402985750841493,Grey_wage_vv_1,0,13.0,6.0,5.0,0.0,0.46153846153846156
81.64271047,0,0,31.0,1,1,0,1,1,4,0,1,0,0,1,1.1992302337706904,Grey_wage_vv_1,1,14.0,7.0,5.0,0.0,0.5
6.439425051000001,1,1,24.0,0,0,1,1,0,1,0,0,1,1,0,1.1942353119207114,Grey_wage_vv_1,1,15.0,7.0,5.0,0.0,0.4666666666666667
59.86036961,1,0,27.0,1,0,0,1,0,2,1,0,0,0,0,1.1472673121351422,Extraversion_vv_4,0,15.0,7.0,6.0,0.0,0.4666666666666667
13.86447639,1,0,22.0,1,0,1,1,1,2,0,1,1,0,0,1.1441854948021515,Grey_wage_vv_1,1,16.0,7.0,6.0,0.0,0.4375
79.54004107,0,1,23.0,0,0,1,1,0,4,0,1,0,0,1,1.1218365192433524,Grey_wage_vv_1,1,17.0,8.0,6.0,0.0,0.47058823529411764
23.95071869,1,0,32.0,1,0,0,1,0,4,1,0,0,0,0,1.1048099758635954,Grey_wage_vv_1,1,18.0,8.0,6.0,0.0,0.4444444444444444
123.0718686,1,0,28.0,0,0,0,1,0,4,1,0,1,1,1,1.081483310938451,Grey_wage_vv_1,1,19.0,9.0,6.0,0.0,0.47368421052631576
82.82546201,1,0,23.0,1,1,0,1,0,2,1,0,0,1,1,1.0751127059692036,Grey_wage_vv_1,1,20.0,10.0,6.0,0.0,0.5
52.66529774,1,0,42.0,1,0,1,1,1,1,0,1,0,0,0,1.0612131110409087,Grey_wage_vv_1,1,21.0,10.0,6.0,0.0,0.47619047619047616
13.10882957,1,0,26.0,1,0,0,1,0,4,0,1,1,0,0,1.032915713839158,Grey_wage_vv_1,1,22.0,10.0,6.0,0.0,0.45454545454545453
118.89938400000001,1,0,31.0,1,0,1,1,1,1,1,0,0,1,1,1.0299298462464574,Grey_wage_vv_1,1,23.0,11.0,6.0,0.0,0.4782608695652174
130.9897331,1,0,31.0,1,0,1,1,1,3,1,0,0,1,1,1.0299298462464574,Grey_wage_vv_1,1,24.0,12.0,6.0,0.0,0.5
35.38398357,1,0,31.0,1,0,1,1,1,4,1,0,0,1,0,1.0299298462464574,Grey_wage_vv_1,1,25.0,12.0,6.0,0.0,0.48
15.14579055,1,1,22.0,0,0,1,1,1,2,0,1,0,1,0,1.0186663492929526,Grey_wage_vv_1,1,26.0,12.0,6.0,0.0,0.46153846153846156
33.3798768,1,0,38.0,1,0,1,1,1,1,0,0,1,0,0,1.002720436977889,Grey_wage_vv_1,1,27.0,12.0,6.0,0.0,0.4444444444444444
8.27926078,1,1,29.0,0,0,1,1,1,1,0,0,1,1,0,0.9967456882967428,Extraversion_vv_3,0,27.0,12.0,7.0,0.0,0.4444444444444444
23.9835729,1,0,29.0,1,0,1,1,1,4,0,0,0,1,0,0.9967456882967428,Extraversion_vv_3,0,27.0,12.0,8.0,0.0,0.4444444444444444
133.4209446,1,0,29.0,0,0,1,1,0,3,1,0,1,1,1,0.9967456882967428,Extraversion_vv_3,1,28.0,13.0,8.0,0.0,0.4642857142857143
76.68172485,0,0,25.0,0,0,0,1,0,2,1,1,0,0,1,0.9836449115349437,Grey_wage_vv_1,1,29.0,14.0,8.0,0.0,0.4827586206896552
70.30800821,1,1,22.0,0,0,1,1,1,3,0,1,0,0,1,0.9679920306450556,Grey_wage_vv_1,1,30.0,15.0,8.0,0.0,0.5
94.94866529999999,1,1,26.0,0,0,1,1,1,4,1,1,1,0,1,0.9443101369482128,Extraversion_vv_4,1,31.0,16.0,8.0,0.0,0.5161290322580645
3.975359343,1,0,29.0,0,0,1,1,1,2,1,0,1,0,0,0.9403613524199471,Extraversion_vv_3,0,31.0,16.0,9.0,0.0,0.5161290322580645
45.37166324,1,0,29.0,1,0,1,1,1,1,1,1,1,0,0,0.9403613524199471,Extraversion_vv_3,0,31.0,16.0,10.0,0.0,0.5161290322580645
31.96714579,1,1,29.0,1,0,1,1,1,4,0,1,1,0,0,0.9403613524199471,Extraversion_vv_3,0,31.0,16.0,11.0,0.0,0.5161290322580645
108.550308,1,1,27.0,1,0,1,1,0,4,1,1,0,0,1,0.932431867723717,Extraversion_vv_4,1,32.0,17.0,11.0,0.0,0.53125
133.8809035,1,1,19.0,0,0,0,1,0,4,1,0,1,0,1,0.9220241630960739,Extraversion_vv_4,1,33.0,18.0,11.0,0.0,0.5454545454545454
133.9137577,1,1,19.0,0,0,0,1,0,4,1,0,1,0,1,0.9220241630960739,Extraversion_vv_4,1,34.0,19.0,11.0,0.0,0.5588235294117647
19.8110883,1,0,26.0,0,0,1,0,1,3,0,1,0,0,0,0.8896466435296312,Grey_wage_vv_1,0,34.0,19.0,12.0,0.0,0.5588235294117647
59.20328542,1,0,25.0,1,0,0,1,1,3,0,1,0,0,0,0.882021364834388,Grey_wage_vv_1,1,35.0,19.0,12.0,0.0,0.5428571428571428
25.42915811,1,0,22.0,1,1,1,1,1,2,0,0,1,1,0,0.873878671566505,Grey_wage_vv_1,1,36.0,19.0,12.0,0.0,0.5277777777777778
12.78028747,1,0,27.0,1,0,1,1,1,2,1,0,0,0,0,0.8648661423042282,Extraversion_vv_4,0,36.0,19.0,13.0,0.0,0.5277777777777778
59.86036961,1,0,27.0,1,0,1,1,1,2,1,0,0,0,0,0.8648661423042282,Extraversion_vv_4,0,36.0,19.0,14.0,0.0,0.5277777777777778
78.91581109,1,1,21.0,0,0,0,0,1,4,1,0,1,0,1,0.8632794823727865,Extraversion_vv_4,1,37.0,20.0,14.0,0.0,0.5405405405405406
4.073921971,1,0,26.0,0,0,0,0,1,3,1,0,0,1,0,0.8331446204156453,Grey_wage_vv_1,0,37.0,20.0,15.0,0.0,0.5405405405405406
8.969199179,1,0,42.0,1,1,1,1,1,2,1,0,0,1,0,0.8138586583906117,Grey_wage_vv_1,1,38.0,20.0,15.0,0.0,0.5263157894736842
26.54620123,1,0,27.0,0,0,1,1,1,1,1,0,0,1,0,0.7931981592818532,Grey_wage_vv_1,1,39.0,20.0,15.0,0.0,0.5128205128205128
53.97946612,1,1,28.0,0,0,1,1,1,1,1,0,1,1,0,0.7854750328407779,Extraversion_vv_4,0,39.0,20.0,16.0,0.0,0.5128205128205128
166.27515400000001,1,1,26.0,0,0,1,1,0,4,0,0,1,1,1,0.7737531747176719,Grey_wage_vv_1,1,40.0,21.0,16.0,0.0,0.525
81.83983573,1,0,29.0,1,0,0,1,1,4,1,1,0,1,1,0.7700139864303303,Extraversion_vv_3,0,40.0,21.0,17.0,1.0,0.4661764705882353
8.607802875,1,0,29.0,1,0,0,1,1,1,1,0,0,1,0,0.7700139864303303,Extraversion_vv_3,0,40.0,21.0,18.0,1.0,0.46944444444444444
95.44147844,0,0,25.0,1,0,1,0,1,2,0,1,1,1,1,0.7681882686701271,Grey_wage_vv_1,0,40.0,21.0,19.0,2.0,0.4197368421052632
144.5913758,1,1,30.0,0,0,0,1,1,1,0,0,1,1,1,0.7605267061749579,Extraversion_vv_2,0,40.0,21.0,20.0,3.0,0.375
86.66940452,0,0,25.0,1,0,0,1,1,4,1,1,0,0,1,0.7600912095512891,Grey_wage_vv_1,1,41.0,22.0,20.0,3.0,0.38658536585365855
66.49691992,1,0,38.0,1,0,1,1,1,2,0,0,0,1,1,0.7460186207275666,Grey_wage_vv_1,1,42.0,23.0,20.0,3.0,0.39761904761904765
55.72073922,1,0,29.0,1,0,0,1,1,2,1,0,0,0,0,0.7136296505535341,Extraversion_vv_3,0,42.0,23.0,21.0,3.0,0.4047619047619048
8.31211499,1,0,29.0,0,0,0,1,1,1,0,0,0,0,0,0.7136296505535341,Extraversion_vv_3,0,42.0,23.0,22.0,3.0,0.4112554112554113
14.85010267,1,1,29.0,1,0,0,1,1,4,0,1,1,0,0,0.7136296505535341,Extraversion_vv_3,0,42.0,23.0,23.0,3.0,0.417184265010352
93.9301848,0,0,29.0,1,0,0,1,1,4,1,1,0,0,1,0.7136296505535341,Extraversion_vv_3,0,42.0,23.0,24.0,4.0,0.38095238095238104
12.81314168,1,1,33.0,0,0,1,0,0,1,0,1,0,0,0,0.7129580814688017,Extraversion_vv_4,0,42.0,23.0,25.0,4.0,0.38761904761904764
160.0657084,1,0,24.0,1,0,1,1,1,4,1,1,0,1,1,0.7116986467001823,Grey_wage_vv_1,1,43.0,24.0,25.0,4.0,0.3981395348837209
6.143737166,1,0,31.0,1,0,1,0,0,3,0,1,1,1,0,0.7095173908364023,Extraversion_vv_2,0,43.0,24.0,26.0,4.0,0.40429338103756707
10.84188912,1,0,30.40033257,1,0,1,1,1,1,0,0,1,0,0,0.6973476537774284,Extraversion_vv_4,0,43.0,24.0,27.0,4.0,0.4099913867355728
25.23203285,1,0,30.0,0,0,0,1,1,4,0,1,1,0,0,0.6935532225515871,Extraversion_vv_4,1,44.0,24.0,27.0,4.0,0.3973063973063973
59.49897331,1,0,23.0,0,0,0,1,1,2,0,0,1,0,0,0.6924757598750584,Grey_wage_vv_1,1,45.0,24.0,27.0,4.0,0.3851851851851852
34.0698152,1,0,34.0,0,0,1,0,0,1,0,0,0,0,0,0.6852714725446941,Extraversion_vv_4,0,45.0,24.0,28.0,4.0,0.3904761904761905
11.30184805,1,0,34.0,0,0,1,0,0,1,0,0,0,0,0,0.6852714725446941,Extraversion_vv_4,0,45.0,24.0,29.0,4.0,0.3954022988505747
15.21149897,1,0,30.0,1,0,0,1,0,4,1,1,0,1,0,0.6801192241577769,Extraversion_vv_2,0,45.0,24.0,30.0,4.0,0.4
8.082135524,1,0,33.0,1,0,1,0,0,1,1,0,0,1,0,0.6736514258123371,Grey_wage_vv_1,0,45.0,24.0,31.0,4.0,0.4043010752688172
113.05133470000001,0,0,30.0,1,1,0,1,0,4,1,0,1,1,1,0.6570489791554313,Grey_wage_vv_1,1,46.0,25.0,31.0,4.0,0.41444600280504906
9.100616016,1,0,26.0,1,0,1,1,0,3,1,1,0,1,0,0.6557960874548866,Extraversion_vv_4,0,46.0,25.0,32.0,4.0,0.4184782608695652
105.8234086,0,0,32.0,1,0,0,1,1,4,1,0,0,0,1,0.6430905332557593,Grey_wage_vv_1,1,47.0,26.0,32.0,4.0,0.42819148936170215
32.85420945,1,0,58.0,0,0,1,1,1,3,0,1,0,0,0,0.632180903887251,Grey_wage_vv_1,1,48.0,26.0,32.0,4.0,0.41666666666666663
94.12731006,0,0,25.0,1,0,1,0,0,2,0,1,1,1,1,0.6219192831822392,Grey_wage_vv_1,0,48.0,26.0,33.0,5.0,0.39015151515151514
88.90349076,0,0,30.0,1,0,1,1,1,4,0,1,1,1,1,0.6094070558373599,Extraversion_vv_2,0,48.0,26.0,34.0,6.0,0.3651960784313725
49.14989733,1,0,28.0,1,0,1,1,1,1,1,0,0,1,0,0.6091083503882199,Extraversion_vv_4,0,48.0,26.0,35.0,6.0,0.3702380952380952
86.04517454,0,0,35.0,1,0,0,1,0,4,1,1,0,0,1,0.601384612162541,Grey_wage_vv_1,1,49.0,27.0,35.0,6.0,0.3795918367346938
19.58110883,1,0,23.0,1,0,0,1,1,4,0,1,0,0,0,0.5967924856534413,Grey_wage_vv_1,1,50.0,27.0,35.0,6.0,0.3685714285714286
