stag,event,Gender,Age,Profession,Is_coached,Head_gender,Grey_wage,Transportation,Extraversion,Independence,Selfcontrol,Anxiety,Novator,Long_emp_retention,LIFT_SCORE,TREATMENT_NAME,FOLLOW_REC,N_TREATED,Y_TREATED,N_UNTREATED,Y_UNTREATED,UPLIFT
13.897330599999998,1,0,27.0,1,0,1,1,0,1,0,1,0,0,0,9.700786395699987,Extraversion_vv_4,0,0.0,0.0,1.0,0.0,0.0
8.772073922,1,0,27.0,1,0,0,1,0,2,0,1,1,0,0,6.20780850674883,Extraversion_vv_4,0,0.0,0.0,2.0,0.0,0.0
76.68172485,0,0,25.0,0,0,0,1,0,2,1,1,0,0,1,4.899959582182826,Grey_wage_vv_1,1,1.0,1.0,2.0,0.0,1.0
1.80698152,1,1,27.0,0,0,1,1,1,4,0,1,1,0,0,4.8140614059003015,Extraversion_vv_4,1,2.0,1.0,2.0,0.0,0.5
14.98151951,1,0,33.0,1,0,1,1,0,4,0,1,1,0,0,4.515913756551807,Extraversion_vv_4,1,3.0,1.0,2.0,0.0,0.3333333333333333
8.640657083999999,1,0,23.0,0,0,0,1,0,4,0,1,0,0,0,3.815009007256491,Grey_wage_vv_1,1,4.0,1.0,2.0,0.0,0.25
164.5667351,0,0,27.0,0,0,0,1,0,4,0,0,1,0,1,3.458537305286424,Extraversion_vv_4,1,5.0,2.0,2.0,0.0,0.4
63.54004107,1,0,31.0,0,0,1,1,0,4,0,0,1,1,1,3.3934923334547964,Grey_wage_vv_1,1,6.0,3.0,2.0,0.0,0.5
45.79876797,1,0,27.0,1,0,0,1,1,4,1,0,0,0,0,3.2692153885527,Extraversion_vv_4,1,7.0,3.0,2.0,0.0,0.42857142857142855
86.6036961,1,0,33.0,1,0,1,1,1,4,1,1,0,0,1,3.259210927966445,Extraversion_vv_4,1,8.0,4.0,2.0,0.0,0.5
6.275154004,1,0,30.40033257,0,1,0,1,1,1,1,0,0,1,0,3.210700173001673,Grey_wage_vv_1,1,9.0,4.0,2.0,0.0,0.4444444444444444
86.6036961,1,0,33.0,1,0,1,1,1,4,1,0,0,0,1,3.077142448211404,Extraversion_vv_4,1,10.0,5.0,2.0,0.0,0.5
95.21149897,1,0,22.0,0,0,1,1,1,1,0,0,0,1,1,3.0327125634210206,Grey_wage_vv_1,1,11.0,6.0,2.0,0.0,0.5454545454545454
28.84599589,1,1,31.0,0,0,1,0,1,2,1,1,0,1,0,2.7353521189095154,Grey_wage_vv_1,0,11.0,6.0,3.0,0.0,0.5454545454545454
24.24640657,1,0,23.0,0,0,0,1,1,4,1,1,0,0,0,2.55442112320295,Grey_wage_vv_1,1,12.0,6.0,3.0,0.0,0.5
20.59958932,1,0,26.0,1,0,1,1,0,4,0,1,1,0,0,2.4180198432380933,Extraversion_vv_4,1,13.0,6.0,3.0,0.0,0.46153846153846156
8.082135524,1,0,33.0,1,0,1,0,0,1,1,0,0,1,0,2.3524691058222484,Extraversion_vv_4,0,13.0,6.0,4.0,0.0,0.46153846153846156
21.15811088,1,0,24.0,0,0,0,1,1,2,0,1,0,0,0,2.298190278458527,Grey_wage_vv_1,1,14.0,6.0,4.0,0.0,0.42857142857142855
50.72689938,1,0,28.0,0,0,1,1,0,1,0,1,0,0,0,2.278442394011662,Extraversion_vv_4,0,14.0,6.0,5.0,0.0,0.42857142857142855
133.9137577,1,1,19.0,0,0,0,1,0,4,1,0,1,0,1,2.2610305621129854,Grey_wage_vv_1,1,15.0,7.0,5.0,0.0,0.4666666666666667
133.8809035,1,1,19.0,0,0,0,1,0,4,1,0,1,0,1,2.2610305621129854,Grey_wage_vv_1,1,16.0,8.0,5.0,0.0,0.5
12.81314168,1,1,33.0,0,0,1,0,0,1,0,1,0,0,0,2.2335099861254113,Extraversion_vv_4,0,16.0,8.0,6.0,0.0,0.5
3.4825462010000003,1,0,37.0,1,1,0,1,1,2,1,0,1,0,0,2.177003993466855,Extraversion_vv_4,0,16.0,8.0,7.0,0.0,0.5
36.23819302,1,0,32.0,1,0,1,1,0,4,1,1,0,0,0,2.041581728192359,Extraversion_vv_4,1,17.0,8.0,7.0,0.0,0.47058823529411764
9.100616016,1,0,33.0,1,0,1,1,0,2,0,0,1,1,0,2.032521901031898,Extraversion_vv_4,0,17.0,8.0,8.0,0.0,0.47058823529411764
13.40451745,1,0,30.40033257,1,0,0,1,1,2,1,0,1,0,0,2.0044089852724487,Extraversion_vv_4,0,17.0,8.0,9.0,0.0,0.47058823529411764
13.14168378,1,1,42.0,0,0,0,0,1,4,1,0,1,0,0,2.000464666090543,Extraversion_vv_4,1,18.0,8.0,9.0,0.0,0.4444444444444444
52.96098563,1,0,36.0,1,0,1,1,0,4,0,1,0,0,0,1.8574543161621466,Extraversion_vv_4,1,19.0,8.0,9.0,0.0,0.42105263157894735
