"Age","Private","SelfEmp","Gov","Education","Married","Race","Gender","WorkHour","US","Salary","Prof","SelfEmp_vv_1","Education_vv_2","Education_vv_3","WorkHour_vv_2","WorkHour_vv_3","WorkHour_vv_4","LIFT_SCORE","TREATMENT_NAME","UPLIFT","Y_TREATED","N_TREATED","Y_UNTREATED","N_UNTREATED","FOLLOW_REC"
40,0,0,1,2,0,1,0,3,1,0,0,0.0751863684771033,0.226615236258438,0.71108934169279,0.141992838622052,0.176992262084213,0.443984962406015,0.71108934169279,"Education_vv_3",NA,0,0,0,1,0
36,0,0,1,2,1,1,0,3,1,0,0,0.168218243819267,0.0474127607285299,0.71108934169279,0.141992838622052,0.19708483866949,0.224724724724725,0.71108934169279,"Education_vv_3",NA,0,0,0,2,0
41,0,0,1,2,0,0,0,2,1,0,0,0.437338877338877,0.0869931444348253,0.71108934169279,-0.0373774509803922,0.176992262084213,0.443984962406015,0.71108934169279,"Education_vv_3",NA,0,0,0,3,0
42,0,0,1,2,1,1,0,3,1,0,0,0.211576846307385,0.226615236258438,0.71108934169279,0.141992838622052,0.19708483866949,0.224724724724725,0.71108934169279,"Education_vv_3",NA,0,0,0,4,0
45,0,0,1,3,0,1,0,3,1,0,1,0.321279084882361,0.226615236258438,0.71108934169279,0.141992838622052,0.176992262084213,0.443984962406015,0.71108934169279,"Education_vv_3",1,1,1,0,4,1
31,0,0,1,2,0,1,0,3,1,0,0,-0.0225109028486591,0.0474127607285299,0.71108934169279,0.0453854251959294,0.176992262084213,0.261273030316681,0.71108934169279,"Education_vv_3",1,1,1,0,5,0
18,0,0,1,1,0,1,0,1,1,0,0,0.0394429931772959,-0.0254385964912281,0.71108934169279,0.0453854251959294,0.0496532593619972,0.175453759723423,0.71108934169279,"Education_vv_3",1,1,1,0,6,0
23,0,0,1,3,0,1,0,4,1,0,1,-0.0225109028486591,-0.044263775971093,0.71108934169279,0.0453854251959294,-0.0339598997493735,0.175453759723423,0.71108934169279,"Education_vv_3",1,2,2,0,6,1
49,0,0,1,3,0,0,0,3,1,0,1,0.321279084882361,0.0869931444348253,0.71108934169279,0.0790678318768206,0.176992262084213,0.443984962406015,0.71108934169279,"Education_vv_3",1,3,3,0,6,1
52,0,0,1,2,0,1,0,3,1,0,0,0.321279084882361,0.181679911133897,0.71108934169279,0.0790678318768206,0.176992262084213,0.443984962406015,0.71108934169279,"Education_vv_3",1,3,3,0,7,0
31,0,0,1,2,0,1,0,3,1,0,1,-0.0225109028486591,0.0474127607285299,0.71108934169279,0.0453854251959294,0.176992262084213,0.261273030316681,0.71108934169279,"Education_vv_3",0.875,3,3,1,8,0
43,0,0,1,2,0,1,0,3,1,0,0,0.321279084882361,0.226615236258438,0.71108934169279,0.141992838622052,0.176992262084213,0.443984962406015,0.71108934169279,"Education_vv_3",0.888888888888889,3,3,1,9,0
22,0,0,1,2,0,1,0,2,1,0,1,-0.0225109028486591,-0.044263775971093,0.71108934169279,0.0453854251959294,-0.0339598997493735,0.175453759723423,0.71108934169279,"Education_vv_3",0.8,3,3,2,10,0
42,0,0,1,3,0,1,0,3,1,0,1,0.321279084882361,0.226615236258438,0.71108934169279,0.141992838622052,0.176992262084213,0.443984962406015,0.71108934169279,"Education_vv_3",0.8,4,4,2,10,1
25,0,0,1,3,0,1,0,3,1,0,1,-0.0225109028486591,-0.044263775971093,0.71108934169279,0.0453854251959294,0.176992262084213,0.261273030316681,0.71108934169279,"Education_vv_3",0.8,5,5,2,10,1
18,0,0,1,1,0,1,0,2,1,0,0,0.0394429931772959,-0.0254385964912281,0.71108934169279,0.0453854251959294,0.0496532593619972,0.175453759723423,0.71108934169279,"Education_vv_3",0.818181818181818,5,5,2,11,0
43,0,0,1,2,0,0,0,3,1,0,0,0.321279084882361,0.0869931444348253,0.71108934169279,-0.0373774509803922,0.176992262084213,0.443984962406015,0.71108934169279,"Education_vv_3",0.833333333333333,5,5,2,12,0
56,0,0,1,2,0,1,0,3,1,0,0,0.1939003796025,0.0538383838383838,0.71108934169279,0.0790678318768206,0.176992262084213,0.443984962406015,0.71108934169279,"Education_vv_3",0.846153846153846,5,5,2,13,0
45,0,0,1,3,0,1,0,3,1,0,1,0.321279084882361,0.226615236258438,0.71108934169279,0.141992838622052,0.176992262084213,0.443984962406015,0.71108934169279,"Education_vv_3",0.846153846153846,6,6,2,13,1
41,0,0,1,3,0,1,0,4,1,0,1,0.0751863684771033,0.226615236258438,0.71108934169279,0.141992838622052,0.176992262084213,0.443984962406015,0.71108934169279,"Education_vv_3",0.846153846153846,7,7,2,13,1
54,0,0,1,3,0,1,0,3,1,0,1,0.1939003796025,0.181679911133897,0.71108934169279,0.0790678318768206,0.176992262084213,0.443984962406015,0.71108934169279,"Education_vv_3",0.846153846153846,8,8,2,13,1
22,0,0,1,2,0,1,0,3,1,0,1,-0.0225109028486591,-0.044263775971093,0.71108934169279,0.0453854251959294,-0.0339598997493735,0.175453759723423,0.71108934169279,"Education_vv_3",0.785714285714286,8,8,3,14,0
32,0,0,1,2,0,0,0,3,1,0,0,0.437338877338877,0.0869931444348253,0.71108934169279,-0.0373774509803922,0.176992262084213,0.261273030316681,0.71108934169279,"Education_vv_3",0.8,8,8,3,15,0
36,0,0,1,2,0,1,0,4,1,0,0,0.0751863684771033,0.0474127607285299,0.71108934169279,0.141992838622052,0.176992262084213,0.443984962406015,0.71108934169279,"Education_vv_3",0.8125,8,8,3,16,0
29,0,0,1,2,0,1,0,3,1,0,0,-0.0225109028486591,0.112549297198908,0.71108934169279,0.0453854251959294,0.176992262084213,0.261273030316681,0.71108934169279,"Education_vv_3",0.823529411764706,8,8,3,17,0
41,0,0,1,2,0,0,0,3,1,0,1,0.437338877338877,0.0869931444348253,0.71108934169279,-0.0373774509803922,0.176992262084213,0.443984962406015,0.71108934169279,"Education_vv_3",0.777777777777778,8,8,4,18,0
45,0,0,1,2,0,1,0,3,1,0,0,0.321279084882361,0.226615236258438,0.71108934169279,0.141992838622052,0.176992262084213,0.443984962406015,0.71108934169279,"Education_vv_3",0.789473684210526,8,8,4,19,0
45,0,0,1,3,0,0,0,3,1,0,1,0.321279084882361,0.0869931444348253,0.71108934169279,-0.0373774509803922,0.176992262084213,0.443984962406015,0.71108934169279,"Education_vv_3",0.789473684210526,9,9,4,19,1
19,0,0,1,2,0,1,0,3,1,0,1,0.0394429931772959,-0.044263775971093,0.71108934169279,0.0453854251959294,-0.0339598997493735,0.175453759723423,0.71108934169279,"Education_vv_3",0.75,9,9,5,20,0
33,0,0,1,2,0,1,0,3,1,0,0,0.0751863684771033,0.0474127607285299,0.71108934169279,0.0453854251959294,0.176992262084213,0.261273030316681,0.71108934169279,"Education_vv_3",0.761904761904762,9,9,5,21,0
17,0,0,1,1,0,1,0,1,1,0,0,0.0394429931772959,-0.0254385964912281,0.71108934169279,0.00727032385988102,0.0496532593619972,0.175453759723423,0.71108934169279,"Education_vv_3",0.772727272727273,9,9,5,22,0
40,0,0,1,2,0,0,0,3,1,0,0,0.437338877338877,0.0869931444348253,0.71108934169279,-0.0373774509803922,0.176992262084213,0.443984962406015,0.71108934169279,"Education_vv_3",0.782608695652174,9,9,5,23,0
41,0,0,1,3,0,1,0,3,1,0,0,0.0751863684771033,0.226615236258438,0.71108934169279,0.141992838622052,0.176992262084213,0.443984962406015,0.71108934169279,"Education_vv_3",0.682608695652174,9,10,5,23,1
46,0,0,1,3,1,1,0,4,1,0,1,0.266286799620133,0.181679911133897,0.71108934169279,0.0790678318768206,0.19708483866949,0.224724724724725,0.71108934169279,"Education_vv_3",0.691699604743083,10,11,5,23,1
43,0,0,1,3,0,1,0,3,1,0,1,0.321279084882361,0.226615236258438,0.71108934169279,0.141992838622052,0.176992262084213,0.443984962406015,0.71108934169279,"Education_vv_3",0.699275362318841,11,12,5,23,1
24,0,0,1,3,0,1,0,4,1,0,1,-0.0225109028486591,-0.044263775971093,0.71108934169279,0.0453854251959294,-0.0339598997493735,0.175453759723423,0.71108934169279,"Education_vv_3",0.705685618729097,12,13,5,23,1
46,0,0,1,3,0,0,0,3,1,0,1,0.321279084882361,0.0869931444348253,0.71108934169279,0.0790678318768206,0.176992262084213,0.443984962406015,0.71108934169279,"Education_vv_3",0.711180124223603,13,14,5,23,1
55,0,0,1,2,0,0,0,3,1,0,0,0.1939003796025,0.0903335217637083,0.71108934169279,0.0790678318768206,0.176992262084213,0.443984962406015,0.71108934169279,"Education_vv_3",0.720238095238095,13,14,5,24,0
36,0,0,1,3,0,1,0,3,1,0,1,0.0751863684771033,0.0474127607285299,0.71108934169279,0.141992838622052,0.176992262084213,0.443984962406015,0.71108934169279,"Education_vv_3",0.725,14,15,5,24,1
30,0,0,1,3,0,1,0,3,1,0,1,-0.0225109028486591,0.112549297198908,0.71108934169279,0.0453854251959294,0.176992262084213,0.261273030316681,0.71108934169279,"Education_vv_3",0.729166666666667,15,16,5,24,1
37,0,0,1,2,1,1,0,2,1,0,0,0.103760863050644,0.0474127607285299,0.71108934169279,0.141992838622052,0.19708483866949,0.224724724724725,0.71108934169279,"Education_vv_3",0.7375,15,16,5,25,0
40,0,0,1,3,0,0,0,3,1,0,1,0.437338877338877,0.0869931444348253,0.71108934169279,-0.0373774509803922,0.176992262084213,0.443984962406015,0.71108934169279,"Education_vv_3",0.741176470588235,16,17,5,25,1
22,0,0,1,3,0,1,0,3,1,0,1,-0.0225109028486591,-0.044263775971093,0.71108934169279,0.0453854251959294,-0.0339598997493735,0.175453759723423,0.71108934169279,"Education_vv_3",0.744444444444444,17,18,5,25,1
55,0,0,1,2,0,1,0,3,1,0,0,0.1939003796025,0.181679911133897,0.71108934169279,0.0790678318768206,0.176992262084213,0.443984962406015,0.71108934169279,"Education_vv_3",0.752136752136752,17,18,5,26,0
33,0,0,1,2,0,1,0,3,1,0,1,0.0751863684771033,0.0474127607285299,0.71108934169279,0.0453854251959294,0.176992262084213,0.261273030316681,0.71108934169279,"Education_vv_3",0.722222222222222,17,18,6,27,0
32,0,0,1,2,0,0,0,3,1,0,0,0.437338877338877,0.0869931444348253,0.71108934169279,-0.0373774509803922,0.176992262084213,0.261273030316681,0.71108934169279,"Education_vv_3",0.73015873015873,17,18,6,28,0
28,0,0,1,3,1,1,0,4,1,0,1,-0.0225109028486591,0.112549297198908,0.71108934169279,0.0453854251959294,0.19708483866949,0.224724724724725,0.71108934169279,"Education_vv_3",0.733082706766917,18,19,6,28,1
47,0,0,1,2,1,1,0,3,1,0,0,0.266286799620133,0.181679911133897,0.71108934169279,0.0790678318768206,0.19708483866949,0.224724724724725,0.71108934169279,"Education_vv_3",0.740471869328494,18,19,6,29,0
29,0,0,1,2,0,1,0,4,1,0,0,-0.0225109028486591,0.112549297198908,0.71108934169279,0.0453854251959294,0.176992262084213,0.261273030316681,0.71108934169279,"Education_vv_3",0.747368421052631,18,19,6,30,0
26,0,0,1,3,0,1,0,3,1,0,1,-0.0225109028486591,0.112549297198908,0.71108934169279,0.0453854251959294,0.176992262084213,0.261273030316681,0.71108934169279,"Education_vv_3",0.75,19,20,6,30,1
35,0,0,1,2,0,1,0,3,1,0,0,0.0751863684771033,0.0474127607285299,0.71108934169279,0.141992838622052,0.176992262084213,0.261273030316681,0.71108934169279,"Education_vv_3",0.756451612903226,19,20,6,31,0
38,0,0,1,3,0,1,0,3,1,0,1,0.0751863684771033,0.0474127607285299,0.71108934169279,0.141992838622052,0.176992262084213,0.443984962406015,0.71108934169279,"Education_vv_3",0.758832565284178,20,21,6,31,1
19,0,0,1,2,0,1,0,3,1,0,0,0.0394429931772959,-0.044263775971093,0.71108934169279,0.0453854251959294,-0.0339598997493735,0.175453759723423,0.71108934169279,"Education_vv_3",0.764880952380952,20,21,6,32,0
49,0,0,1,2,0,0,0,3,1,0,0,0.321279084882361,0.0869931444348253,0.71108934169279,0.0790678318768206,0.176992262084213,0.443984962406015,0.71108934169279,"Education_vv_3",0.77056277056277,20,21,6,33,0
41,0,0,1,1,0,0,0,3,1,0,0,0.437338877338877,0.0869931444348253,0.71108934169279,-0.0373774509803922,0.176992262084213,0.443984962406015,0.71108934169279,"Education_vv_3",0.775910364145658,20,21,6,34,0
46,0,0,1,1,0,0,0,3,1,0,0,0.321279084882361,0.0869931444348253,0.71108934169279,0.0790678318768206,0.176992262084213,0.443984962406015,0.71108934169279,"Education_vv_3",0.780952380952381,20,21,6,35,0
50,0,0,1,2,0,0,0,2,1,0,0,0.321279084882361,0.0903335217637083,0.71108934169279,0.0790678318768206,0.176992262084213,0.443984962406015,0.71108934169279,"Education_vv_3",0.785714285714286,20,21,6,36,0
54,0,0,1,2,0,1,0,3,1,0,1,0.1939003796025,0.181679911133897,0.71108934169279,0.0790678318768206,0.176992262084213,0.443984962406015,0.71108934169279,"Education_vv_3",0.763191763191763,20,21,7,37,0
24,0,0,1,3,0,1,0,3,0,0,0,-0.0225109028486591,0.16550289704353,0.71108934169279,0.0453854251959294,-0.0339598997493735,0.175453759723423,0.71108934169279,"Education_vv_3",0.71990171990172,20,22,7,37,1
41,0,0,1,3,0,0,0,3,1,0,1,0.437338877338877,0.0869931444348253,0.71108934169279,-0.0373774509803922,0.176992262084213,0.443984962406015,0.71108934169279,"Education_vv_3",0.72385428907168,21,23,7,37,1
49,0,0,1,3,0,1,0,3,1,0,1,0.321279084882361,0.181679911133897,0.71108934169279,0.0790678318768206,0.176992262084213,0.443984962406015,0.71108934169279,"Education_vv_3",0.727477477477477,22,24,7,37,1
23,0,0,1,3,0,1,0,2,1,0,1,-0.0225109028486591,-0.044263775971093,0.71108934169279,0.0453854251959294,-0.0339598997493735,0.175453759723423,0.71108934169279,"Education_vv_3",0.730810810810811,23,25,7,37,1
51,0,0,1,1,0,1,0,3,1,0,0,0.321279084882361,0.181679911133897,0.71108934169279,0.0790678318768206,0.176992262084213,0.443984962406015,0.71108934169279,"Education_vv_3",0.735789473684211,23,25,7,38,0
29,0,0,1,2,0,1,0,3,1,0,0,-0.0225109028486591,0.112549297198908,0.71108934169279,0.0453854251959294,0.176992262084213,0.261273030316681,0.71108934169279,"Education_vv_3",0.740512820512821,23,25,7,39,0
52,0,0,1,2,0,1,0,3,1,0,1,0.321279084882361,0.181679911133897,0.71108934169279,0.0790678318768206,0.176992262084213,0.443984962406015,0.71108934169279,"Education_vv_3",0.72,23,25,8,40,0
37,0,0,1,2,0,0,0,2,1,0,0,0.437338877338877,0.0869931444348253,0.71108934169279,-0.0373774509803922,0.176992262084213,0.443984962406015,0.71108934169279,"Education_vv_3",0.724878048780488,23,25,8,41,0
41,0,0,1,3,0,1,0,4,1,0,1,0.0751863684771033,0.226615236258438,0.71108934169279,0.141992838622052,0.176992262084213,0.443984962406015,0.71108934169279,"Education_vv_3",0.727954971857411,24,26,8,41,1
22,0,0,1,3,0,1,0,1,1,0,0,-0.0225109028486591,-0.044263775971093,0.71108934169279,0.0453854251959294,-0.0339598997493735,0.175453759723423,0.71108934169279,"Education_vv_3",0.693766937669377,24,27,8,41,1
23,0,0,1,2,0,1,0,3,0,0,0,-0.0225109028486591,0.16550289704353,0.71108934169279,0.0453854251959294,-0.0339598997493735,0.175453759723423,0.71108934169279,"Education_vv_3",0.698412698412698,24,27,8,42,0
29,0,0,1,2,1,1,0,3,1,0,0,-0.0225109028486591,0.112549297198908,0.71108934169279,0.0453854251959294,0.19708483866949,0.224724724724725,0.71108934169279,"Education_vv_3",0.702842377260982,24,27,8,43,0
24,0,0,1,3,0,1,0,3,1,0,1,-0.0225109028486591,-0.044263775971093,0.71108934169279,0.0453854251959294,-0.0339598997493735,0.175453759723423,0.71108934169279,"Education_vv_3",0.706810631229236,25,28,8,43,1
46,0,0,1,2,0,1,0,3,1,0,1,0.321279084882361,0.181679911133897,0.71108934169279,0.0790678318768206,0.176992262084213,0.443984962406015,0.71108934169279,"Education_vv_3",0.688311688311688,25,28,9,44,0
48,0,0,1,2,0,0,0,2,1,0,1,0.321279084882361,0.0869931444348253,0.71108934169279,0.0790678318768206,0.176992262084213,0.443984962406015,0.71108934169279,"Education_vv_3",0.670634920634921,25,28,10,45,0
46,0,0,1,2,0,0,0,3,0,0,0,0.321279084882361,0.106748466257669,0.71108934169279,0.0790678318768206,0.176992262084213,0.443984962406015,0.71108934169279,"Education_vv_3",0.675465838509317,25,28,10,46,0
56,0,0,1,3,0,1,0,3,1,0,1,0.1939003796025,0.0538383838383838,0.71108934169279,0.0790678318768206,0.176992262084213,0.443984962406015,0.71108934169279,"Education_vv_3",0.679160419790105,26,29,10,46,1
35,0,0,1,2,0,0,0,3,0,0,1,0.437338877338877,0.106748466257669,0.71108934169279,-0.0373774509803922,0.176992262084213,0.261273030316681,0.71108934169279,"Education_vv_3",0.662509170946442,26,29,11,47,0
50,0,0,1,1,0,0,0,3,1,0,1,0.321279084882361,0.0903335217637083,0.71108934169279,0.0790678318768206,0.176992262084213,0.443984962406015,0.71108934169279,"Education_vv_3",0.646551724137931,26,29,12,48,0
51,0,0,1,2,1,1,0,3,1,0,1,0.241988548290152,0.181679911133897,0.71108934169279,0.0790678318768206,0.19708483866949,0.224724724724725,0.71108934169279,"Education_vv_3",0.631245601688951,26,29,13,49,0
40,0,0,1,3,0,1,0,3,1,0,0,0.0751863684771033,0.226615236258438,0.71108934169279,0.141992838622052,0.176992262084213,0.443984962406015,0.71108934169279,"Education_vv_3",0.601360544217687,26,30,13,49,1
37,0,0,1,2,0,1,0,3,1,0,0,0.0751863684771033,0.0474127607285299,0.71108934169279,0.141992838622052,0.176992262084213,0.443984962406015,0.71108934169279,"Education_vv_3",0.606666666666667,26,30,13,50,0
34,0,0,1,2,0,0,0,4,1,0,0,0.437338877338877,0.0869931444348253,0.71108934169279,-0.0373774509803922,0.176992262084213,0.261273030316681,0.71108934169279,"Education_vv_3",0.611764705882353,26,30,13,51,0
35,0,0,1,3,0,0,0,3,1,0,1,0.437338877338877,0.0869931444348253,0.71108934169279,-0.0373774509803922,0.176992262084213,0.261273030316681,0.71108934169279,"Education_vv_3",0.61606578115117,27,31,13,51,1
34,0,0,1,3,0,0,0,2,1,0,1,0.437338877338877,0.0869931444348253,0.71108934169279,-0.0373774509803922,0.176992262084213,0.261273030316681,0.71108934169279,"Education_vv_3",0.620098039215686,28,32,13,51,1
39,0,0,1,3,0,1,0,3,1,0,1,0.0751863684771033,0.226615236258438,0.71108934169279,0.141992838622052,0.176992262084213,0.443984962406015,0.71108934169279,"Education_vv_3",0.623885918003565,29,33,13,51,1
38,0,0,1,2,0,0,0,3,1,0,0,0.437338877338877,0.0869931444348253,0.71108934169279,-0.0373774509803922,0.176992262084213,0.443984962406015,0.71108934169279,"Education_vv_3",0.628787878787879,29,33,13,52,0
28,0,0,1,2,0,1,0,3,1,0,0,-0.0225109028486591,0.112549297198908,0.71108934169279,0.0453854251959294,0.176992262084213,0.261273030316681,0.71108934169279,"Education_vv_3",0.633504859919954,29,33,13,53,0
30,0,0,1,3,0,1,0,1,1,0,1,-0.0225109028486591,0.112549297198908,0.71108934169279,0.0453854251959294,0.176992262084213,0.261273030316681,0.71108934169279,"Education_vv_3",0.637069922308546,30,34,13,53,1
28,0,0,1,3,0,0,0,3,1,0,1,0.437338877338877,0.0869931444348253,0.71108934169279,-0.0373774509803922,0.176992262084213,0.261273030316681,0.71108934169279,"Education_vv_3",0.640431266846361,31,35,13,53,1
26,0,0,1,1,0,1,0,3,1,0,0,-0.0225109028486591,0.112549297198908,0.71108934169279,0.0453854251959294,0.176992262084213,0.261273030316681,0.71108934169279,"Education_vv_3",0.644973544973545,31,35,13,54,0
24,0,0,1,3,0,0,0,3,1,0,1,0.437338877338877,0.0869931444348253,0.71108934169279,-0.0373774509803922,-0.0339598997493735,0.175453759723423,0.71108934169279,"Education_vv_3",0.648148148148148,32,36,13,54,1
39,0,0,1,3,0,1,0,3,1,0,1,0.0751863684771033,0.226615236258438,0.71108934169279,0.141992838622052,0.176992262084213,0.443984962406015,0.71108934169279,"Education_vv_3",0.651151151151151,33,37,13,54,1
27,0,0,1,2,0,1,0,3,1,0,0,-0.0225109028486591,0.112549297198908,0.71108934169279,0.0453854251959294,0.176992262084213,0.261273030316681,0.71108934169279,"Education_vv_3",0.655528255528256,33,37,13,55,0
47,0,0,1,2,0,0,0,3,1,0,0,0.321279084882361,0.0869931444348253,0.71108934169279,0.0790678318768206,0.176992262084213,0.443984962406015,0.71108934169279,"Education_vv_3",0.659749034749035,33,37,13,56,0
46,0,0,1,2,0,0,0,3,1,0,0,0.321279084882361,0.0869931444348253,0.71108934169279,0.0790678318768206,0.176992262084213,0.443984962406015,0.71108934169279,"Education_vv_3",0.663821716453295,33,37,13,57,0
34,0,0,1,3,0,1,0,3,1,0,1,0.0751863684771033,0.0474127607285299,0.71108934169279,0.141992838622052,0.176992262084213,0.261273030316681,0.71108934169279,"Education_vv_3",0.666666666666667,34,38,13,57,1
40,0,0,1,2,0,0,0,3,1,0,0,0.437338877338877,0.0869931444348253,0.71108934169279,-0.0373774509803922,0.176992262084213,0.443984962406015,0.71108934169279,"Education_vv_3",0.67059891107078,34,38,13,58,0
56,0,0,1,3,0,1,0,3,1,0,1,0.1939003796025,0.0538383838383838,0.71108934169279,0.0790678318768206,0.176992262084213,0.443984962406015,0.71108934169279,"Education_vv_3",0.673297966401415,35,39,13,58,1
31,0,0,1,2,0,1,0,3,1,0,0,-0.0225109028486591,0.0474127607285299,0.71108934169279,0.0453854251959294,0.176992262084213,0.261273030316681,0.71108934169279,"Education_vv_3",0.67709691438505,35,39,13,59,0
40,0,0,1,3,0,1,0,3,1,0,1,0.0751863684771033,0.226615236258438,0.71108934169279,0.141992838622052,0.176992262084213,0.443984962406015,0.71108934169279,"Education_vv_3",0.679661016949153,36,40,13,59,1
42,0,0,1,2,0,1,0,3,1,0,0,0.321279084882361,0.226615236258438,0.71108934169279,0.141992838622052,0.176992262084213,0.443984962406015,0.71108934169279,"Education_vv_3",0.683333333333333,36,40,13,60,0
45,0,0,1,3,0,1,0,3,1,0,1,0.321279084882361,0.226615236258438,0.71108934169279,0.141992838622052,0.176992262084213,0.443984962406015,0.71108934169279,"Education_vv_3",0.685772357723577,37,41,13,60,1
31,0,0,1,2,0,1,0,3,1,0,0,-0.0225109028486591,0.0474127607285299,0.71108934169279,0.0453854251959294,0.176992262084213,0.261273030316681,0.71108934169279,"Education_vv_3",0.689324270291883,37,41,13,61,0
39,0,0,1,3,0,1,0,3,1,0,1,0.0751863684771033,0.226615236258438,0.71108934169279,0.141992838622052,0.176992262084213,0.443984962406015,0.71108934169279,"Education_vv_3",0.691647150663544,38,42,13,61,1
33,0,0,1,3,0,1,0,4,0,0,0,0.0751863684771033,0.1,0.71108934169279,0.0453854251959294,0.176992262084213,0.261273030316681,0.71108934169279,"Education_vv_3",0.670606176134197,38,43,13,61,1
21,0,0,1,2,0,1,0,4,1,0,0,0.0394429931772959,-0.044263775971093,0.71108934169279,0.0453854251959294,-0.0339598997493735,0.175453759723423,0.71108934169279,"Education_vv_3",0.674043510877719,38,43,13,62,0
20,0,0,1,2,0,1,0,3,1,0,0,0.0394429931772959,-0.044263775971093,0.71108934169279,0.0453854251959294,-0.0339598997493735,0.175453759723423,0.71108934169279,"Education_vv_3",0.677371723883352,38,43,13,63,0
24,0,0,1,2,0,1,0,3,1,0,0,-0.0225109028486591,-0.044263775971093,0.71108934169279,0.0453854251959294,-0.0339598997493735,0.175453759723423,0.71108934169279,"Education_vv_3",0.680595930232558,38,43,13,64,0
48,0,0,1,3,0,1,0,4,1,0,1,0.321279084882361,0.181679911133897,0.71108934169279,0.0790678318768206,0.176992262084213,0.443984962406015,0.71108934169279,"Education_vv_3",0.683238636363636,39,44,13,64,1
24,0,0,1,2,0,0,0,2,1,0,0,0.437338877338877,0.0869931444348253,0.71108934169279,-0.0373774509803922,-0.0339598997493735,0.175453759723423,0.71108934169279,"Education_vv_3",0.686363636363636,39,44,13,65,0
30,0,0,1,2,0,1,0,3,1,0,0,-0.0225109028486591,0.112549297198908,0.71108934169279,0.0453854251959294,0.176992262084213,0.261273030316681,0.71108934169279,"Education_vv_3",0.689393939393939,39,44,13,66,0
54,0,0,1,2,0,1,0,3,1,0,0,0.1939003796025,0.181679911133897,0.71108934169279,0.0790678318768206,0.176992262084213,0.443984962406015,0.71108934169279,"Education_vv_3",0.692333785617368,39,44,13,67,0
37,0,0,1,3,0,1,0,4,1,0,1,0.0751863684771033,0.0474127607285299,0.71108934169279,0.141992838622052,0.176992262084213,0.443984962406015,0.71108934169279,"Education_vv_3",0.69485903814262,40,45,13,67,1
30,0,0,1,2,1,1,0,4,1,0,0,-0.0225109028486591,0.112549297198908,0.71108934169279,0.0453854251959294,0.19708483866949,0.224724724724725,0.71108934169279,"Education_vv_3",0.697712418300654,40,45,13,68,0
33,0,0,1,3,0,0,0,3,1,0,1,0.437338877338877,0.0869931444348253,0.71108934169279,-0.0373774509803922,0.176992262084213,0.261273030316681,0.71108934169279,"Education_vv_3",0.700127877237852,41,46,13,68,1
41,0,0,1,3,0,0,0,3,1,0,0,0.437338877338877,0.0869931444348253,0.71108934169279,-0.0373774509803922,0.176992262084213,0.443984962406015,0.71108934169279,"Education_vv_3",0.68116395494368,41,47,13,68,1
30,0,0,1,2,0,0,0,3,1,0,1,0.437338877338877,0.0869931444348253,0.71108934169279,-0.0373774509803922,0.176992262084213,0.261273030316681,0.71108934169279,"Education_vv_3",0.669441874807277,41,47,14,69,0
46,0,0,1,2,1,0,0,3,1,0,0,0.266286799620133,0.0869931444348253,0.71108934169279,0.0790678318768206,0.19708483866949,0.224724724724725,0.71108934169279,"Education_vv_3",0.672340425531915,41,47,14,70,0
31,0,0,1,1,1,1,0,3,1,0,0,-0.0225109028486591,0.0474127607285299,0.71108934169279,0.0453854251959294,0.19708483866949,0.224724724724725,0.71108934169279,"Education_vv_3",0.675157326940366,41,47,14,71,0
45,0,0,1,2,0,1,0,3,1,0,0,0.321279084882361,0.226615236258438,0.71108934169279,0.141992838622052,0.176992262084213,0.443984962406015,0.71108934169279,"Education_vv_3",0.677895981087471,41,47,14,72,0
23,0,0,1,3,0,1,0,1,1,0,1,-0.0225109028486591,-0.044263775971093,0.71108934169279,0.0453854251959294,-0.0339598997493735,0.175453759723423,0.71108934169279,"Education_vv_3",0.680555555555556,42,48,14,72,1
54,0,0,1,2,0,1,0,3,0,0,1,0.1939003796025,0.245084745762712,0.71108934169279,0.0790678318768206,0.176992262084213,0.443984962406015,0.71108934169279,"Education_vv_3",0.669520547945206,42,48,15,73,0
