"satisfaction_level","last_evaluation","average_montly_hours","time_spend_company","Work_accident","left","salary","satisfaction_level_vv_2","satisfaction_level_vv_3","LIFT_SCORE","TREATMENT_NAME","UPLIFT","Y_TREATED","N_TREATED","Y_UNTREATED","N_UNTREATED","FOLLOW_REC"
1,0.78,2,2,0,1,0,0.892502198034568,1.68577821483033,1.68577821483033,"satisfaction_level_vv_3",NA,0,0,2,1,0
2,0.74,3,2,0,1,0,0.194383344416594,1.68577821483033,1.68577821483033,"satisfaction_level_vv_3",NA,0,0,4,2,0
1,0.56,3,2,0,1,1,0.194383344416594,1.68577821483033,1.68577821483033,"satisfaction_level_vv_3",NA,0,0,6,3,0
2,0.81,3,2,0,1,0,0.892502198034568,1.68577821483033,1.68577821483033,"satisfaction_level_vv_3",NA,0,0,8,4,0
2,0.85,3,2,1,1,1,0.892502198034568,1.68577821483033,1.68577821483033,"satisfaction_level_vv_3",NA,0,0,10,5,0
1,0.73,5,2,0,1,1,0.194383344416594,1.68577821483033,1.68577821483033,"satisfaction_level_vv_3",NA,0,0,12,6,0
1,0.8,5,2,0,1,1,0.892502198034568,1.68577821483033,1.68577821483033,"satisfaction_level_vv_3",NA,0,0,14,7,0
2,0.75,3,2,0,1,1,0.194383344416594,1.68577821483033,1.68577821483033,"satisfaction_level_vv_3",NA,0,0,16,8,0
1,0.8,1,2,0,1,0,0.892502198034568,1.68577821483033,1.68577821483033,"satisfaction_level_vv_3",NA,0,0,18,9,0
2,0.86,3,2,0,1,0,0.892502198034568,1.68577821483033,1.68577821483033,"satisfaction_level_vv_3",NA,0,0,20,10,0
1,0.47,4,2,0,1,1,-0.0288560712611345,1.68577821483033,1.68577821483033,"satisfaction_level_vv_3",NA,0,0,22,11,0
3,0.68,4,2,0,1,1,0.194383344416594,1.68577821483033,1.68577821483033,"satisfaction_level_vv_3",0,2,1,22,11,1
2,0.71,5,2,0,1,1,0.194383344416594,1.68577821483033,1.68577821483033,"satisfaction_level_vv_3",0,2,1,24,12,0
1,0.56,3,2,0,1,1,0.194383344416594,1.68577821483033,1.68577821483033,"satisfaction_level_vv_3",0,2,1,26,13,0
2,0.78,3,2,0,1,1,0.892502198034568,1.68577821483033,1.68577821483033,"satisfaction_level_vv_3",0,2,1,28,14,0
2,0.78,3,2,0,1,1,0.892502198034568,1.68577821483033,1.68577821483033,"satisfaction_level_vv_3",0,2,1,30,15,0
2,0.59,1,3,0,1,0,0.194383344416594,1.68577821483033,1.68577821483033,"satisfaction_level_vv_3",-0.0625,2,1,33,16,0
1,0.46,3,3,0,1,0,-0.0288560712611345,1.68577821483033,1.68577821483033,"satisfaction_level_vv_3",-0.117647058823529,2,1,36,17,0
1,0.53,1,3,0,1,0,0.194383344416594,1.68577821483033,1.68577821483033,"satisfaction_level_vv_3",-0.166666666666667,2,1,39,18,0
2,0.54,1,3,0,1,0,0.194383344416594,1.68577821483033,1.68577821483033,"satisfaction_level_vv_3",-0.210526315789474,2,1,42,19,0
1,0.56,1,3,0,1,0,0.194383344416594,1.68577821483033,1.68577821483033,"satisfaction_level_vv_3",-0.25,2,1,45,20,0
1,0.55,2,3,0,1,0,0.194383344416594,1.68577821483033,1.68577821483033,"satisfaction_level_vv_3",-0.285714285714286,2,1,48,21,0
2,0.57,1,3,0,1,0,0.194383344416594,1.68577821483033,1.68577821483033,"satisfaction_level_vv_3",-0.318181818181818,2,1,51,22,0
1,0.53,3,3,0,1,0,0.194383344416594,1.68577821483033,1.68577821483033,"satisfaction_level_vv_3",-0.347826086956522,2,1,54,23,0
1,0.46,1,3,0,1,0,-0.0288560712611345,1.68577821483033,1.68577821483033,"satisfaction_level_vv_3",-0.375,2,1,57,24,0
1,0.54,1,3,0,1,0,0.194383344416594,1.68577821483033,1.68577821483033,"satisfaction_level_vv_3",-0.4,2,1,60,25,0
1,0.46,1,3,0,1,0,-0.0288560712611345,1.68577821483033,1.68577821483033,"satisfaction_level_vv_3",-0.423076923076923,2,1,63,26,0
1,0.56,1,3,0,1,1,0.194383344416594,1.68577821483033,1.68577821483033,"satisfaction_level_vv_3",-0.444444444444445,2,1,66,27,0
1,0.54,1,3,0,1,1,0.194383344416594,1.68577821483033,1.68577821483033,"satisfaction_level_vv_3",-0.464285714285714,2,1,69,28,0
1,0.48,2,3,0,1,0,-0.0288560712611345,1.68577821483033,1.68577821483033,"satisfaction_level_vv_3",-0.482758620689655,2,1,72,29,0
1,0.47,2,3,0,1,1,-0.0288560712611345,1.68577821483033,1.68577821483033,"satisfaction_level_vv_3",-0.5,2,1,75,30,0
1,0.52,3,3,0,1,0,-0.0288560712611345,1.68577821483033,1.68577821483033,"satisfaction_level_vv_3",-0.516129032258065,2,1,78,31,0
1,0.57,1,3,0,1,0,0.194383344416594,1.68577821483033,1.68577821483033,"satisfaction_level_vv_3",-0.53125,2,1,81,32,0
1,0.46,2,3,0,1,1,-0.0288560712611345,1.68577821483033,1.68577821483033,"satisfaction_level_vv_3",-0.545454545454545,2,1,84,33,0
2,0.5,1,3,0,1,0,-0.0288560712611345,1.68577821483033,1.68577821483033,"satisfaction_level_vv_3",-0.558823529411764,2,1,87,34,0
1,0.53,2,3,0,1,0,0.194383344416594,1.68577821483033,1.68577821483033,"satisfaction_level_vv_3",-0.571428571428572,2,1,90,35,0
1,0.51,2,3,0,1,0,-0.0288560712611345,1.68577821483033,1.68577821483033,"satisfaction_level_vv_3",-0.583333333333333,2,1,93,36,0
1,0.48,3,3,0,1,0,-0.0288560712611345,1.68577821483033,1.68577821483033,"satisfaction_level_vv_3",-0.594594594594595,2,1,96,37,0
