"satisfaction_level","last_evaluation","average_montly_hours","time_spend_company","Work_accident","left","salary","satisfaction_level_vv_2","satisfaction_level_vv_3","LIFT_SCORE","TREATMENT_NAME","UPLIFT","Y_TREATED","N_TREATED","Y_UNTREATED","N_UNTREATED","FOLLOW_REC"
2,0.74,3,2,0,1,0,0.195248760198368,1.68701375940333,1.68701375940333,"satisfaction_level_vv_3",NA,0,0,2,1,0
2,0.71,5,2,0,1,1,0.195248760198368,1.68701375940333,1.68701375940333,"satisfaction_level_vv_3",NA,0,0,4,2,0
1,0.56,3,2,0,1,1,0.195248760198368,1.68701375940333,1.68701375940333,"satisfaction_level_vv_3",NA,0,0,6,3,0
3,0.58,3,2,0,1,1,0.195248760198368,1.68701375940333,1.68701375940333,"satisfaction_level_vv_3",0,2,1,6,3,1
1,0.62,3,2,0,1,1,0.195248760198368,1.68701375940333,1.68701375940333,"satisfaction_level_vv_3",0,2,1,8,4,0
2,0.45,1,2,0,1,0,-0.0137737025782565,1.68701375940333,1.68701375940333,"satisfaction_level_vv_3",0,2,1,10,5,0
2,0.86,3,2,0,1,0,0.784852237682427,1.68701375940333,1.68701375940333,"satisfaction_level_vv_3",0,2,1,12,6,0
2,0.86,4,2,0,1,1,0.784852237682427,1.68701375940333,1.68701375940333,"satisfaction_level_vv_3",0,2,1,14,7,0
1,0.47,3,2,0,1,1,-0.0137737025782565,1.68701375940333,1.68701375940333,"satisfaction_level_vv_3",0,2,1,16,8,0
2,0.74,3,2,0,1,0,0.195248760198368,1.68701375940333,1.68701375940333,"satisfaction_level_vv_3",0,2,1,18,9,0
1,0.56,3,2,0,1,1,0.195248760198368,1.68701375940333,1.68701375940333,"satisfaction_level_vv_3",0,2,1,20,10,0
3,0.68,4,2,0,1,1,0.195248760198368,1.68701375940333,1.68701375940333,"satisfaction_level_vv_3",0,4,2,20,10,1
2,0.74,3,2,0,1,0,0.195248760198368,1.68701375940333,1.68701375940333,"satisfaction_level_vv_3",0,4,2,22,11,0
2,0.78,3,2,0,1,1,0.784852237682427,1.68701375940333,1.68701375940333,"satisfaction_level_vv_3",0,4,2,24,12,0
1,0.46,3,3,0,1,0,-0.0137737025782565,1.68701375940333,1.68701375940333,"satisfaction_level_vv_3",-0.0769230769230771,4,2,27,13,0
1,0.56,2,3,0,1,1,0.195248760198368,1.68701375940333,1.68701375940333,"satisfaction_level_vv_3",-0.142857142857143,4,2,30,14,0
1,0.46,3,3,0,1,0,-0.0137737025782565,1.68701375940333,1.68701375940333,"satisfaction_level_vv_3",-0.2,4,2,33,15,0
1,0.56,2,3,0,1,1,0.195248760198368,1.68701375940333,1.68701375940333,"satisfaction_level_vv_3",-0.25,4,2,36,16,0
2,0.47,3,3,0,1,0,-0.0137737025782565,1.68701375940333,1.68701375940333,"satisfaction_level_vv_3",-0.294117647058823,4,2,39,17,0
1,0.53,3,3,0,1,0,0.195248760198368,1.68701375940333,1.68701375940333,"satisfaction_level_vv_3",-0.333333333333333,4,2,42,18,0
1,0.5,1,3,0,1,0,-0.0137737025782565,1.68701375940333,1.68701375940333,"satisfaction_level_vv_3",-0.368421052631579,4,2,45,19,0
1,0.51,2,3,0,1,0,-0.0137737025782565,1.68701375940333,1.68701375940333,"satisfaction_level_vv_3",-0.4,4,2,48,20,0
1,0.55,2,3,0,1,0,0.195248760198368,1.68701375940333,1.68701375940333,"satisfaction_level_vv_3",-0.428571428571428,4,2,51,21,0
1,0.54,2,3,0,1,0,0.195248760198368,1.68701375940333,1.68701375940333,"satisfaction_level_vv_3",-0.454545454545455,4,2,54,22,0
1,0.55,1,3,0,1,0,0.195248760198368,1.68701375940333,1.68701375940333,"satisfaction_level_vv_3",-0.478260869565217,4,2,57,23,0
1,0.56,1,3,0,1,1,0.195248760198368,1.68701375940333,1.68701375940333,"satisfaction_level_vv_3",-0.5,4,2,60,24,0
1,0.56,2,3,0,1,0,0.195248760198368,1.68701375940333,1.68701375940333,"satisfaction_level_vv_3",-0.52,4,2,63,25,0
1,0.52,3,3,0,1,0,-0.0137737025782565,1.68701375940333,1.68701375940333,"satisfaction_level_vv_3",-0.538461538461538,4,2,66,26,0
1,0.46,1,3,0,1,0,-0.0137737025782565,1.68701375940333,1.68701375940333,"satisfaction_level_vv_3",-0.555555555555555,4,2,69,27,0
1,0.45,2,3,0,1,0,-0.0137737025782565,1.68701375940333,1.68701375940333,"satisfaction_level_vv_3",-0.571428571428572,4,2,72,28,0
2,0.51,1,3,0,1,0,-0.0137737025782565,1.68701375940333,1.68701375940333,"satisfaction_level_vv_3",-0.586206896551724,4,2,75,29,0
1,0.5,2,3,0,1,0,-0.0137737025782565,1.68701375940333,1.68701375940333,"satisfaction_level_vv_3",-0.6,4,2,78,30,0
1,0.52,2,3,0,1,0,-0.0137737025782565,1.68701375940333,1.68701375940333,"satisfaction_level_vv_3",-0.612903225806452,4,2,81,31,0
1,0.52,2,3,0,1,0,-0.0137737025782565,1.68701375940333,1.68701375940333,"satisfaction_level_vv_3",-0.625,4,2,84,32,0
2,0.57,3,3,0,1,0,0.195248760198368,1.68701375940333,1.68701375940333,"satisfaction_level_vv_3",-0.636363636363636,4,2,87,33,0
1,0.48,2,3,0,1,0,-0.0137737025782565,1.68701375940333,1.68701375940333,"satisfaction_level_vv_3",-0.647058823529412,4,2,90,34,0
1,0.47,2,3,0,1,1,-0.0137737025782565,1.68701375940333,1.68701375940333,"satisfaction_level_vv_3",-0.657142857142857,4,2,93,35,0
1,0.46,2,3,0,1,1,-0.0137737025782565,1.68701375940333,1.68701375940333,"satisfaction_level_vv_3",-0.666666666666667,4,2,96,36,0
2,0.51,2,3,0,1,1,-0.0137737025782565,1.68701375940333,1.68701375940333,"satisfaction_level_vv_3",-0.675675675675676,4,2,99,37,0
2,0.5,1,3,0,1,0,-0.0137737025782565,1.68701375940333,1.68701375940333,"satisfaction_level_vv_3",-0.684210526315789,4,2,102,38,0
1,0.52,2,3,0,1,0,-0.0137737025782565,1.68701375940333,1.68701375940333,"satisfaction_level_vv_3",-0.692307692307693,4,2,105,39,0
1,0.46,2,3,0,1,0,-0.0137737025782565,1.68701375940333,1.68701375940333,"satisfaction_level_vv_3",-0.7,4,2,108,40,0
2,0.46,2,3,0,1,0,-0.0137737025782565,1.68701375940333,1.68701375940333,"satisfaction_level_vv_3",-0.707317073170732,4,2,111,41,0
1,0.53,2,3,0,1,0,0.195248760198368,1.68701375940333,1.68701375940333,"satisfaction_level_vv_3",-0.714285714285714,4,2,114,42,0
1,0.51,2,3,0,1,0,-0.0137737025782565,1.68701375940333,1.68701375940333,"satisfaction_level_vv_3",-0.720930232558139,4,2,117,43,0
1,0.56,1,3,0,1,0,0.195248760198368,1.68701375940333,1.68701375940333,"satisfaction_level_vv_3",-0.727272727272727,4,2,120,44,0
1,0.45,1,3,0,1,0,-0.0137737025782565,1.68701375940333,1.68701375940333,"satisfaction_level_vv_3",-0.733333333333333,4,2,123,45,0
1,0.46,2,3,0,1,0,-0.0137737025782565,1.68701375940333,1.68701375940333,"satisfaction_level_vv_3",-0.739130434782609,4,2,126,46,0
1,0.48,3,3,0,1,0,-0.0137737025782565,1.68701375940333,1.68701375940333,"satisfaction_level_vv_3",-0.74468085106383,4,2,129,47,0
2,0.49,2,3,0,1,0,-0.0137737025782565,1.68701375940333,1.68701375940333,"satisfaction_level_vv_3",-0.75,4,2,132,48,0
2,0.45,2,3,0,1,1,-0.0137737025782565,1.68701375940333,1.68701375940333,"satisfaction_level_vv_3",-0.755102040816327,4,2,135,49,0
1,0.54,2,3,0,1,1,0.195248760198368,1.68701375940333,1.68701375940333,"satisfaction_level_vv_3",-0.76,4,2,138,50,0
2,0.56,1,3,0,1,1,0.195248760198368,1.68701375940333,1.68701375940333,"satisfaction_level_vv_3",-0.764705882352941,4,2,141,51,0
1,0.5,1,3,0,1,1,-0.0137737025782565,1.68701375940333,1.68701375940333,"satisfaction_level_vv_3",-0.769230769230769,4,2,144,52,0
1,0.56,2,3,0,1,0,0.195248760198368,1.68701375940333,1.68701375940333,"satisfaction_level_vv_3",-0.773584905660377,4,2,147,53,0
1,0.52,2,3,0,1,1,-0.0137737025782565,1.68701375940333,1.68701375940333,"satisfaction_level_vv_3",-0.777777777777778,4,2,150,54,0
2,0.47,1,3,0,1,1,-0.0137737025782565,1.68701375940333,1.68701375940333,"satisfaction_level_vv_3",-0.781818181818182,4,2,153,55,0
1,0.54,1,3,0,1,0,0.195248760198368,1.68701375940333,1.68701375940333,"satisfaction_level_vv_3",-0.785714285714286,4,2,156,56,0
1,0.49,1,3,0,1,0,-0.0137737025782565,1.68701375940333,1.68701375940333,"satisfaction_level_vv_3",-0.789473684210526,4,2,159,57,0
1,0.46,2,3,0,1,0,-0.0137737025782565,1.68701375940333,1.68701375940333,"satisfaction_level_vv_3",-0.793103448275862,4,2,162,58,0
1,0.52,1,3,0,1,0,-0.0137737025782565,1.68701375940333,1.68701375940333,"satisfaction_level_vv_3",-0.796610169491526,4,2,165,59,0
1,0.5,1,3,0,1,1,-0.0137737025782565,1.68701375940333,1.68701375940333,"satisfaction_level_vv_3",-0.8,4,2,168,60,0
1,0.46,2,3,0,1,1,-0.0137737025782565,1.68701375940333,1.68701375940333,"satisfaction_level_vv_3",-0.80327868852459,4,2,171,61,0
1,0.55,2,3,0,1,0,0.195248760198368,1.68701375940333,1.68701375940333,"satisfaction_level_vv_3",-0.806451612903226,4,2,174,62,0
1,0.5,1,3,1,1,0,-0.0137737025782565,1.68701375940333,1.68701375940333,"satisfaction_level_vv_3",-0.809523809523809,4,2,177,63,0
2,0.56,3,3,0,1,1,0.195248760198368,1.68701375940333,1.68701375940333,"satisfaction_level_vv_3",-0.8125,4,2,180,64,0
1,0.51,3,3,0,1,1,-0.0137737025782565,1.68701375940333,1.68701375940333,"satisfaction_level_vv_3",-0.815384615384616,4,2,183,65,0
2,0.55,2,3,0,1,0,0.195248760198368,1.68701375940333,1.68701375940333,"satisfaction_level_vv_3",-0.818181818181818,4,2,186,66,0
2,0.46,1,3,0,1,0,-0.0137737025782565,1.68701375940333,1.68701375940333,"satisfaction_level_vv_3",-0.82089552238806,4,2,189,67,0
2,0.53,1,3,0,1,1,0.195248760198368,1.68701375940333,1.68701375940333,"satisfaction_level_vv_3",-0.823529411764706,4,2,192,68,0
1,0.46,2,3,0,1,1,-0.0137737025782565,1.68701375940333,1.68701375940333,"satisfaction_level_vv_3",-0.826086956521739,4,2,195,69,0
2,0.46,2,3,0,1,0,-0.0137737025782565,1.68701375940333,1.68701375940333,"satisfaction_level_vv_3",-0.828571428571429,4,2,198,70,0
2,0.53,1,3,0,1,1,0.195248760198368,1.68701375940333,1.68701375940333,"satisfaction_level_vv_3",-0.830985915492958,4,2,201,71,0
1,0.48,1,3,0,1,1,-0.0137737025782565,1.68701375940333,1.68701375940333,"satisfaction_level_vv_3",-0.833333333333333,4,2,204,72,0
1,0.49,1,3,0,1,1,-0.0137737025782565,1.68701375940333,1.68701375940333,"satisfaction_level_vv_3",-0.835616438356164,4,2,207,73,0
1,0.56,2,3,0,1,0,0.195248760198368,1.68701375940333,1.68701375940333,"satisfaction_level_vv_3",-0.837837837837838,4,2,210,74,0
2,0.48,2,3,0,1,1,-0.0137737025782565,1.68701375940333,1.68701375940333,"satisfaction_level_vv_3",-0.84,4,2,213,75,0
1,0.54,3,3,0,1,0,0.195248760198368,1.68701375940333,1.68701375940333,"satisfaction_level_vv_3",-0.842105263157895,4,2,216,76,0
1,0.55,3,3,0,1,0,0.195248760198368,1.68701375940333,1.68701375940333,"satisfaction_level_vv_3",-0.844155844155844,4,2,219,77,0
1,0.51,1,3,0,1,0,-0.0137737025782565,1.68701375940333,1.68701375940333,"satisfaction_level_vv_3",-0.846153846153846,4,2,222,78,0
1,0.56,2,3,0,1,0,0.195248760198368,1.68701375940333,1.68701375940333,"satisfaction_level_vv_3",-0.848101265822785,4,2,225,79,0
1,0.51,1,3,0,1,1,-0.0137737025782565,1.68701375940333,1.68701375940333,"satisfaction_level_vv_3",-0.85,4,2,228,80,0
2,0.54,1,3,0,1,1,0.195248760198368,1.68701375940333,1.68701375940333,"satisfaction_level_vv_3",-0.851851851851852,4,2,231,81,0
1,0.5,1,3,0,1,0,-0.0137737025782565,1.68701375940333,1.68701375940333,"satisfaction_level_vv_3",-0.853658536585366,4,2,234,82,0
1,0.47,1,3,0,1,0,-0.0137737025782565,1.68701375940333,1.68701375940333,"satisfaction_level_vv_3",-0.855421686746988,4,2,237,83,0
1,0.53,2,3,0,1,0,0.195248760198368,1.68701375940333,1.68701375940333,"satisfaction_level_vv_3",-0.857142857142857,4,2,240,84,0
2,0.51,1,3,0,1,1,-0.0137737025782565,1.68701375940333,1.68701375940333,"satisfaction_level_vv_3",-0.858823529411765,4,2,243,85,0
2,0.51,2,3,0,1,0,-0.0137737025782565,1.68701375940333,1.68701375940333,"satisfaction_level_vv_3",-0.86046511627907,4,2,246,86,0
2,0.56,2,3,0,1,1,0.195248760198368,1.68701375940333,1.68701375940333,"satisfaction_level_vv_3",-0.862068965517242,4,2,249,87,0
1,0.51,1,3,0,1,0,-0.0137737025782565,1.68701375940333,1.68701375940333,"satisfaction_level_vv_3",-0.863636363636364,4,2,252,88,0
2,0.83,3,3,0,1,0,0.784852237682427,1.68701375940333,1.68701375940333,"satisfaction_level_vv_3",-0.865168539325843,4,2,255,89,0
1,0.53,1,3,0,1,1,0.195248760198368,1.68701375940333,1.68701375940333,"satisfaction_level_vv_3",-0.866666666666667,4,2,258,90,0
2,0.57,2,3,0,1,1,0.195248760198368,1.68701375940333,1.68701375940333,"satisfaction_level_vv_3",-0.868131868131868,4,2,261,91,0
1,0.52,2,3,0,1,1,-0.0137737025782565,1.68701375940333,1.68701375940333,"satisfaction_level_vv_3",-0.869565217391304,4,2,264,92,0
1,0.5,1,3,0,1,0,-0.0137737025782565,1.68701375940333,1.68701375940333,"satisfaction_level_vv_3",-0.870967741935484,4,2,267,93,0
1,0.57,1,3,0,1,0,0.195248760198368,1.68701375940333,1.68701375940333,"satisfaction_level_vv_3",-0.872340425531915,4,2,270,94,0
2,0.53,1,3,0,1,0,0.195248760198368,1.68701375940333,1.68701375940333,"satisfaction_level_vv_3",-0.873684210526316,4,2,273,95,0
1,0.48,2,3,0,1,0,-0.0137737025782565,1.68701375940333,1.68701375940333,"satisfaction_level_vv_3",-0.875,4,2,276,96,0
2,0.62,3,3,0,1,0,0.195248760198368,1.68701375940333,1.68701375940333,"satisfaction_level_vv_3",-0.876288659793814,4,2,279,97,0
2,0.5,2,3,0,1,1,-0.0137737025782565,1.68701375940333,1.68701375940333,"satisfaction_level_vv_3",-0.877551020408163,4,2,282,98,0
1,0.45,1,3,0,1,1,-0.0137737025782565,1.68701375940333,1.68701375940333,"satisfaction_level_vv_3",-0.878787878787879,4,2,285,99,0
1,0.51,1,3,0,1,1,-0.0137737025782565,1.68701375940333,1.68701375940333,"satisfaction_level_vv_3",-0.88,4,2,288,100,0
1,0.53,2,3,0,1,0,0.195248760198368,1.68701375940333,1.68701375940333,"satisfaction_level_vv_3",-0.881188118811881,4,2,291,101,0
2,0.57,2,3,0,1,0,0.195248760198368,1.68701375940333,1.68701375940333,"satisfaction_level_vv_3",-0.882352941176471,4,2,294,102,0
1,0.48,1,3,0,1,1,-0.0137737025782565,1.68701375940333,1.68701375940333,"satisfaction_level_vv_3",-0.883495145631068,4,2,297,103,0
1,0.45,2,3,0,1,1,-0.0137737025782565,1.68701375940333,1.68701375940333,"satisfaction_level_vv_3",-0.884615384615385,4,2,300,104,0
2,0.54,2,3,0,1,0,0.195248760198368,1.68701375940333,1.68701375940333,"satisfaction_level_vv_3",-0.885714285714286,4,2,303,105,0
1,0.51,2,3,0,1,0,-0.0137737025782565,1.68701375940333,1.68701375940333,"satisfaction_level_vv_3",-0.886792452830189,4,2,306,106,0
1,0.87,3,3,0,1,0,0.784852237682427,1.68701375940333,1.68701375940333,"satisfaction_level_vv_3",-0.88785046728972,4,2,309,107,0
1,0.54,1,3,0,1,1,0.195248760198368,1.68701375940333,1.68701375940333,"satisfaction_level_vv_3",-0.888888888888889,4,2,312,108,0
1,0.49,3,3,0,1,1,-0.0137737025782565,1.68701375940333,1.68701375940333,"satisfaction_level_vv_3",-0.889908256880734,4,2,315,109,0
1,0.56,2,3,0,1,1,0.195248760198368,1.68701375940333,1.68701375940333,"satisfaction_level_vv_3",-0.890909090909091,4,2,318,110,0
2,0.49,2,3,0,1,0,-0.0137737025782565,1.68701375940333,1.68701375940333,"satisfaction_level_vv_3",-0.891891891891892,4,2,321,111,0
1,0.52,1,3,0,1,0,-0.0137737025782565,1.68701375940333,1.68701375940333,"satisfaction_level_vv_3",-0.892857142857143,4,2,324,112,0
1,0.57,1,3,0,1,0,0.195248760198368,1.68701375940333,1.68701375940333,"satisfaction_level_vv_3",-0.893805309734513,4,2,327,113,0
1,0.46,1,3,0,1,0,-0.0137737025782565,1.68701375940333,1.68701375940333,"satisfaction_level_vv_3",-0.894736842105263,4,2,330,114,0
2,0.49,2,3,0,1,0,-0.0137737025782565,1.68701375940333,1.68701375940333,"satisfaction_level_vv_3",-0.895652173913044,4,2,333,115,0
1,0.55,2,3,0,1,1,0.195248760198368,1.68701375940333,1.68701375940333,"satisfaction_level_vv_3",-0.896551724137931,4,2,336,116,0
