"Age","Private","SelfEmp","Gov","Education","Married","Race","Gender","WorkHour","US","Salary","Prof","Education_vv_2","Education_vv_3","LIFT_SCORE","TREATMENT_NAME","UPLIFT","Y_TREATED","N_TREATED","Y_UNTREATED","N_UNTREATED","FOLLOW_REC"
54,0,0,1,2,1,0,1,3,1,0,0,0.208888888888889,0.669642857142857,0.669642857142857,"Education_vv_3",NA,0,0,0,1,0
62,0,0,1,2,1,1,1,3,1,0,0,0.108823529411765,0.669642857142857,0.669642857142857,"Education_vv_3",NA,0,0,0,2,0
58,0,0,1,3,0,1,0,3,1,0,1,0.125066102591222,0.669642857142857,0.669642857142857,"Education_vv_3",1,1,1,0,2,1
63,0,0,1,1,1,1,1,4,1,0,0,0.108823529411765,0.669642857142857,0.669642857142857,"Education_vv_3",1,1,1,0,3,0
51,0,0,1,1,1,1,1,3,1,0,0,0.150879123566381,0.669642857142857,0.669642857142857,"Education_vv_3",1,1,1,0,4,0
59,0,0,1,2,0,0,0,3,1,0,1,0.125066102591222,0.669642857142857,0.669642857142857,"Education_vv_3",0.8,1,1,1,5,0
53,0,0,1,2,1,0,1,3,1,0,0,0.208888888888889,0.669642857142857,0.669642857142857,"Education_vv_3",0.833333333333333,1,1,1,6,0
58,0,0,1,2,1,1,1,3,1,0,1,0.150879123566381,0.669642857142857,0.669642857142857,"Education_vv_3",0.714285714285714,1,1,2,7,0
47,0,0,1,3,1,1,1,3,1,0,0,0.150879123566381,0.669642857142857,0.669642857142857,"Education_vv_3",0.214285714285714,1,2,2,7,1
47,0,0,1,1,0,1,0,3,1,0,0,0.125066102591222,0.669642857142857,0.669642857142857,"Education_vv_3",0.25,1,2,2,8,0
47,0,0,1,2,1,1,1,3,0,0,1,0.204042053689905,0.669642857142857,0.669642857142857,"Education_vv_3",0.166666666666667,1,2,3,9,0
59,0,0,1,2,0,1,1,3,1,0,0,0.174229586393021,0.669642857142857,0.669642857142857,"Education_vv_3",0.2,1,2,3,10,0
73,0,0,1,1,1,1,1,1,1,0,0,0.108823529411765,0.669642857142857,0.669642857142857,"Education_vv_3",0.227272727272727,1,2,3,11,0
46,0,0,1,2,1,1,1,3,1,0,1,0.150879123566381,0.669642857142857,0.669642857142857,"Education_vv_3",0.166666666666667,1,2,4,12,0
53,0,0,1,3,0,1,0,4,1,0,1,0.125066102591222,0.669642857142857,0.669642857142857,"Education_vv_3",0.333333333333333,2,3,4,12,1
