"Age","Private","SelfEmp","Gov","Education","Married","Race","Gender","WorkHour","US","Salary","Prof","Education_vv_2","Education_vv_3","LIFT_SCORE","TREATMENT_NAME","UPLIFT","Y_TREATED","N_TREATED","Y_UNTREATED","N_UNTREATED","FOLLOW_REC"
66,0,0,1,2,0,1,0,2,1,0,1,0.143952549834903,0.679194389498292,0.679194389498292,"Education_vv_3",NA,0,0,1,1,0
53,0,0,1,1,0,1,0,3,1,0,0,0.143952549834903,0.679194389498292,0.679194389498292,"Education_vv_3",NA,0,0,1,2,0
59,0,0,1,2,1,1,1,3,1,0,0,0.119647771051183,0.679194389498292,0.679194389498292,"Education_vv_3",NA,0,0,1,3,0
55,0,0,1,1,1,1,1,3,1,0,0,0.119647771051183,0.679194389498292,0.679194389498292,"Education_vv_3",NA,0,0,1,4,0
47,0,0,1,3,1,1,1,3,1,0,1,0.119647771051183,0.679194389498292,0.679194389498292,"Education_vv_3",0.75,1,1,1,4,1
58,0,0,1,3,0,1,0,3,1,0,1,0.143952549834903,0.679194389498292,0.679194389498292,"Education_vv_3",0.75,2,2,1,4,1
54,0,0,1,2,1,1,1,3,1,0,0,0.119647771051183,0.679194389498292,0.679194389498292,"Education_vv_3",0.8,2,2,1,5,0
46,0,0,1,3,1,1,1,3,1,0,1,0.119647771051183,0.679194389498292,0.679194389498292,"Education_vv_3",0.8,3,3,1,5,1
54,0,0,1,2,0,0,0,3,1,0,1,0.143952549834903,0.679194389498292,0.679194389498292,"Education_vv_3",0.666666666666667,3,3,2,6,0
59,0,0,1,2,0,0,0,3,1,0,1,0.143952549834903,0.679194389498292,0.679194389498292,"Education_vv_3",0.571428571428571,3,3,3,7,0
52,0,0,1,2,0,1,0,3,1,0,0,0.143952549834903,0.679194389498292,0.679194389498292,"Education_vv_3",0.625,3,3,3,8,0
61,0,0,1,2,0,1,0,3,1,0,0,0.143952549834903,0.679194389498292,0.679194389498292,"Education_vv_3",0.666666666666667,3,3,3,9,0
57,0,0,1,2,0,1,0,3,1,0,0,0.143952549834903,0.679194389498292,0.679194389498292,"Education_vv_3",0.7,3,3,3,10,0
46,0,0,1,2,1,1,1,3,1,0,0,0.119647771051183,0.679194389498292,0.679194389498292,"Education_vv_3",0.727272727272727,3,3,3,11,0
49,0,0,1,2,1,1,1,3,1,0,1,0.119647771051183,0.679194389498292,0.679194389498292,"Education_vv_3",0.666666666666667,3,3,4,12,0
46,0,0,1,2,1,1,1,3,1,0,1,0.119647771051183,0.679194389498292,0.679194389498292,"Education_vv_3",0.615384615384615,3,3,5,13,0
57,0,0,1,2,0,1,1,3,1,0,0,0.119647771051183,0.679194389498292,0.679194389498292,"Education_vv_3",0.642857142857143,3,3,5,14,0
64,0,0,1,2,0,1,0,3,1,0,0,0.143952549834903,0.679194389498292,0.679194389498292,"Education_vv_3",0.666666666666667,3,3,5,15,0
49,0,0,1,3,0,1,0,4,1,0,1,0.143952549834903,0.679194389498292,0.679194389498292,"Education_vv_3",0.666666666666667,4,4,5,15,1
64,0,0,1,2,0,1,0,3,1,0,0,0.143952549834903,0.679194389498292,0.679194389498292,"Education_vv_3",0.6875,4,4,5,16,0
