"Age","Private","SelfEmp","Gov","Education","Married","Race","Gender","WorkHour","US","Salary","Prof","WorkHour_vv_2","WorkHour_vv_3","WorkHour_vv_4","LIFT_SCORE","TREATMENT_NAME","UPLIFT","Y_TREATED","N_TREATED","Y_UNTREATED","N_UNTREATED","FOLLOW_REC"
32,0,0,1,3,1,1,0,3,1,1,1,-0.0740740740740741,0.180973169700258,0.437033968516984,0.437033968516984,"WorkHour_vv_4",NA,0,0,1,1,0
58,0,0,1,3,0,1,0,3,1,0,1,-0.0740740740740741,0.180973169700258,0.437033968516984,0.437033968516984,"WorkHour_vv_4",NA,0,0,2,2,0
31,0,0,1,2,0,1,0,3,1,0,0,-0.0740740740740741,0.180973169700258,0.437033968516984,0.437033968516984,"WorkHour_vv_4",NA,0,0,2,3,0
29,0,0,1,2,0,0,0,3,0,0,0,-0.0740740740740741,0.012579772566116,0.437033968516984,0.437033968516984,"WorkHour_vv_4",NA,0,0,2,4,0
36,0,0,1,3,0,1,0,3,0,0,0,-0.0740740740740741,-0.020749956499043,0.437033968516984,0.437033968516984,"WorkHour_vv_4",NA,0,0,2,5,0
22,0,0,1,3,0,1,0,2,1,0,1,-0.0505952380952381,0.180973169700258,0.437033968516984,0.437033968516984,"WorkHour_vv_4",NA,0,0,3,6,0
48,0,0,1,3,1,1,0,3,1,1,1,-0.0740740740740741,0.180973169700258,0.437033968516984,0.437033968516984,"WorkHour_vv_4",NA,0,0,4,7,0
43,0,0,1,2,1,1,0,3,1,1,1,-0.0740740740740741,0.180973169700258,0.437033968516984,0.437033968516984,"WorkHour_vv_4",NA,0,0,5,8,0
34,0,0,1,2,0,1,0,3,1,0,0,-0.0740740740740741,0.180973169700258,0.437033968516984,0.437033968516984,"WorkHour_vv_4",NA,0,0,5,9,0
59,0,0,1,2,0,0,0,3,1,0,1,-0.0740740740740741,0.141413096869264,0.437033968516984,0.437033968516984,"WorkHour_vv_4",NA,0,0,6,10,0
24,0,0,1,3,0,1,0,4,1,0,0,-0.0740740740740741,0.180973169700258,0.437033968516984,0.437033968516984,"WorkHour_vv_4",-0.6,0,1,6,10,1
36,0,0,1,2,0,1,0,3,1,0,1,-0.0740740740740741,0.180973169700258,0.437033968516984,0.437033968516984,"WorkHour_vv_4",-0.636363636363636,0,1,7,11,0
31,0,0,1,2,0,1,0,3,1,0,1,-0.0740740740740741,0.180973169700258,0.437033968516984,0.437033968516984,"WorkHour_vv_4",-0.666666666666667,0,1,8,12,0
39,0,0,1,2,1,1,0,4,1,1,1,-0.0740740740740741,0.180973169700258,0.437033968516984,0.437033968516984,"WorkHour_vv_4",-0.166666666666667,1,2,8,12,1
47,0,0,1,1,0,1,0,3,1,0,0,-0.0740740740740741,0.180973169700258,0.437033968516984,0.437033968516984,"WorkHour_vv_4",-0.115384615384615,1,2,8,13,0
26,0,0,1,2,0,1,0,3,1,0,0,-0.0740740740740741,0.180973169700258,0.437033968516984,0.437033968516984,"WorkHour_vv_4",-0.0714285714285714,1,2,8,14,0
37,0,0,1,2,0,0,0,3,1,0,0,-0.0740740740740741,0.141413096869264,0.437033968516984,0.437033968516984,"WorkHour_vv_4",-0.0333333333333333,1,2,8,15,0
25,0,0,1,3,0,1,0,3,1,0,1,-0.0740740740740741,0.180973169700258,0.437033968516984,0.437033968516984,"WorkHour_vv_4",-0.0625,1,2,9,16,0
44,0,0,1,3,0,1,0,4,1,0,1,-0.0740740740740741,0.180973169700258,0.437033968516984,0.437033968516984,"WorkHour_vv_4",0.104166666666667,2,3,9,16,1
47,0,0,1,2,1,1,0,3,1,1,0,-0.0740740740740741,0.180973169700258,0.437033968516984,0.437033968516984,"WorkHour_vv_4",0.137254901960784,2,3,9,17,0
36,0,0,1,2,0,1,0,3,1,0,0,-0.0740740740740741,0.180973169700258,0.437033968516984,0.437033968516984,"WorkHour_vv_4",0.166666666666667,2,3,9,18,0
45,0,0,1,3,0,1,0,3,1,0,1,-0.0740740740740741,0.180973169700258,0.437033968516984,0.437033968516984,"WorkHour_vv_4",0.140350877192982,2,3,10,19,0
26,0,0,1,2,0,1,0,3,1,0,0,-0.0740740740740741,0.180973169700258,0.437033968516984,0.437033968516984,"WorkHour_vv_4",0.166666666666667,2,3,10,20,0
