"Age","Private","SelfEmp","Gov","Education","Married","Race","Gender","WorkHour","US","Salary","Prof","WorkHour_vv_2","WorkHour_vv_3","WorkHour_vv_4","LIFT_SCORE","TREATMENT_NAME","UPLIFT","Y_TREATED","N_TREATED","Y_UNTREATED","N_UNTREATED","FOLLOW_REC"
40,0,0,1,2,0,1,0,3,1,0,0,0.139543446244477,0.210097271093489,0.442025892730118,0.442025892730118,"WorkHour_vv_4",NA,0,0,0,1,0
36,0,0,1,2,1,1,0,3,1,0,0,-0.00968992248062014,0.210097271093489,0.442025892730118,0.442025892730118,"WorkHour_vv_4",NA,0,0,0,2,0
41,0,0,1,2,0,0,0,2,1,0,0,0.139543446244477,0.121171123372948,0.442025892730118,0.442025892730118,"WorkHour_vv_4",NA,0,0,0,3,0
42,0,0,1,2,1,1,0,3,1,0,0,0.139543446244477,0.210097271093489,0.442025892730118,0.442025892730118,"WorkHour_vv_4",NA,0,0,0,4,0
45,0,0,1,3,0,1,0,3,1,0,1,0.139543446244477,0.210097271093489,0.442025892730118,0.442025892730118,"WorkHour_vv_4",NA,0,0,1,5,0
31,0,0,1,2,0,1,0,3,1,0,0,-0.00968992248062014,0.210097271093489,0.442025892730118,0.442025892730118,"WorkHour_vv_4",NA,0,0,1,6,0
18,0,0,1,1,0,1,0,1,1,0,0,-0.00968992248062014,0.210097271093489,0.442025892730118,0.442025892730118,"WorkHour_vv_4",NA,0,0,1,7,0
46,0,0,1,2,1,1,0,3,1,1,0,0.139543446244477,0.210097271093489,0.442025892730118,0.442025892730118,"WorkHour_vv_4",NA,0,0,1,8,0
62,0,0,1,3,0,1,0,3,1,0,1,0.139543446244477,0.210097271093489,0.442025892730118,0.442025892730118,"WorkHour_vv_4",NA,0,0,2,9,0
38,0,0,1,2,1,1,0,3,1,1,1,-0.00968992248062014,0.210097271093489,0.442025892730118,0.442025892730118,"WorkHour_vv_4",NA,0,0,3,10,0
23,0,0,1,3,0,1,0,4,1,0,1,-0.00968992248062014,0.210097271093489,0.442025892730118,0.442025892730118,"WorkHour_vv_4",0.7,1,1,3,10,1
48,0,0,1,3,1,1,0,3,1,1,1,0.139543446244477,0.210097271093489,0.442025892730118,0.442025892730118,"WorkHour_vv_4",0.636363636363636,1,1,4,11,0
43,0,0,1,2,1,1,0,3,1,1,1,0.139543446244477,0.210097271093489,0.442025892730118,0.442025892730118,"WorkHour_vv_4",0.583333333333333,1,1,5,12,0
59,0,0,1,2,0,1,0,3,0,0,1,0.139543446244477,0.0129108525334941,0.442025892730118,0.442025892730118,"WorkHour_vv_4",0.538461538461538,1,1,6,13,0
49,0,0,1,3,0,0,0,3,1,0,1,0.139543446244477,0.121171123372948,0.442025892730118,0.442025892730118,"WorkHour_vv_4",0.5,1,1,7,14,0
52,0,0,1,2,0,1,0,3,1,0,0,0.139543446244477,0.210097271093489,0.442025892730118,0.442025892730118,"WorkHour_vv_4",0.533333333333333,1,1,7,15,0
61,0,0,1,2,0,1,0,3,1,0,0,0.139543446244477,0.210097271093489,0.442025892730118,0.442025892730118,"WorkHour_vv_4",0.5625,1,1,7,16,0
31,0,0,1,2,0,1,0,3,1,0,1,-0.00968992248062014,0.210097271093489,0.442025892730118,0.442025892730118,"WorkHour_vv_4",0.529411764705882,1,1,8,17,0
43,0,0,1,2,0,1,0,3,1,0,0,0.139543446244477,0.210097271093489,0.442025892730118,0.442025892730118,"WorkHour_vv_4",0.555555555555556,1,1,8,18,0
22,0,0,1,2,0,1,0,2,1,0,1,-0.00968992248062014,0.210097271093489,0.442025892730118,0.442025892730118,"WorkHour_vv_4",0.526315789473684,1,1,9,19,0
42,0,0,1,3,0,1,0,3,1,0,1,0.139543446244477,0.210097271093489,0.442025892730118,0.442025892730118,"WorkHour_vv_4",0.5,1,1,10,20,0
25,0,0,1,3,0,1,0,3,1,0,1,-0.00968992248062014,0.210097271093489,0.442025892730118,0.442025892730118,"WorkHour_vv_4",0.476190476190476,1,1,11,21,0
18,0,0,1,1,0,1,0,2,1,0,0,-0.00968992248062014,0.210097271093489,0.442025892730118,0.442025892730118,"WorkHour_vv_4",0.5,1,1,11,22,0
43,0,0,1,2,0,0,0,3,1,0,0,0.139543446244477,0.121171123372948,0.442025892730118,0.442025892730118,"WorkHour_vv_4",0.521739130434783,1,1,11,23,0
56,0,0,1,2,0,1,0,3,1,0,0,0.139543446244477,0.210097271093489,0.442025892730118,0.442025892730118,"WorkHour_vv_4",0.541666666666667,1,1,11,24,0
45,0,0,1,3,0,1,0,3,1,0,1,0.139543446244477,0.210097271093489,0.442025892730118,0.442025892730118,"WorkHour_vv_4",0.52,1,1,12,25,0
41,0,0,1,3,0,1,0,4,1,0,1,0.139543446244477,0.210097271093489,0.442025892730118,0.442025892730118,"WorkHour_vv_4",0.52,2,2,12,25,1
54,0,0,1,3,0,1,0,3,1,0,1,0.139543446244477,0.210097271093489,0.442025892730118,0.442025892730118,"WorkHour_vv_4",0.5,2,2,13,26,0
74,0,0,1,2,0,1,0,1,1,0,0,0.139543446244477,0.210097271093489,0.442025892730118,0.442025892730118,"WorkHour_vv_4",0.518518518518519,2,2,13,27,0
22,0,0,1,2,0,1,0,3,1,0,1,-0.00968992248062014,0.210097271093489,0.442025892730118,0.442025892730118,"WorkHour_vv_4",0.5,2,2,14,28,0
32,0,0,1,2,0,0,0,3,1,0,0,-0.00968992248062014,0.121171123372948,0.442025892730118,0.442025892730118,"WorkHour_vv_4",0.517241379310345,2,2,14,29,0
64,0,0,1,2,0,1,0,3,1,0,0,0.139543446244477,0.210097271093489,0.442025892730118,0.442025892730118,"WorkHour_vv_4",0.533333333333333,2,2,14,30,0
36,0,0,1,2,0,1,0,4,1,0,0,-0.00968992248062014,0.210097271093489,0.442025892730118,0.442025892730118,"WorkHour_vv_4",0.2,2,3,14,30,1
29,0,0,1,2,0,1,0,3,1,0,0,-0.00968992248062014,0.210097271093489,0.442025892730118,0.442025892730118,"WorkHour_vv_4",0.21505376344086,2,3,14,31,0
41,0,0,1,2,0,0,0,3,1,0,1,0.139543446244477,0.121171123372948,0.442025892730118,0.442025892730118,"WorkHour_vv_4",0.197916666666667,2,3,15,32,0
59,0,0,1,2,0,1,0,3,1,0,0,0.139543446244477,0.210097271093489,0.442025892730118,0.442025892730118,"WorkHour_vv_4",0.212121212121212,2,3,15,33,0
45,0,0,1,2,0,1,0,3,1,0,0,0.139543446244477,0.210097271093489,0.442025892730118,0.442025892730118,"WorkHour_vv_4",0.225490196078431,2,3,15,34,0
42,0,0,1,3,1,1,0,2,1,1,1,0.139543446244477,0.210097271093489,0.442025892730118,0.442025892730118,"WorkHour_vv_4",0.20952380952381,2,3,16,35,0
45,0,0,1,3,0,1,0,4,1,1,1,0.139543446244477,0.210097271093489,0.442025892730118,0.442025892730118,"WorkHour_vv_4",0.292857142857143,3,4,16,35,1
45,0,0,1,3,0,0,0,3,1,0,1,0.139543446244477,0.121171123372948,0.442025892730118,0.442025892730118,"WorkHour_vv_4",0.277777777777778,3,4,17,36,0
38,0,0,1,2,1,1,0,3,1,1,0,-0.00968992248062014,0.210097271093489,0.442025892730118,0.442025892730118,"WorkHour_vv_4",0.290540540540541,3,4,17,37,0
19,0,0,1,2,0,1,0,3,1,0,1,-0.00968992248062014,0.210097271093489,0.442025892730118,0.442025892730118,"WorkHour_vv_4",0.276315789473684,3,4,18,38,0
33,0,0,1,2,0,1,0,3,1,0,0,-0.00968992248062014,0.210097271093489,0.442025892730118,0.442025892730118,"WorkHour_vv_4",0.288461538461538,3,4,18,39,0
17,0,0,1,1,0,1,0,1,1,0,0,-0.00968992248062014,0.210097271093489,0.442025892730118,0.442025892730118,"WorkHour_vv_4",0.3,3,4,18,40,0
40,0,0,1,2,0,0,0,3,1,0,0,0.139543446244477,0.121171123372948,0.442025892730118,0.442025892730118,"WorkHour_vv_4",0.310975609756098,3,4,18,41,0
71,0,0,1,3,0,1,0,1,1,0,1,0.139543446244477,0.210097271093489,0.442025892730118,0.442025892730118,"WorkHour_vv_4",0.297619047619048,3,4,19,42,0
41,0,0,1,3,0,1,0,3,1,0,0,0.139543446244477,0.210097271093489,0.442025892730118,0.442025892730118,"WorkHour_vv_4",0.308139534883721,3,4,19,43,0
46,0,0,1,3,1,1,0,4,1,0,1,0.139543446244477,0.210097271093489,0.442025892730118,0.442025892730118,"WorkHour_vv_4",0.358139534883721,4,5,19,43,1
64,0,0,1,2,0,1,0,3,1,1,1,0.139543446244477,0.210097271093489,0.442025892730118,0.442025892730118,"WorkHour_vv_4",0.345454545454546,4,5,20,44,0
46,0,0,1,3,0,1,0,3,1,1,1,0.139543446244477,0.210097271093489,0.442025892730118,0.442025892730118,"WorkHour_vv_4",0.333333333333333,4,5,21,45,0
43,0,0,1,3,0,1,0,3,1,0,1,0.139543446244477,0.210097271093489,0.442025892730118,0.442025892730118,"WorkHour_vv_4",0.321739130434783,4,5,22,46,0
24,0,0,1,3,0,1,0,4,1,0,1,-0.00968992248062014,0.210097271093489,0.442025892730118,0.442025892730118,"WorkHour_vv_4",0.355072463768116,5,6,22,46,1
64,0,0,1,3,1,1,0,1,1,1,1,0.139543446244477,0.210097271093489,0.442025892730118,0.442025892730118,"WorkHour_vv_4",0.343971631205674,5,6,23,47,0
46,0,0,1,3,0,0,0,3,1,0,1,0.139543446244477,0.121171123372948,0.442025892730118,0.442025892730118,"WorkHour_vv_4",0.333333333333333,5,6,24,48,0
55,0,0,1,2,0,0,0,3,1,0,0,0.139543446244477,0.121171123372948,0.442025892730118,0.442025892730118,"WorkHour_vv_4",0.343537414965986,5,6,24,49,0
57,0,0,1,2,0,1,0,3,1,0,1,0.139543446244477,0.210097271093489,0.442025892730118,0.442025892730118,"WorkHour_vv_4",0.333333333333333,5,6,25,50,0
36,0,0,1,3,0,1,0,3,1,0,1,-0.00968992248062014,0.210097271093489,0.442025892730118,0.442025892730118,"WorkHour_vv_4",0.323529411764706,5,6,26,51,0
30,0,0,1,3,0,1,0,3,1,0,1,-0.00968992248062014,0.210097271093489,0.442025892730118,0.442025892730118,"WorkHour_vv_4",0.314102564102564,5,6,27,52,0
64,0,0,1,1,0,1,0,3,0,0,0,0.139543446244477,0.0129108525334941,0.442025892730118,0.442025892730118,"WorkHour_vv_4",0.323899371069182,5,6,27,53,0
37,0,0,1,3,1,1,0,4,1,1,1,-0.00968992248062014,0.210097271093489,0.442025892730118,0.442025892730118,"WorkHour_vv_4",0.347708894878706,6,7,27,53,1
37,0,0,1,2,1,1,0,2,1,0,0,-0.00968992248062014,0.210097271093489,0.442025892730118,0.442025892730118,"WorkHour_vv_4",0.357142857142857,6,7,27,54,0
