"Age","Private","SelfEmp","Gov","Education","Married","Race","Gender","WorkHour","US","Salary","Prof","CScore_Education_vv_2","CScore_Education_vv_3","CScore_WorkHour_vv_2","CScore_WorkHour_vv_3","CScore_WorkHour_vv_4","CScore_SelfEmp_vv_1","LIFT_SCORE","TREATMENT_NAME","UPLIFT","Y_TREATED","N_TREATED","Y_UNTREATED","N_UNTREATED","FOLLOW_REC","ABS_LIFT_SCORE"
84,0,0,1,2,0,1,0,3,1,0,1,-0.22355180978775,0.502596735954285,2.74805164337158,2.94761395454407,3.26380801200867,0.707172751426697,3.26380801200867,"WorkHour_vv_4",NA,0,0,1,1,0,3.26380801200867
17,0,0,1,1,0,1,0,2,0,0,1,1.56985819339752,2.26609373092651,1.96821105480194,2.74295496940613,3.11004257202148,0.498121857643127,3.11004257202148,"WorkHour_vv_4",NA,0,0,2,2,0,3.11004257202148
17,0,0,1,1,0,1,0,1,1,0,1,1.92178654670715,2.3072235584259,1.71927320957184,2.56190872192383,3.02118802070618,0.461088627576828,3.02118802070618,"WorkHour_vv_4",NA,0,0,3,3,0,3.02118802070618
17,1,0,0,1,0,1,0,1,1,0,1,2.07336187362671,2.19413208961487,2.80238437652588,1.96494245529175,2.25371527671814,0.297666609287262,2.80238437652588,"WorkHour_vv_2",NA,0,0,4,4,0,2.80238437652588
17,1,0,0,1,0,1,0,1,1,0,1,2.07336187362671,2.19413208961487,2.80238437652588,1.96494245529175,2.25371527671814,0.297666609287262,2.80238437652588,"WorkHour_vv_2",NA,0,0,5,5,0,2.80238437652588
17,1,0,0,1,0,1,0,2,1,0,0,2.07336187362671,2.19413208961487,2.80238437652588,1.96494245529175,2.25371527671814,0.297666609287262,2.80238437652588,"WorkHour_vv_2",-1,0,1,5,5,1,2.80238437652588
17,1,0,0,2,0,1,0,2,1,0,1,2.07336187362671,2.19413208961487,2.80238437652588,1.96494245529175,2.25371527671814,0.297666609287262,2.80238437652588,"WorkHour_vv_2",-0.5,1,2,5,5,1,2.80238437652588
17,1,0,0,1,0,1,0,1,1,0,0,2.07336187362671,2.19413208961487,2.80238437652588,1.96494245529175,2.25371527671814,0.297666609287262,2.80238437652588,"WorkHour_vv_2",-0.333333333333333,1,2,5,6,0,2.80238437652588
17,1,0,0,1,0,1,0,1,1,0,1,2.07336187362671,2.19413208961487,2.80238437652588,1.96494245529175,2.25371527671814,0.297666609287262,2.80238437652588,"WorkHour_vv_2",-0.357142857142857,1,2,6,7,0,2.80238437652588
17,1,0,0,1,0,1,0,3,1,0,0,2.07336187362671,2.19413208961487,2.80238437652588,1.96494245529175,2.25371527671814,0.297666609287262,2.80238437652588,"WorkHour_vv_2",-0.25,1,2,6,8,0,2.80238437652588
17,1,0,0,1,0,1,0,2,1,0,1,2.07336187362671,2.19413208961487,2.80238437652588,1.96494245529175,2.25371527671814,0.297666609287262,2.80238437652588,"WorkHour_vv_2",-0.0833333333333334,2,3,6,8,1,2.80238437652588
17,1,0,0,1,0,1,0,2,1,0,0,2.07336187362671,2.19413208961487,2.80238437652588,1.96494245529175,2.25371527671814,0.297666609287262,2.80238437652588,"WorkHour_vv_2",-0.25,2,4,6,8,1,2.80238437652588
