satisfaction_level,last_evaluation,average_montly_hours,time_spend_company,Work_accident,left,salary,LIFT_SCORE,TREATMENT_NAME,FOLLOW_REC,N_TREATED,Y_TREATED,N_UNTREATED,Y_UNTREATED,UPLIFT
2,0.74,1,3,0,1,0,1471.5797380716504,average_montly_hours_vv_5,0,0.0,0.0,1.0,3.0,0.0
3,0.74,3,4,0,1,0,1471.5797380716504,average_montly_hours_vv_5,0,0.0,0.0,2.0,7.0,0.0
2,0.74,3,2,0,1,0,1471.5797380716504,average_montly_hours_vv_5,0,0.0,0.0,3.0,9.0,0.0
1,0.48,2,3,0,1,0,573.4079472220573,satisfaction_level_vv_3,0,0.0,0.0,4.0,12.0,0.0
1,0.48,1,3,0,1,0,573.4079472220573,satisfaction_level_vv_3,0,0.0,0.0,5.0,15.0,0.0
1,0.48,1,3,0,1,0,573.4079472220573,satisfaction_level_vv_3,0,0.0,0.0,6.0,18.0,0.0
2,0.48,2,3,0,1,0,573.4079472220573,satisfaction_level_vv_3,0,0.0,0.0,7.0,21.0,0.0
2,0.48,2,3,0,1,0,573.4079472220573,satisfaction_level_vv_3,0,0.0,0.0,8.0,24.0,0.0
1,0.48,2,3,0,1,0,573.4079472220573,satisfaction_level_vv_3,0,0.0,0.0,9.0,27.0,0.0
1,0.48,1,3,0,1,0,573.4079472220573,satisfaction_level_vv_3,0,0.0,0.0,10.0,30.0,0.0
1,0.48,1,3,0,1,0,573.4079472220573,satisfaction_level_vv_3,0,0.0,0.0,11.0,33.0,0.0
1,0.48,1,3,0,1,0,573.4079472220573,satisfaction_level_vv_3,0,0.0,0.0,12.0,36.0,0.0
2,0.48,2,3,0,1,0,573.4079472220573,satisfaction_level_vv_3,0,0.0,0.0,13.0,39.0,0.0
2,0.48,2,3,0,1,0,573.4079472220573,satisfaction_level_vv_3,0,0.0,0.0,14.0,42.0,0.0
1,0.48,3,3,0,1,0,573.4079472220573,satisfaction_level_vv_3,0,0.0,0.0,15.0,45.0,0.0
1,0.48,3,3,0,1,0,573.4079472220573,satisfaction_level_vv_3,0,0.0,0.0,16.0,48.0,0.0
1,0.48,2,3,0,1,0,573.4079472220573,satisfaction_level_vv_3,0,0.0,0.0,17.0,51.0,0.0
1,0.48,2,3,0,1,0,573.4079472220573,satisfaction_level_vv_3,0,0.0,0.0,18.0,54.0,0.0
1,0.48,2,3,0,1,0,573.4079472220573,satisfaction_level_vv_3,0,0.0,0.0,19.0,57.0,0.0
1,0.48,2,3,0,1,0,573.4079472220573,satisfaction_level_vv_3,0,0.0,0.0,20.0,60.0,0.0
1,0.48,1,3,0,1,0,573.4079472220573,satisfaction_level_vv_3,0,0.0,0.0,21.0,63.0,0.0
1,0.48,3,3,0,1,0,573.4079472220573,satisfaction_level_vv_3,0,0.0,0.0,22.0,66.0,0.0
1,0.48,1,3,0,1,0,573.4079472220573,satisfaction_level_vv_3,0,0.0,0.0,23.0,69.0,0.0
1,0.48,2,3,1,1,0,571.5701492904772,satisfaction_level_vv_3,0,0.0,0.0,24.0,72.0,0.0
2,0.48,1,3,1,1,0,571.5701492904772,satisfaction_level_vv_3,0,0.0,0.0,25.0,75.0,0.0
2,0.48,1,3,1,1,0,571.5701492904772,satisfaction_level_vv_3,0,0.0,0.0,26.0,78.0,0.0
2,0.58,5,4,0,1,0,538.0489462210793,average_montly_hours_vv_4,0,0.0,0.0,27.0,82.0,0.0
3,0.9,4,5,0,1,0,456.1761261945998,average_montly_hours_vv_5,0,0.0,0.0,28.0,87.0,0.0
3,0.9,4,5,0,1,0,456.1761261945998,average_montly_hours_vv_5,0,0.0,0.0,29.0,92.0,0.0
1,0.9,5,4,0,1,0,456.1761261945998,average_montly_hours_vv_5,1,1.0,4.0,29.0,92.0,0.8275862068965516
2,0.9,4,5,0,1,0,456.1761261945998,average_montly_hours_vv_5,0,1.0,4.0,30.0,97.0,0.7666666666666666
2,0.9,3,5,0,1,0,456.1761261945998,average_montly_hours_vv_5,0,1.0,4.0,31.0,102.0,0.7096774193548385
1,0.9,4,4,0,1,0,456.1761261945998,average_montly_hours_vv_5,0,1.0,4.0,32.0,106.0,0.6875
3,0.9,4,5,0,1,0,456.1761261945998,average_montly_hours_vv_5,0,1.0,4.0,33.0,111.0,0.6363636363636362
1,0.9,5,4,0,1,0,456.1761261945998,average_montly_hours_vv_5,1,2.0,8.0,33.0,111.0,0.6363636363636362
3,0.9,4,6,0,1,0,456.1761261945998,average_montly_hours_vv_5,0,2.0,8.0,34.0,117.0,0.5588235294117645
2,0.9,3,5,0,1,0,456.1761261945998,average_montly_hours_vv_5,0,2.0,8.0,35.0,122.0,0.5142857142857142
1,0.9,5,4,0,1,0,456.1761261945998,average_montly_hours_vv_5,1,3.0,12.0,35.0,122.0,0.5142857142857142
2,0.9,4,5,0,1,0,456.1761261945998,average_montly_hours_vv_5,0,3.0,12.0,36.0,127.0,0.4722222222222223
3,0.9,4,5,0,1,0,456.1761261945998,average_montly_hours_vv_5,0,3.0,12.0,37.0,132.0,0.43243243243243246
1,0.9,5,4,0,1,0,456.1761261945998,average_montly_hours_vv_5,1,4.0,16.0,37.0,132.0,0.43243243243243246
1,0.9,5,4,0,1,0,456.1761261945998,average_montly_hours_vv_5,1,5.0,20.0,37.0,132.0,0.43243243243243246
1,0.9,4,4,0,1,0,456.1761261945998,average_montly_hours_vv_5,0,5.0,20.0,38.0,136.0,0.42105263157894735
1,0.9,4,4,0,1,0,456.1761261945998,average_montly_hours_vv_5,0,5.0,20.0,39.0,140.0,0.41025641025641013
1,0.9,5,4,0,1,0,456.1761261945998,average_montly_hours_vv_5,1,6.0,24.0,39.0,140.0,0.41025641025641013
1,0.9,5,4,0,1,0,456.1761261945998,average_montly_hours_vv_5,1,7.0,28.0,39.0,140.0,0.41025641025641013
3,0.9,4,5,0,1,0,456.1761261945998,average_montly_hours_vv_5,0,7.0,28.0,40.0,145.0,0.375
