satisfaction_level,last_evaluation,average_montly_hours,time_spend_company,Work_accident,left,salary,LIFT_SCORE,TREATMENT_NAME,FOLLOW_REC,N_TREATED,Y_TREATED,N_UNTREATED,Y_UNTREATED,UPLIFT
1,0.93,4,4,0,1,1,4054.2968545512126,average_montly_hours_vv_4,1,1.0,4.0,0.0,0.0,4.0
3,0.93,3,5,0,1,1,4054.2968545512126,average_montly_hours_vv_4,0,1.0,4.0,1.0,5.0,-1.0
1,0.93,4,4,0,1,1,4054.2968545512126,average_montly_hours_vv_4,1,2.0,8.0,1.0,5.0,-1.0
2,0.93,4,5,0,1,1,4054.2968545512126,average_montly_hours_vv_4,1,3.0,13.0,1.0,5.0,-0.666666666666667
1,0.93,5,4,0,1,1,4054.2968545512126,average_montly_hours_vv_4,0,3.0,13.0,2.0,9.0,-0.16666666666666696
3,0.93,4,5,0,1,1,4054.2968545512126,average_montly_hours_vv_4,1,4.0,18.0,2.0,9.0,0.0
2,0.93,3,5,0,1,1,4054.2968545512126,average_montly_hours_vv_4,0,4.0,18.0,3.0,14.0,-0.16666666666666696
1,0.93,5,4,0,1,1,4054.2968545512126,average_montly_hours_vv_4,0,4.0,18.0,4.0,18.0,0.0
3,0.93,4,5,0,1,1,4054.2968545512126,average_montly_hours_vv_4,1,5.0,23.0,4.0,18.0,0.09999999999999964
1,0.93,5,4,0,1,1,4054.2968545512126,average_montly_hours_vv_4,0,5.0,23.0,5.0,22.0,0.1999999999999993
2,0.93,3,3,0,1,1,4054.2968545512126,average_montly_hours_vv_4,0,5.0,23.0,6.0,25.0,0.4333333333333327
1,0.93,5,4,0,1,1,4054.2968545512126,average_montly_hours_vv_4,0,5.0,23.0,7.0,29.0,0.4571428571428564
1,0.9,5,5,0,1,0,1215.0787267892497,average_montly_hours_vv_4,0,5.0,23.0,8.0,34.0,0.34999999999999964
3,0.9,4,5,0,1,0,1215.0787267892497,average_montly_hours_vv_4,1,6.0,28.0,8.0,34.0,0.41666666666666696
1,0.9,5,4,0,1,0,1215.0787267892497,average_montly_hours_vv_4,0,6.0,28.0,9.0,38.0,0.44444444444444464
1,0.9,4,4,0,1,0,1215.0787267892497,average_montly_hours_vv_4,1,7.0,32.0,9.0,38.0,0.34920634920634885
3,0.9,4,5,0,1,0,1215.0787267892497,average_montly_hours_vv_4,1,8.0,37.0,9.0,38.0,0.4027777777777777
