stag,event,Gender,Age,Profession,Is_coached,Head_gender,Grey_wage,Transportation,Extraversion,Independence,Selfcontrol,Anxiety,Novator,Long_emp_retention,LIFT_SCORE,TREATMENT_NAME,FOLLOW_REC,N_TREATED,Y_TREATED,N_UNTREATED,Y_UNTREATED,UPLIFT
22.47227926,1,0,29.0,0,0,0,1,0,1,0,0,1,0,0,0.6440912008518491,Extraversion_vv_4,0,0.0,0.0,1.0,0.0,0.0
79.01437372,1,1,29.0,0,1,1,1,0,4,0,1,0,0,1,0.5535698786874568,Extraversion_vv_4,1,1.0,1.0,1.0,0.0,1.0
73.42915811,0,0,29.0,0,0,1,1,1,4,0,1,1,0,1,0.5322203544189426,Extraversion_vv_4,1,2.0,2.0,1.0,0.0,1.0
109.10882959999998,0,0,29.0,1,0,1,1,0,4,0,1,0,0,1,0.5246788134559099,Extraversion_vv_4,1,3.0,3.0,1.0,0.0,1.0
61.07597536,0,1,29.0,0,0,1,1,1,4,0,1,1,0,1,0.5243569951700893,Extraversion_vv_4,1,4.0,4.0,1.0,0.0,1.0
85.48665298,0,1,29.0,0,1,1,1,1,4,0,1,1,0,1,0.5239133640828686,Extraversion_vv_4,1,5.0,5.0,1.0,0.0,1.0
40.57494867,1,1,29.0,0,0,0,1,1,2,0,1,0,0,0,0.522279551209042,Extraversion_vv_4,0,5.0,5.0,2.0,0.0,1.0
45.37166324,1,0,29.0,1,0,1,1,1,1,1,1,1,0,0,0.5213461056852732,Extraversion_vv_4,0,5.0,5.0,3.0,0.0,1.0
14.85010267,1,1,29.0,1,0,0,1,1,4,0,1,1,0,0,0.5196870443106483,Extraversion_vv_4,1,6.0,5.0,3.0,0.0,0.8333333333333334
11.95893224,1,1,29.0,1,0,0,1,0,4,0,1,1,0,0,0.5177945597678162,Extraversion_vv_4,1,7.0,5.0,3.0,0.0,0.7142857142857143
31.96714579,1,1,29.0,1,0,1,1,1,4,0,1,1,0,0,0.5167102806855381,Extraversion_vv_4,1,8.0,5.0,3.0,0.0,0.625
93.9301848,0,0,29.0,1,0,0,1,1,4,1,1,0,0,1,0.5156908223229644,Extraversion_vv_4,1,9.0,6.0,3.0,0.0,0.6666666666666666
3.975359343,1,0,29.0,0,0,1,1,1,2,1,0,1,0,0,0.5105491238712632,Extraversion_vv_4,0,9.0,6.0,4.0,0.0,0.6666666666666666
81.83983573,1,0,29.0,1,0,0,1,1,4,1,1,0,1,1,0.5089009637431388,Extraversion_vv_4,1,10.0,7.0,4.0,0.0,0.7
1.412731006,1,0,29.0,1,0,0,1,1,4,0,1,0,0,0,0.5078422946954674,Extraversion_vv_4,1,11.0,7.0,4.0,0.0,0.6363636363636364
12.97741273,1,0,29.0,1,0,0,1,1,4,0,1,1,1,0,0.5072624071900445,Extraversion_vv_4,1,12.0,7.0,4.0,0.0,0.5833333333333334
3.975359343,1,0,29.0,0,0,1,1,1,1,0,0,0,0,0,0.5056546373028187,Extraversion_vv_4,0,12.0,7.0,5.0,0.0,0.5833333333333334
8.31211499,1,0,29.0,0,0,0,1,1,1,0,0,0,0,0,0.4848219962324154,Extraversion_vv_4,0,12.0,7.0,6.0,0.0,0.5833333333333334
19.84394251,1,0,29.0,1,0,0,1,0,1,1,0,0,0,0,0.46772720852578165,Extraversion_vv_4,0,12.0,7.0,7.0,0.0,0.5833333333333334
86.83367556,1,0,29.0,1,0,0,1,0,2,0,0,1,0,1,0.4663429929910198,Extraversion_vv_4,0,12.0,7.0,8.0,1.0,0.45833333333333337
21.35523614,1,1,31.0,0,0,0,0,0,1,0,0,1,1,0,0.466108750813454,Extraversion_vv_4,0,12.0,7.0,9.0,1.0,0.47222222222222227
133.4209446,1,0,29.0,0,0,1,1,0,3,1,0,1,1,1,0.46405910699830244,Extraversion_vv_4,0,12.0,7.0,10.0,2.0,0.38333333333333336
3.975359343,1,0,29.0,1,1,1,1,1,2,1,0,0,0,0,0.461120231673961,Extraversion_vv_4,0,12.0,7.0,11.0,2.0,0.40151515151515155
3.975359343,1,0,29.0,0,0,1,1,1,2,1,0,0,0,0,0.4586005033275085,Extraversion_vv_4,0,12.0,7.0,12.0,2.0,0.41666666666666674
55.72073922,1,0,29.0,1,0,0,1,1,2,1,0,0,0,0,0.45831483210219237,Extraversion_vv_4,0,12.0,7.0,13.0,2.0,0.4294871794871795
3.975359343,1,0,29.0,1,1,1,1,1,2,1,0,1,0,0,0.4565086088478245,Extraversion_vv_4,0,12.0,7.0,14.0,2.0,0.4404761904761905
8.27926078,1,1,29.0,0,0,1,1,1,1,0,0,1,1,0,0.43906672008176617,Extraversion_vv_4,0,12.0,7.0,15.0,2.0,0.45000000000000007
144.5913758,1,1,30.0,0,0,0,1,1,1,0,0,1,1,1,0.42477272385343956,Extraversion_vv_4,0,12.0,7.0,16.0,3.0,0.39583333333333337
46.22587269,1,1,29.0,0,0,1,1,1,2,1,0,1,1,0,0.42033695507592056,Extraversion_vv_4,0,12.0,7.0,17.0,3.0,0.4068627450980392
133.9137577,1,1,19.0,0,0,0,1,0,2,0,0,1,1,1,0.3815547680932419,Extraversion_vv_4,0,12.0,7.0,18.0,4.0,0.36111111111111116
133.8809035,1,1,19.0,0,0,0,1,0,2,0,0,1,1,1,0.3815547680932419,Extraversion_vv_4,0,12.0,7.0,19.0,5.0,0.3201754385964913
