"Age","Private","SelfEmp","Gov","Education","Married","Race","Gender","WorkHour","US","Salary","Prof","WorkHour_vv_2","WorkHour_vv_3","WorkHour_vv_4","LIFT_SCORE","TREATMENT_NAME","UPLIFT","Y_TREATED","N_TREATED","Y_UNTREATED","N_UNTREATED","FOLLOW_REC"
53,0,0,0,3,0,1,0,3,1,1,0,0.0419533168635308,0.0861855979485612,0.269073075738752,0.269073075738752,"WorkHour_vv_4",NA,0,0,0,1,0
51,0,1,0,2,0,1,0,3,1,1,1,0.0405965195421936,0.0863123669070543,0.26780176410244,0.26780176410244,"WorkHour_vv_4",NA,0,0,1,2,0
51,0,1,0,2,0,1,0,4,1,1,1,0.0405965195421936,0.0863123669070543,0.26780176410244,0.26780176410244,"WorkHour_vv_4",0.5,1,1,1,2,1
52,0,0,0,3,0,1,0,1,1,0,0,0.0414159008233753,0.0879290807590082,0.267667568319771,0.267667568319771,"WorkHour_vv_4",0.666666666666667,1,1,1,3,0
53,0,0,0,3,0,1,0,4,1,0,0,0.0419533168635308,0.0868325279978784,0.267650983099995,0.267650983099995,"WorkHour_vv_4",0.166666666666667,1,2,1,3,1
53,0,1,0,2,0,1,0,3,1,0,1,0.0419533168635308,0.0868325279978784,0.267650983099995,0.267650983099995,"WorkHour_vv_4",0,1,2,2,4,0
53,0,1,0,2,0,1,0,4,1,0,0,0.0419533168635308,0.0868325279978784,0.267650983099995,0.267650983099995,"WorkHour_vv_4",-0.166666666666667,1,3,2,4,1
53,0,0,1,3,0,1,0,3,1,1,1,0.0340026209552109,0.0758558095123268,0.267546770097086,0.267546770097086,"WorkHour_vv_4",-0.266666666666667,1,3,3,5,0
52,0,0,1,3,0,1,0,3,1,1,1,0.0336461357076707,0.0758059679868012,0.267416420366668,0.267416420366668,"WorkHour_vv_4",-0.333333333333333,1,3,4,6,0
54,0,0,0,2,0,1,0,3,1,0,0,0.042516045972746,0.0857585046889286,0.267247724697266,0.267247724697266,"WorkHour_vv_4",-0.238095238095238,1,3,4,7,0
54,0,1,0,3,0,1,0,3,1,0,1,0.042516045972746,0.0857585046889286,0.267247724697266,0.267247724697266,"WorkHour_vv_4",-0.291666666666667,1,3,5,8,0
54,0,1,0,3,0,1,0,3,1,0,1,0.042516045972746,0.0857585046889286,0.267247724697266,0.267247724697266,"WorkHour_vv_4",-0.333333333333333,1,3,6,9,0
