"Age","Private","SelfEmp","Gov","Education","Married","Race","Gender","WorkHour","US","Salary","Prof","WorkHour_vv_2","WorkHour_vv_3","WorkHour_vv_4","LIFT_SCORE","TREATMENT_NAME","UPLIFT","Y_TREATED","N_TREATED","Y_UNTREATED","N_UNTREATED","FOLLOW_REC"
50,0,1,0,2,0,1,0,4,1,1,1,0.00713736409631211,0.0793827608367399,0.276430647953667,0.276430647953667,"WorkHour_vv_4",NA,1,1,0,0,1
51,0,1,0,2,0,1,0,3,1,1,1,0.00874141561687982,0.078158507765464,0.275979999341766,0.275979999341766,"WorkHour_vv_4",0,1,1,1,1,0
51,0,1,0,2,0,1,0,4,1,1,1,0.00874141561687982,0.078158507765464,0.275979999341766,0.275979999341766,"WorkHour_vv_4",0,2,2,1,1,1
49,0,1,0,2,0,1,0,3,1,0,0,0.00559274175114886,0.0775907361917493,0.27519589038006,0.27519589038006,"WorkHour_vv_4",0.5,2,2,1,2,0
49,0,0,0,2,0,1,0,4,1,0,0,0.00559274175114886,0.0775907361917493,0.27519589038006,0.27519589038006,"WorkHour_vv_4",0.166666666666667,2,3,1,2,1
49,0,1,0,2,0,1,0,3,1,0,1,0.00559274175114886,0.0775907361917493,0.27519589038006,0.27519589038006,"WorkHour_vv_4",0,2,3,2,3,0
50,0,1,0,3,0,1,0,4,1,0,1,0.00713736409631211,0.0781254204020945,0.274932608055812,0.274932608055812,"WorkHour_vv_4",0.0833333333333334,3,4,2,3,1
50,0,1,0,3,0,1,0,2,1,0,1,0.00713736409631211,0.0781254204020945,0.274932608055812,0.274932608055812,"WorkHour_vv_4",0,3,4,3,4,0
54,0,1,0,2,0,1,0,3,1,1,0,0.0101205507069375,0.0763295372803902,0.27460959032163,0.27460959032163,"WorkHour_vv_4",0.15,3,4,3,5,0
47,0,1,0,3,1,1,0,2,1,1,1,0.01780272915244,0.090935255921773,0.274575729823257,0.274575729823257,"WorkHour_vv_4",0.0833333333333334,3,4,4,6,0
51,0,1,0,2,0,1,0,4,1,0,1,0.00874141561687982,0.0766081795585592,0.274516804326131,0.274516804326131,"WorkHour_vv_4",0.133333333333333,4,5,4,6,1
51,0,1,0,2,0,1,0,3,1,0,1,0.00874141561687982,0.0766081795585592,0.274516804326131,0.274516804326131,"WorkHour_vv_4",0.0857142857142857,4,5,5,7,0
51,0,1,0,2,0,1,0,3,1,0,0,0.00874141561687982,0.0766081795585592,0.274516804326131,0.274516804326131,"WorkHour_vv_4",0.175,4,5,5,8,0
51,0,1,0,2,0,1,0,3,1,0,0,0.00874141561687982,0.0766081795585592,0.274516804326131,0.274516804326131,"WorkHour_vv_4",0.244444444444444,4,5,5,9,0
51,0,1,0,2,0,1,0,4,1,0,1,0.00874141561687982,0.0766081795585592,0.274516804326131,0.274516804326131,"WorkHour_vv_4",0.277777777777778,5,6,5,9,1
51,0,1,0,3,0,1,0,3,1,0,1,0.00874141561687982,0.0766081795585592,0.274516804326131,0.274516804326131,"WorkHour_vv_4",0.233333333333333,5,6,6,10,0
52,0,1,0,2,0,1,0,3,1,0,1,0.00917127149032525,0.0762138913837526,0.274287270442762,0.274287270442762,"WorkHour_vv_4",0.196969696969697,5,6,7,11,0
52,0,0,0,3,0,1,0,1,1,0,0,0.00917127149032525,0.0762138913837526,0.274287270442762,0.274287270442762,"WorkHour_vv_4",0.25,5,6,7,12,0
52,0,0,0,3,0,1,0,3,1,0,0,0.00917127149032525,0.0762138913837526,0.274287270442762,0.274287270442762,"WorkHour_vv_4",0.294871794871795,5,6,7,13,0
52,0,0,0,3,0,1,0,1,1,0,0,0.00917127149032525,0.0762138913837526,0.274287270442762,0.274287270442762,"WorkHour_vv_4",0.333333333333333,5,6,7,14,0
