stag,event,Gender,Age,Profession,Is_coached,Head_gender,Grey_wage,Transportation,Extraversion,Independence,Selfcontrol,Anxiety,Novator,Long_emp_retention,LIFT_SCORE,TREATMENT_NAME,FOLLOW_REC,N_TREATED,Y_TREATED,N_UNTREATED,Y_UNTREATED,UPLIFT
133.8809035,1,1,19.0,0,0,0,1,0,4,1,0,1,0,1,0.2847217687171336,Grey_wage_vv_1,1,1.0,1.0,0.0,0.0,1.0
73.49486653,1,1,33.0,0,0,0,1,1,4,1,1,1,0,1,0.28237991003582325,Grey_wage_vv_1,1,2.0,2.0,0.0,0.0,1.0
5.815195072000001,1,0,25.0,0,0,1,1,1,4,0,1,0,1,0,0.2591149717107183,Grey_wage_vv_1,1,3.0,2.0,0.0,0.0,0.6666666666666666
28.15605749,1,0,25.0,0,0,0,1,1,4,1,1,1,1,0,0.24300983416009195,Grey_wage_vv_1,1,4.0,2.0,0.0,0.0,0.5
11.69609856,1,0,25.0,1,0,0,0,0,4,0,1,1,0,0,0.24077836216045145,Grey_wage_vv_1,0,4.0,2.0,1.0,0.0,0.5
78.68583162,1,0,31.0,1,0,0,0,1,4,0,1,1,0,1,0.23884296768782667,Grey_wage_vv_1,0,4.0,2.0,2.0,1.0,0.0
25.23203285,1,0,30.0,0,0,0,1,1,4,0,1,1,0,0,0.23597430763608196,Grey_wage_vv_1,1,5.0,2.0,2.0,1.0,-0.09999999999999998
8.640657083999999,1,0,23.0,0,0,0,1,0,4,0,1,0,0,0,0.23225146255847615,Grey_wage_vv_1,1,6.0,2.0,2.0,1.0,-0.16666666666666669
49.3798768,1,0,22.0,0,0,0,0,0,3,1,1,0,0,0,0.22466080129843405,Grey_wage_vv_1,0,6.0,2.0,3.0,1.0,0.0
129.2813142,0,1,33.0,0,0,1,1,1,3,1,0,0,1,1,0.2233988429565628,Grey_wage_vv_1,1,7.0,3.0,3.0,1.0,0.09523809523809523
35.77823409,1,0,22.0,0,0,1,0,1,2,0,0,0,1,0,0.22257551351128288,Grey_wage_vv_1,0,7.0,3.0,4.0,1.0,0.17857142857142855
8.180698152,1,0,24.0,1,0,0,1,1,2,0,1,1,0,0,0.2176989999984844,Grey_wage_vv_1,1,8.0,3.0,4.0,1.0,0.125
51.87679671,1,0,19.0,0,0,1,1,0,1,1,0,0,0,0,0.21173706228473513,Grey_wage_vv_1,1,9.0,3.0,4.0,1.0,0.08333333333333331
19.94250513,1,0,23.0,0,0,0,1,1,2,0,1,1,0,0,0.20997166011815083,Grey_wage_vv_1,1,10.0,3.0,4.0,1.0,0.04999999999999999
96.0,1,0,22.0,0,0,1,1,1,2,0,1,1,0,1,0.20500777447035967,Grey_wage_vv_1,1,11.0,4.0,4.0,1.0,0.11363636363636365
20.96098563,1,0,24.0,0,0,1,1,1,4,1,1,0,1,0,0.20262463550869725,Grey_wage_vv_1,1,12.0,4.0,4.0,1.0,0.08333333333333331
70.30800821,1,1,22.0,0,0,1,1,1,3,0,1,0,0,1,0.20260734966580238,Grey_wage_vv_1,1,13.0,5.0,4.0,1.0,0.13461538461538464
46.78439425,1,0,23.0,0,0,0,1,0,4,1,1,0,0,0,0.20164076014423954,Grey_wage_vv_1,1,14.0,5.0,4.0,1.0,0.10714285714285715
10.64476386,1,0,26.0,0,0,1,0,1,2,0,0,1,1,0,0.2015898401782931,Grey_wage_vv_1,0,14.0,5.0,5.0,1.0,0.15714285714285714
16.42710472,1,0,26.0,0,0,1,1,1,2,0,0,1,1,0,0.2015898401782931,Grey_wage_vv_1,1,15.0,5.0,5.0,1.0,0.1333333333333333
