stag,event,Gender,Age,Profession,Is_coached,Head_gender,Grey_wage,Transportation,Extraversion,Independence,Selfcontrol,Anxiety,Novator,Long_emp_retention,LIFT_SCORE,TREATMENT_NAME,FOLLOW_REC,N_TREATED,Y_TREATED,N_UNTREATED,Y_UNTREATED,UPLIFT
15.11293634,1,0,23.0,1,0,0,1,0,1,0,0,1,1,0,0.2760950338065104,Grey_wage_vv_1,1,1.0,0.0,0.0,0.0,0.0
106.84188909999999,1,0,22.0,1,0,0,1,0,2,0,0,1,1,1,0.27368873349108924,Grey_wage_vv_1,1,2.0,1.0,0.0,0.0,0.5
60.94455852,1,0,25.0,1,0,1,1,0,3,0,1,1,1,1,0.26541461497557695,Grey_wage_vv_1,1,3.0,2.0,0.0,0.0,0.6666666666666666
133.8809035,1,1,19.0,0,0,0,1,0,4,1,0,1,0,1,0.21083516584692535,Grey_wage_vv_1,1,4.0,3.0,0.0,0.0,0.75
20.04106776,1,0,25.0,1,1,0,1,0,1,0,0,1,1,0,0.2090872120930276,Grey_wage_vv_1,1,5.0,3.0,0.0,0.0,0.6
100.23819300000001,0,0,23.0,1,0,1,1,0,3,0,0,0,1,1,0.19486211093267847,Grey_wage_vv_1,1,6.0,4.0,0.0,0.0,0.6666666666666666
78.68583162,1,0,31.0,1,0,0,0,1,4,0,1,1,0,1,0.1785399974920697,Grey_wage_vv_1,0,6.0,4.0,1.0,1.0,-0.33333333333333337
4.533880903,1,0,31.0,0,0,0,0,1,3,0,1,0,0,0,0.17846249093647276,Grey_wage_vv_1,0,6.0,4.0,2.0,1.0,0.16666666666666663
20.59958932,1,0,26.0,1,0,1,1,0,4,0,1,1,0,0,0.17690083495554879,Grey_wage_vv_1,1,7.0,4.0,2.0,1.0,0.0714285714285714
113.83983570000001,0,0,21.0,1,0,0,1,1,4,0,1,1,0,1,0.15964949090035935,Grey_wage_vv_1,1,8.0,5.0,2.0,1.0,0.125
