stag,event,Gender,Age,Profession,Is_coached,Head_gender,Grey_wage,Transportation,Extraversion,Independence,Selfcontrol,Anxiety,Novator,Long_emp_retention,LIFT_SCORE,TREATMENT_NAME,FOLLOW_REC,N_TREATED,Y_TREATED,N_UNTREATED,Y_UNTREATED,UPLIFT
74.05338809,1,0,21.0,0,0,0,1,0,3,0,1,1,1,1,0.2511045607875815,Grey_wage_vv_1,1,1.0,1.0,0.0,0.0,1.0
15.11293634,1,0,23.0,1,0,0,1,0,1,0,0,1,1,0,0.22907339156475667,Grey_wage_vv_1,1,2.0,1.0,0.0,0.0,0.5
22.66940452,1,1,32.0,0,0,1,1,0,4,1,1,1,0,0,0.21818182915831344,Grey_wage_vv_1,1,3.0,1.0,0.0,0.0,0.3333333333333333
46.78439425,1,0,23.0,0,0,0,1,0,4,1,1,0,0,0,0.2109968042507327,Grey_wage_vv_1,1,4.0,1.0,0.0,0.0,0.25
8.640657083999999,1,0,23.0,0,0,0,1,0,4,0,1,0,0,0,0.1994182460216789,Grey_wage_vv_1,1,5.0,1.0,0.0,0.0,0.2
164.5667351,0,0,27.0,0,0,0,1,0,4,0,0,1,0,1,0.18823737834083698,Grey_wage_vv_1,1,6.0,2.0,0.0,0.0,0.3333333333333333
113.83983570000001,0,0,21.0,1,0,0,1,1,4,0,1,1,0,1,0.1854741880041607,Grey_wage_vv_1,1,7.0,3.0,0.0,0.0,0.42857142857142855
107.1704312,1,0,33.0,0,0,1,1,1,3,0,1,1,0,1,0.18455023634839227,Grey_wage_vv_1,1,8.0,4.0,0.0,0.0,0.5
22.47227926,1,0,29.0,0,0,0,1,0,1,0,0,1,0,0,0.17497185376137264,Grey_wage_vv_1,1,9.0,4.0,0.0,0.0,0.4444444444444444
5.815195072000001,1,0,25.0,0,0,1,1,1,4,0,1,0,1,0,0.1740601657042386,Grey_wage_vv_1,1,10.0,4.0,0.0,0.0,0.4
50.72689938,1,0,28.0,0,0,1,1,0,1,0,1,0,0,0,0.17383705624145673,Grey_wage_vv_1,1,11.0,4.0,0.0,0.0,0.36363636363636365
7.589322382000001,1,0,22.0,1,1,0,0,0,2,0,1,0,0,0,0.17360226837580045,Grey_wage_vv_1,0,11.0,4.0,1.0,0.0,0.36363636363636365
11.69609856,1,0,25.0,1,0,0,0,0,4,0,0,1,0,0,0.15799846538405346,Grey_wage_vv_1,0,11.0,4.0,2.0,0.0,0.36363636363636365
23.95071869,1,0,32.0,1,0,0,1,0,4,1,0,0,0,0,0.15797169266292008,Grey_wage_vv_1,1,12.0,4.0,2.0,0.0,0.3333333333333333
74.74332649,1,0,25.0,1,0,1,1,0,4,0,1,0,0,1,0.15534628885671037,Grey_wage_vv_1,1,13.0,5.0,2.0,0.0,0.38461538461538464
3.8110882960000003,1,0,32.0,0,0,1,1,1,4,1,1,0,0,0,0.15492690258098868,Grey_wage_vv_1,1,14.0,5.0,2.0,0.0,0.35714285714285715
26.15195072,1,1,31.0,0,0,1,1,1,3,0,1,1,0,0,0.1513396409250269,Grey_wage_vv_1,1,15.0,5.0,2.0,0.0,0.3333333333333333
5.782340862000001,1,0,32.0,1,0,0,0,0,2,1,0,0,1,0,0.150532226072466,Grey_wage_vv_1,0,15.0,5.0,3.0,0.0,0.3333333333333333
155.1704312,1,0,33.0,1,0,0,1,0,3,0,0,1,0,1,0.15027679769658592,Grey_wage_vv_1,1,16.0,6.0,3.0,0.0,0.375
49.87268994,1,0,30.40033257,0,0,1,0,1,1,0,0,0,1,0,0.1501992549667686,Grey_wage_vv_1,0,16.0,6.0,4.0,0.0,0.375
61.73305955,1,1,23.0,0,0,1,1,0,4,1,1,0,0,1,0.15011909804244153,Grey_wage_vv_1,1,17.0,7.0,4.0,0.0,0.4117647058823529
59.20328542,1,0,25.0,1,0,0,1,1,4,0,1,0,0,0,0.1471263791319849,Grey_wage_vv_1,1,18.0,7.0,4.0,0.0,0.3888888888888889
11.49897331,1,0,26.0,1,0,0,1,1,4,0,1,0,0,0,0.14684902123711124,Grey_wage_vv_1,1,19.0,7.0,4.0,0.0,0.3684210526315789
20.04106776,1,0,25.0,1,1,0,1,0,1,0,0,1,1,0,0.14680106321828026,Grey_wage_vv_1,1,20.0,7.0,4.0,0.0,0.35
7.12936345,1,0,21.0,1,0,1,1,1,3,1,1,0,0,0,0.14650602468352011,Grey_wage_vv_1,1,21.0,7.0,4.0,0.0,0.3333333333333333
113.05133470000001,0,0,30.0,1,1,0,1,0,4,1,0,1,1,1,0.1451107503008237,Grey_wage_vv_1,1,22.0,8.0,4.0,0.0,0.36363636363636365
12.02464066,1,1,30.0,0,0,1,0,0,3,0,0,1,0,0,0.14494312532003345,Grey_wage_vv_1,0,22.0,8.0,5.0,0.0,0.36363636363636365
82.82546201,1,0,23.0,1,1,0,1,0,2,1,0,0,1,1,0.1448451508005404,Grey_wage_vv_1,1,23.0,9.0,5.0,0.0,0.391304347826087
19.94250513,1,0,23.0,0,0,0,1,1,2,0,1,1,0,0,0.14479294514821742,Grey_wage_vv_1,1,24.0,9.0,5.0,0.0,0.375
16.42710472,1,0,26.0,0,0,1,1,1,2,0,0,1,1,0,0.14418895211974012,Grey_wage_vv_1,1,25.0,9.0,5.0,0.0,0.36
35.77823409,1,0,22.0,0,0,1,0,1,2,0,0,0,1,0,0.14400789040527284,Grey_wage_vv_1,0,25.0,9.0,6.0,0.0,0.36
95.21149897,1,0,22.0,0,0,1,1,1,1,0,0,0,1,1,0.14400789040527284,Grey_wage_vv_1,1,26.0,10.0,6.0,0.0,0.38461538461538464
60.94455852,1,0,25.0,1,0,1,1,0,3,0,1,1,1,1,0.14304007183020373,Grey_wage_vv_1,1,27.0,11.0,6.0,0.0,0.4074074074074074
110.02874740000001,0,0,25.0,1,0,1,1,0,2,0,1,1,1,1,0.14304007183020373,Grey_wage_vv_1,1,28.0,12.0,6.0,0.0,0.42857142857142855
128.1314168,0,0,32.0,1,0,1,1,1,1,1,0,0,1,1,0.1428422985569963,Grey_wage_vv_1,1,29.0,13.0,6.0,0.0,0.4482758620689655
81.18275154,1,0,31.0,1,0,0,1,1,2,0,1,1,0,1,0.1422594027131796,Grey_wage_vv_1,1,30.0,14.0,6.0,0.0,0.4666666666666667
78.68583162,1,0,31.0,1,0,0,0,1,4,0,1,1,0,1,0.1422594027131796,Grey_wage_vv_1,0,30.0,14.0,7.0,1.0,0.3238095238095238
24.0164271,1,0,28.0,1,0,1,1,1,4,0,1,0,0,0,0.14219454914079613,Grey_wage_vv_1,1,31.0,14.0,7.0,1.0,0.3087557603686636
70.50513347,1,0,24.0,1,0,0,1,1,1,0,1,0,0,1,0.14174942731584475,Grey_wage_vv_1,1,32.0,15.0,7.0,1.0,0.32589285714285715
10.90759754,1,0,32.0,1,0,1,1,0,1,0,0,1,1,0,0.14054935616672753,Grey_wage_vv_1,1,33.0,15.0,7.0,1.0,0.3116883116883117
13.86447639,1,0,22.0,1,0,1,1,1,2,0,1,1,0,0,0.140514216474393,Grey_wage_vv_1,1,34.0,15.0,7.0,1.0,0.29831932773109243
43.4661191,1,0,22.0,1,0,1,1,1,4,0,1,1,0,0,0.140514216474393,Grey_wage_vv_1,1,35.0,15.0,7.0,1.0,0.2857142857142857
86.6036961,1,0,33.0,1,0,1,1,1,4,1,1,0,0,1,0.14027130943298718,Grey_wage_vv_1,1,36.0,16.0,7.0,1.0,0.30158730158730157
66.7926078,0,1,31.0,0,0,1,1,1,4,1,0,0,0,1,0.13859709625874744,Grey_wage_vv_1,1,37.0,17.0,7.0,1.0,0.31660231660231664
103.5893224,0,0,25.0,1,0,1,1,1,1,0,0,0,1,1,0.13786408034046688,Grey_wage_vv_1,1,38.0,18.0,7.0,1.0,0.3308270676691729
15.310061600000001,1,0,31.0,1,0,1,0,1,4,0,1,1,0,0,0.13761424240941864,Grey_wage_vv_1,0,38.0,18.0,8.0,1.0,0.34868421052631576
14.22587269,1,0,28.0,0,0,0,1,1,2,1,1,0,0,0,0.1340842734786161,Grey_wage_vv_1,1,39.0,18.0,8.0,1.0,0.33653846153846156
21.35523614,1,1,31.0,0,0,0,0,0,1,0,0,1,1,0,0.13377784756342784,Grey_wage_vv_1,0,39.0,18.0,9.0,1.0,0.35042735042735046
