"satisfaction_level","last_evaluation","average_montly_hours","time_spend_company","Work_accident","left","salary","satisfaction_level_vv_2","satisfaction_level_vv_3","average_montly_hours_vv_2","average_montly_hours_vv_3","average_montly_hours_vv_4","average_montly_hours_vv_5","LIFT_SCORE","TREATMENT_NAME","UPLIFT","Y_TREATED","N_TREATED","Y_UNTREATED","N_UNTREATED","FOLLOW_REC"
2,0.74,3,2,0,1,0,0.659371008534862,1.70160739833369,-0.0795081109366826,1.38671385213917,1.67129329755405,1.13920886211921,1.70160739833369,"satisfaction_level_vv_3",NA,0,0,2,1,0
2,0.9,4,2,0,1,0,0.659371008534862,1.70160739833369,-0.0795081109366826,1.38671385213917,1.67129329755405,1.13920886211921,1.70160739833369,"satisfaction_level_vv_3",NA,0,0,4,2,0
2,0.45,1,2,0,1,0,0.659371008534862,1.70160739833369,-0.00549450549450547,1.38671385213917,1.67129329755405,1.13920886211921,1.70160739833369,"satisfaction_level_vv_3",NA,0,0,6,3,0
2,0.86,3,2,0,1,0,0.659371008534862,1.70160739833369,-0.0795081109366826,1.38671385213917,1.67129329755405,1.13920886211921,1.70160739833369,"satisfaction_level_vv_3",NA,0,0,8,4,0
2,0.74,3,2,0,1,0,0.659371008534862,1.70160739833369,-0.0795081109366826,1.38671385213917,1.67129329755405,1.13920886211921,1.70160739833369,"satisfaction_level_vv_3",NA,0,0,10,5,0
2,0.74,3,2,0,1,0,0.659371008534862,1.70160739833369,-0.0795081109366826,1.38671385213917,1.67129329755405,1.13920886211921,1.70160739833369,"satisfaction_level_vv_3",NA,0,0,12,6,0
1,0.46,3,3,0,1,0,0.659371008534862,1.70160739833369,-0.00549450549450547,1.38671385213917,1.67129329755405,1.13920886211921,1.70160739833369,"satisfaction_level_vv_3",NA,0,0,15,7,0
1,0.46,3,3,0,1,0,0.659371008534862,1.70160739833369,-0.00549450549450547,1.38671385213917,1.67129329755405,1.13920886211921,1.70160739833369,"satisfaction_level_vv_3",NA,0,0,18,8,0
2,0.47,3,3,0,1,0,0.659371008534862,1.70160739833369,-0.00549450549450547,1.38671385213917,1.67129329755405,1.13920886211921,1.70160739833369,"satisfaction_level_vv_3",NA,0,0,21,9,0
1,0.53,3,3,0,1,0,0.659371008534862,1.70160739833369,-0.0795081109366826,1.38671385213917,1.67129329755405,1.13920886211921,1.70160739833369,"satisfaction_level_vv_3",NA,0,0,24,10,0
1,0.5,1,3,0,1,0,0.659371008534862,1.70160739833369,-0.0795081109366826,1.38671385213917,1.67129329755405,1.13920886211921,1.70160739833369,"satisfaction_level_vv_3",NA,0,0,27,11,0
1,0.51,2,3,0,1,0,0.659371008534862,1.70160739833369,-0.0795081109366826,1.38671385213917,1.67129329755405,1.13920886211921,1.70160739833369,"satisfaction_level_vv_3",NA,0,0,30,12,0
1,0.55,2,3,0,1,0,0.659371008534862,1.70160739833369,-0.0795081109366826,1.38671385213917,1.67129329755405,1.13920886211921,1.70160739833369,"satisfaction_level_vv_3",NA,0,0,33,13,0
1,0.54,2,3,0,1,0,0.659371008534862,1.70160739833369,-0.0795081109366826,1.38671385213917,1.67129329755405,1.13920886211921,1.70160739833369,"satisfaction_level_vv_3",NA,0,0,36,14,0
1,0.55,1,3,0,1,0,0.659371008534862,1.70160739833369,-0.0795081109366826,1.38671385213917,1.67129329755405,1.13920886211921,1.70160739833369,"satisfaction_level_vv_3",NA,0,0,39,15,0
1,0.56,2,3,0,1,0,0.659371008534862,1.70160739833369,-0.0795081109366826,1.38671385213917,1.67129329755405,1.13920886211921,1.70160739833369,"satisfaction_level_vv_3",NA,0,0,42,16,0
1,0.52,3,3,0,1,0,0.659371008534862,1.70160739833369,-0.0795081109366826,1.38671385213917,1.67129329755405,1.13920886211921,1.70160739833369,"satisfaction_level_vv_3",NA,0,0,45,17,0
1,0.46,1,3,0,1,0,0.659371008534862,1.70160739833369,-0.00549450549450547,1.38671385213917,1.67129329755405,1.13920886211921,1.70160739833369,"satisfaction_level_vv_3",NA,0,0,48,18,0
1,0.45,2,3,0,1,0,0.659371008534862,1.70160739833369,-0.00549450549450547,1.38671385213917,1.67129329755405,1.13920886211921,1.70160739833369,"satisfaction_level_vv_3",NA,0,0,51,19,0
2,0.51,1,3,0,1,0,0.659371008534862,1.70160739833369,-0.0795081109366826,1.38671385213917,1.67129329755405,1.13920886211921,1.70160739833369,"satisfaction_level_vv_3",NA,0,0,54,20,0
1,0.5,2,3,0,1,0,0.659371008534862,1.70160739833369,-0.0795081109366826,1.38671385213917,1.67129329755405,1.13920886211921,1.70160739833369,"satisfaction_level_vv_3",NA,0,0,57,21,0
1,0.52,2,3,0,1,0,0.659371008534862,1.70160739833369,-0.0795081109366826,1.38671385213917,1.67129329755405,1.13920886211921,1.70160739833369,"satisfaction_level_vv_3",NA,0,0,60,22,0
1,0.52,2,3,0,1,0,0.659371008534862,1.70160739833369,-0.0795081109366826,1.38671385213917,1.67129329755405,1.13920886211921,1.70160739833369,"satisfaction_level_vv_3",NA,0,0,63,23,0
2,0.57,3,3,0,1,0,0.659371008534862,1.70160739833369,-0.0795081109366826,1.38671385213917,1.67129329755405,1.13920886211921,1.70160739833369,"satisfaction_level_vv_3",NA,0,0,66,24,0
1,0.48,2,3,0,1,0,0.659371008534862,1.70160739833369,-0.00549450549450547,1.38671385213917,1.67129329755405,1.13920886211921,1.70160739833369,"satisfaction_level_vv_3",NA,0,0,69,25,0
2,0.5,1,3,0,1,0,0.659371008534862,1.70160739833369,-0.0795081109366826,1.38671385213917,1.67129329755405,1.13920886211921,1.70160739833369,"satisfaction_level_vv_3",NA,0,0,72,26,0
1,0.52,2,3,0,1,0,0.659371008534862,1.70160739833369,-0.0795081109366826,1.38671385213917,1.67129329755405,1.13920886211921,1.70160739833369,"satisfaction_level_vv_3",NA,0,0,75,27,0
1,0.46,2,3,0,1,0,0.659371008534862,1.70160739833369,-0.00549450549450547,1.38671385213917,1.67129329755405,1.13920886211921,1.70160739833369,"satisfaction_level_vv_3",NA,0,0,78,28,0
2,0.46,2,3,0,1,0,0.659371008534862,1.70160739833369,-0.00549450549450547,1.38671385213917,1.67129329755405,1.13920886211921,1.70160739833369,"satisfaction_level_vv_3",NA,0,0,81,29,0
1,0.53,2,3,0,1,0,0.659371008534862,1.70160739833369,-0.0795081109366826,1.38671385213917,1.67129329755405,1.13920886211921,1.70160739833369,"satisfaction_level_vv_3",NA,0,0,84,30,0
1,0.51,2,3,0,1,0,0.659371008534862,1.70160739833369,-0.0795081109366826,1.38671385213917,1.67129329755405,1.13920886211921,1.70160739833369,"satisfaction_level_vv_3",NA,0,0,87,31,0
1,0.56,1,3,0,1,0,0.659371008534862,1.70160739833369,-0.0795081109366826,1.38671385213917,1.67129329755405,1.13920886211921,1.70160739833369,"satisfaction_level_vv_3",NA,0,0,90,32,0
1,0.45,1,3,0,1,0,0.659371008534862,1.70160739833369,-0.00549450549450547,1.38671385213917,1.67129329755405,1.13920886211921,1.70160739833369,"satisfaction_level_vv_3",NA,0,0,93,33,0
1,0.46,2,3,0,1,0,0.659371008534862,1.70160739833369,-0.00549450549450547,1.38671385213917,1.67129329755405,1.13920886211921,1.70160739833369,"satisfaction_level_vv_3",NA,0,0,96,34,0
1,0.48,3,3,0,1,0,0.659371008534862,1.70160739833369,-0.00549450549450547,1.38671385213917,1.67129329755405,1.13920886211921,1.70160739833369,"satisfaction_level_vv_3",NA,0,0,99,35,0
2,0.49,2,3,0,1,0,0.659371008534862,1.70160739833369,-0.00549450549450547,1.38671385213917,1.67129329755405,1.13920886211921,1.70160739833369,"satisfaction_level_vv_3",NA,0,0,102,36,0
1,0.56,2,3,0,1,0,0.659371008534862,1.70160739833369,-0.0795081109366826,1.38671385213917,1.67129329755405,1.13920886211921,1.70160739833369,"satisfaction_level_vv_3",NA,0,0,105,37,0
1,0.54,1,3,0,1,0,0.659371008534862,1.70160739833369,-0.0795081109366826,1.38671385213917,1.67129329755405,1.13920886211921,1.70160739833369,"satisfaction_level_vv_3",NA,0,0,108,38,0
1,0.49,1,3,0,1,0,0.659371008534862,1.70160739833369,-0.00549450549450547,1.38671385213917,1.67129329755405,1.13920886211921,1.70160739833369,"satisfaction_level_vv_3",NA,0,0,111,39,0
1,0.46,2,3,0,1,0,0.659371008534862,1.70160739833369,-0.00549450549450547,1.38671385213917,1.67129329755405,1.13920886211921,1.70160739833369,"satisfaction_level_vv_3",NA,0,0,114,40,0
1,0.52,1,3,0,1,0,0.659371008534862,1.70160739833369,-0.0795081109366826,1.38671385213917,1.67129329755405,1.13920886211921,1.70160739833369,"satisfaction_level_vv_3",NA,0,0,117,41,0
