"stag","event","Gender","Age","Profession","Is_coached","Head_gender","Grey_wage","Transportation","Extraversion","Independence","Selfcontrol","Anxiety","Novator","Long_emp_retention","CScore_Extraversion_vv_2","CScore_Extraversion_vv_3","CScore_Extraversion_vv_4","CScore_Grey_wage_vv_1","LIFT_SCORE","TREATMENT_NAME","UPLIFT","Y_TREATED","N_TREATED","Y_UNTREATED","N_UNTREATED","FOLLOW_REC","ABS_LIFT_SCORE"
163.8110883,1,1,19,1,0,1,1,0,4,0,1,1,0,1,-0.0799751803278923,0.0800543501973152,1.09843313694,0.912666857242584,1.09843313694,"Extraversion_vv_4",NA,1,1,0,0,1,1.09843313694
61.73305955,1,1,23,0,0,1,1,0,4,1,1,0,0,1,-0.0256667267531157,0.0850193202495575,0.969952523708344,0.776866972446442,0.969952523708344,"Extraversion_vv_4",NA,2,2,0,0,1,0.969952523708344
61.73305955,1,1,23,0,0,1,1,0,4,1,1,0,0,1,-0.0256667267531157,0.0850193202495575,0.969952523708344,0.776866972446442,0.969952523708344,"Extraversion_vv_4",NA,3,3,0,0,1,0.969952523708344
64.19712526,0,1,19,0,0,1,1,1,4,1,1,0,0,1,-0.0648796707391739,0.091719776391983,0.947107672691345,0.838588535785675,0.947107672691345,"Extraversion_vv_4",NA,4,4,0,0,1,0.947107672691345
103.5893224,0,0,21,1,0,0,0,1,4,0,1,1,0,1,-0.067283071577549,0.0936158001422882,0.940382361412048,0.528557002544403,0.940382361412048,"Extraversion_vv_4",NA,5,5,0,0,1,0.940382361412048
103.5893224,0,0,21,1,0,0,0,1,4,0,1,1,0,1,-0.067283071577549,0.0936158001422882,0.940382361412048,0.528557002544403,0.940382361412048,"Extraversion_vv_4",NA,6,6,0,0,1,0.940382361412048
113.8398357,0,0,21,1,0,0,1,1,4,0,1,1,0,1,-0.067283071577549,0.0936158001422882,0.940382361412048,0.528557002544403,0.940382361412048,"Extraversion_vv_4",NA,7,7,0,0,1,0.940382361412048
113.8398357,0,0,21,1,0,0,1,1,4,0,1,1,0,1,-0.067283071577549,0.0936158001422882,0.940382361412048,0.528557002544403,0.940382361412048,"Extraversion_vv_4",NA,8,8,0,0,1,0.940382361412048
11.30184805,1,0,34,0,0,1,0,0,1,0,0,0,0,0,0.588527381420135,0.924794614315033,0.853880047798157,-0.164964348077774,0.924794614315033,"Extraversion_vv_3",1,8,8,0,1,0,0.924794614315033
34.0698152,1,0,34,0,0,1,0,0,1,0,0,0,0,0,0.588527381420135,0.924794614315033,0.853880047798157,-0.164964348077774,0.924794614315033,"Extraversion_vv_3",1,8,8,0,2,0,0.924794614315033
133.9137577,1,1,19,0,0,0,1,0,4,1,0,1,0,1,0.0584704577922821,0.095042996108532,0.781327366828918,0.921311438083649,0.921311438083649,"Grey_wage_vv_1",1,9,9,0,2,1,0.921311438083649
133.8809035,1,1,19,0,0,0,1,0,4,1,0,1,0,1,0.0584704577922821,0.095042996108532,0.781327366828918,0.921311438083649,0.921311438083649,"Grey_wage_vv_1",1,10,10,0,2,1,0.921311438083649
82.75975359,0,0,20,1,1,0,1,1,4,1,0,1,1,1,0.021515928208828,0.151544645428658,0.408967852592468,0.917724668979645,0.917724668979645,"Grey_wage_vv_1",1,11,11,0,2,1,0.917724668979645
133.9137577,1,1,19,0,0,0,1,0,2,0,0,1,1,1,0.366591513156891,0.212121680378914,0.297754555940628,0.886327385902405,0.886327385902405,"Grey_wage_vv_1",1,12,12,0,2,1,0.886327385902405
