"stag","event","Gender","Age","Profession","Is_coached","Head_gender","Grey_wage","Transportation","Extraversion","Independence","Selfcontrol","Anxiety","Novator","Long_emp_retention","Grey_wage_vv_1","Extraversion_vv_2","Extraversion_vv_3","Extraversion_vv_4","LIFT_SCORE","TREATMENT_NAME","UPLIFT","Y_TREATED","N_TREATED","Y_UNTREATED","N_UNTREATED","FOLLOW_REC"
14.85010267,1,1,25,1,0,0,1,0,2,0,0,0,0,0,0.4,0.0238095238095238,1,-0.285714285714286,1,"Extraversion_vv_3",NA,0,0,0,1,0
20.04106776,1,0,25,1,1,0,1,0,1,0,0,1,1,0,-0.555555555555556,0.75,1,0.428571428571429,1,"Extraversion_vv_3",NA,0,0,0,2,0
11.69609856,1,0,25,1,0,0,0,0,4,0,0,1,0,0,0.4,0.0238095238095238,1,0.434782608695652,1,"Extraversion_vv_3",NA,0,0,0,3,0
76.15605749,0,0,24,1,1,1,1,0,2,1,0,1,1,1,0.642857142857143,0.75,1,0.428571428571429,1,"Extraversion_vv_3",NA,0,0,1,4,0
57.82340862,1,1,25,0,0,1,1,0,2,0,0,1,1,0,-0.555555555555556,-0.208333333333333,1,0.0649350649350649,1,"Extraversion_vv_3",NA,0,0,1,5,0
133.9137577,1,1,19,0,0,0,1,0,2,0,0,1,1,1,0.0256410256410257,0.888888888888889,1,-0.416666666666667,1,"Extraversion_vv_3",NA,0,0,2,6,0
133.9137577,1,1,19,0,0,0,1,0,4,1,0,1,0,1,-0.0714285714285715,0.888888888888889,1,0.714285714285714,1,"Extraversion_vv_3",NA,0,0,3,7,0
133.8809035,1,1,19,0,0,0,1,0,2,0,0,1,1,1,0.0256410256410257,0.888888888888889,1,-0.416666666666667,1,"Extraversion_vv_3",NA,0,0,4,8,0
133.8809035,1,1,19,0,0,0,1,0,4,1,0,1,0,1,-0.0714285714285715,0.888888888888889,1,0.714285714285714,1,"Extraversion_vv_3",NA,0,0,5,9,0
70.83367556,1,0,23,1,1,0,1,0,2,1,0,0,1,1,0.642857142857143,0.888888888888889,1,0.428571428571429,1,"Extraversion_vv_3",NA,0,0,6,10,0
70.83367556,1,0,23,1,1,0,1,0,2,1,0,0,1,1,0.642857142857143,0.888888888888889,1,0.428571428571429,1,"Extraversion_vv_3",NA,0,0,7,11,0
67.84394251,1,1,24,1,1,1,1,0,3,0,0,1,0,1,0.521739130434783,-0.5,1,0.434782608695652,1,"Extraversion_vv_3",0.363636363636364,1,1,7,11,1
106.8418891,1,0,22,1,0,0,1,0,2,0,0,1,1,1,0.277777777777778,0.888888888888889,1,-0.416666666666667,1,"Extraversion_vv_3",0.333333333333333,1,1,8,12,0
82.82546201,1,0,23,1,1,0,1,0,2,1,0,0,1,1,0.642857142857143,0.888888888888889,1,0.428571428571429,1,"Extraversion_vv_3",0.307692307692308,1,1,9,13,0
