"Age","Private","SelfEmp","Gov","Education","Married","Race","Gender","WorkHour","US","Salary","Prof","WorkHour_vv_2","WorkHour_vv_3","WorkHour_vv_4","LIFT_SCORE","TREATMENT_NAME","UPLIFT","Y_TREATED","N_TREATED","Y_UNTREATED","N_UNTREATED","FOLLOW_REC"
39,0,0,1,3,0,1,1,3,1,0,0,-0.132741902207551,0.140001420665517,0.328345021037868,0.328345021037868,"WorkHour_vv_4",NA,0,0,0,1,0
38,1,0,0,2,0,1,1,3,1,0,0,-0.111942726976896,0.140001420665517,0.328345021037868,0.328345021037868,"WorkHour_vv_4",NA,0,0,0,2,0
37,1,0,0,3,1,1,0,3,1,0,1,0.00239530935941096,0.118121144311229,0.328345021037868,0.328345021037868,"WorkHour_vv_4",NA,0,0,1,3,0
34,1,0,0,1,1,0,1,3,0,0,0,-0.111942726976896,0.140001420665517,0.328345021037868,0.328345021037868,"WorkHour_vv_4",NA,0,0,1,4,0
38,1,0,0,1,1,1,1,4,1,0,1,-0.111942726976896,0.140001420665517,0.328345021037868,0.328345021037868,"WorkHour_vv_4",0.75,1,1,1,4,1
31,1,0,0,1,1,1,1,3,1,0,0,-0.111942726976896,0.140001420665517,0.328345021037868,0.328345021037868,"WorkHour_vv_4",0.8,1,1,1,5,0
35,1,0,0,2,1,1,1,3,0,0,0,-0.111942726976896,0.140001420665517,0.328345021037868,0.328345021037868,"WorkHour_vv_4",0.833333333333333,1,1,1,6,0
36,1,0,0,2,1,1,1,3,1,0,1,-0.111942726976896,0.140001420665517,0.328345021037868,0.328345021037868,"WorkHour_vv_4",0.714285714285714,1,1,2,7,0
31,1,0,0,3,0,0,0,3,1,0,1,0.00239530935941096,-0.015679978888107,0.328345021037868,0.328345021037868,"WorkHour_vv_4",0.625,1,1,3,8,0
31,0,0,1,1,1,1,1,3,1,0,0,-0.132741902207551,0.140001420665517,0.328345021037868,0.328345021037868,"WorkHour_vv_4",0.666666666666667,1,1,3,9,0
37,1,0,0,2,0,1,0,3,1,0,1,0.00239530935941096,0.118121144311229,0.328345021037868,0.328345021037868,"WorkHour_vv_4",0.6,1,1,4,10,0
31,0,0,1,2,0,1,0,3,1,0,0,-0.132741902207551,0.118121144311229,0.328345021037868,0.328345021037868,"WorkHour_vv_4",0.636363636363636,1,1,4,11,0
35,0,0,0,2,1,1,1,3,1,0,0,0.231648670719535,0.140001420665517,0.328345021037868,0.328345021037868,"WorkHour_vv_4",0.666666666666667,1,1,4,12,0
39,1,0,0,2,0,1,1,3,1,0,1,-0.111942726976896,0.140001420665517,0.328345021037868,0.328345021037868,"WorkHour_vv_4",0.615384615384615,1,1,5,13,0
37,1,0,0,3,1,1,1,4,1,0,1,-0.111942726976896,0.140001420665517,0.328345021037868,0.328345021037868,"WorkHour_vv_4",0.615384615384615,2,2,5,13,1
