"Age","Private","SelfEmp","Gov","Education","Married","Race","Gender","WorkHour","US","Salary","Prof","WorkHour_vv_2","WorkHour_vv_3","WorkHour_vv_4","LIFT_SCORE","TREATMENT_NAME","UPLIFT","Y_TREATED","N_TREATED","Y_UNTREATED","N_UNTREATED","FOLLOW_REC"
52,0,1,0,2,1,1,1,3,1,1,1,0.0843023255813953,0.235329356225046,0.357767463091381,0.357767463091381,"WorkHour_vv_4",NA,0,0,1,1,0
30,0,0,1,3,1,0,1,3,0,1,1,0.0843023255813953,0.235329356225046,0.357767463091381,0.357767463091381,"WorkHour_vv_4",NA,0,0,2,2,0
40,1,0,0,2,1,0,1,3,0,1,1,0.0843023255813953,0.235329356225046,0.357767463091381,0.357767463091381,"WorkHour_vv_4",NA,0,0,3,3,0
43,0,1,0,3,0,1,0,3,1,1,1,0.0843023255813953,0.235329356225046,0.357767463091381,0.357767463091381,"WorkHour_vv_4",NA,0,0,4,4,0
57,0,0,1,3,1,0,1,3,1,1,1,0.0843023255813953,0.235329356225046,0.357767463091381,0.357767463091381,"WorkHour_vv_4",NA,0,0,5,5,0
53,1,0,0,2,1,1,0,3,1,1,0,0.0843023255813953,0.235329356225046,0.357767463091381,0.357767463091381,"WorkHour_vv_4",NA,0,0,5,6,0
49,0,1,0,2,1,1,1,4,1,1,1,0.0843023255813953,0.235329356225046,0.357767463091381,0.357767463091381,"WorkHour_vv_4",0.166666666666667,1,1,5,6,1
44,1,0,0,2,0,1,0,3,1,1,1,0.0843023255813953,0.235329356225046,0.357767463091381,0.357767463091381,"WorkHour_vv_4",0.142857142857143,1,1,6,7,0
37,1,0,0,2,1,1,1,3,1,1,1,0.0843023255813953,0.235329356225046,0.357767463091381,0.357767463091381,"WorkHour_vv_4",0.125,1,1,7,8,0
49,0,0,1,2,1,0,1,3,1,1,1,0.0843023255813953,0.235329356225046,0.357767463091381,0.357767463091381,"WorkHour_vv_4",0.111111111111111,1,1,8,9,0
31,1,0,0,2,1,1,1,3,1,1,0,0.0843023255813953,0.235329356225046,0.357767463091381,0.357767463091381,"WorkHour_vv_4",0.2,1,1,8,10,0
51,1,0,0,3,1,1,1,4,1,1,1,0.0843023255813953,0.235329356225046,0.357767463091381,0.357767463091381,"WorkHour_vv_4",0.2,2,2,8,10,1
36,1,0,0,3,1,0,1,3,1,1,0,0.0843023255813953,0.235329356225046,0.357767463091381,0.357767463091381,"WorkHour_vv_4",0.272727272727273,2,2,8,11,0
58,0,1,0,2,1,1,0,3,1,1,1,0.0843023255813953,0.235329356225046,0.357767463091381,0.357767463091381,"WorkHour_vv_4",0.25,2,2,9,12,0
41,1,0,0,3,1,1,1,4,0,1,1,0.0843023255813953,0.235329356225046,0.357767463091381,0.357767463091381,"WorkHour_vv_4",0.25,3,3,9,12,1
38,0,0,1,3,1,1,1,4,1,1,1,0.0843023255813953,0.235329356225046,0.357767463091381,0.357767463091381,"WorkHour_vv_4",0.25,4,4,9,12,1
40,1,0,0,3,1,1,1,3,1,1,1,0.0843023255813953,0.235329356225046,0.357767463091381,0.357767463091381,"WorkHour_vv_4",0.230769230769231,4,4,10,13,0
37,0,1,0,2,1,0,1,4,0,1,1,0.0843023255813953,0.235329356225046,0.357767463091381,0.357767463091381,"WorkHour_vv_4",0.230769230769231,5,5,10,13,1
64,1,0,0,2,1,1,1,3,1,1,1,0.0843023255813953,0.235329356225046,0.357767463091381,0.357767463091381,"WorkHour_vv_4",0.214285714285714,5,5,11,14,0
33,1,0,0,2,1,1,0,3,1,1,1,0.0843023255813953,0.235329356225046,0.357767463091381,0.357767463091381,"WorkHour_vv_4",0.2,5,5,12,15,0
35,1,0,0,2,1,1,1,3,1,1,0,0.0843023255813953,0.235329356225046,0.357767463091381,0.357767463091381,"WorkHour_vv_4",0.25,5,5,12,16,0
34,1,0,0,3,1,0,1,3,0,1,1,0.0843023255813953,0.235329356225046,0.357767463091381,0.357767463091381,"WorkHour_vv_4",0.235294117647059,5,5,13,17,0
43,1,0,0,2,1,1,0,4,1,1,1,0.0843023255813953,0.235329356225046,0.357767463091381,0.357767463091381,"WorkHour_vv_4",0.235294117647059,6,6,13,17,1
36,0,0,1,2,1,1,1,3,1,1,0,0.0843023255813953,0.235329356225046,0.357767463091381,0.357767463091381,"WorkHour_vv_4",0.277777777777778,6,6,13,18,0
38,0,0,1,2,1,1,1,3,1,1,0,0.0843023255813953,0.235329356225046,0.357767463091381,0.357767463091381,"WorkHour_vv_4",0.315789473684211,6,6,13,19,0
62,1,0,0,3,1,1,1,3,1,1,1,0.0843023255813953,0.235329356225046,0.357767463091381,0.357767463091381,"WorkHour_vv_4",0.3,6,6,14,20,0
57,1,0,0,3,0,1,0,3,1,1,1,0.0843023255813953,0.235329356225046,0.357767463091381,0.357767463091381,"WorkHour_vv_4",0.285714285714286,6,6,15,21,0
44,1,0,0,2,1,1,0,1,1,1,0,0.0843023255813953,0.235329356225046,0.357767463091381,0.357767463091381,"WorkHour_vv_4",0.318181818181818,6,6,15,22,0
52,0,1,0,3,1,1,1,4,1,1,1,0.0843023255813953,0.235329356225046,0.357767463091381,0.357767463091381,"WorkHour_vv_4",0.318181818181818,7,7,15,22,1
50,0,0,1,3,1,1,1,3,1,1,0,0.0843023255813953,0.235329356225046,0.357767463091381,0.357767463091381,"WorkHour_vv_4",0.347826086956522,7,7,15,23,0
41,1,0,0,3,1,1,1,4,1,1,1,0.0843023255813953,0.235329356225046,0.357767463091381,0.357767463091381,"WorkHour_vv_4",0.347826086956522,8,8,15,23,1
28,0,0,0,2,1,1,0,3,1,1,0,0.0843023255813953,0.235329356225046,0.357767463091381,0.357767463091381,"WorkHour_vv_4",0.375,8,8,15,24,0
63,0,1,0,2,1,1,1,3,1,1,1,0.0843023255813953,0.235329356225046,0.357767463091381,0.357767463091381,"WorkHour_vv_4",0.36,8,8,16,25,0
45,0,1,0,2,1,1,1,4,1,1,1,0.0843023255813953,0.235329356225046,0.357767463091381,0.357767463091381,"WorkHour_vv_4",0.36,9,9,16,25,1
60,1,0,0,2,1,1,1,3,1,1,1,0.0843023255813953,0.235329356225046,0.357767463091381,0.357767463091381,"WorkHour_vv_4",0.346153846153846,9,9,17,26,0
60,1,0,0,2,0,1,1,3,1,1,1,0.0843023255813953,0.235329356225046,0.357767463091381,0.357767463091381,"WorkHour_vv_4",0.333333333333333,9,9,18,27,0
34,1,0,0,3,1,1,1,4,1,1,1,0.0843023255813953,0.235329356225046,0.357767463091381,0.357767463091381,"WorkHour_vv_4",0.333333333333333,10,10,18,27,1
37,0,0,1,2,1,1,1,3,1,1,0,0.0843023255813953,0.235329356225046,0.357767463091381,0.357767463091381,"WorkHour_vv_4",0.357142857142857,10,10,18,28,0
44,1,0,0,2,0,1,1,4,1,1,0,0.0843023255813953,0.235329356225046,0.357767463091381,0.357767463091381,"WorkHour_vv_4",0.266233766233766,10,11,18,28,1
33,0,0,1,2,0,0,0,3,1,1,1,0.0843023255813953,0.235329356225046,0.357767463091381,0.357767463091381,"WorkHour_vv_4",0.253918495297806,10,11,19,29,0
52,0,1,0,3,1,1,1,4,1,1,1,0.0843023255813953,0.235329356225046,0.357767463091381,0.357767463091381,"WorkHour_vv_4",0.261494252873563,11,12,19,29,1
37,1,0,0,2,1,1,1,3,1,1,1,0.0843023255813953,0.235329356225046,0.357767463091381,0.357767463091381,"WorkHour_vv_4",0.25,11,12,20,30,0
29,1,0,0,3,1,1,1,3,1,1,1,0.0843023255813953,0.235329356225046,0.357767463091381,0.357767463091381,"WorkHour_vv_4",0.239247311827957,11,12,21,31,0
42,0,1,0,3,1,1,1,4,1,1,1,0.0843023255813953,0.235329356225046,0.357767463091381,0.357767463091381,"WorkHour_vv_4",0.245657568238213,12,13,21,31,1
51,1,0,0,3,1,1,1,3,1,1,1,0.0843023255813953,0.235329356225046,0.357767463091381,0.357767463091381,"WorkHour_vv_4",0.235576923076923,12,13,22,32,0
46,1,0,0,3,1,1,1,3,1,1,1,0.0843023255813953,0.235329356225046,0.357767463091381,0.357767463091381,"WorkHour_vv_4",0.226107226107226,12,13,23,33,0
34,1,0,0,2,1,1,1,3,1,1,1,0.0843023255813953,0.235329356225046,0.357767463091381,0.357767463091381,"WorkHour_vv_4",0.217194570135747,12,13,24,34,0
33,1,0,0,3,1,1,1,4,1,1,1,0.0843023255813953,0.235329356225046,0.357767463091381,0.357767463091381,"WorkHour_vv_4",0.222689075630252,13,14,24,34,1
42,1,0,0,2,0,1,0,3,1,1,1,0.0843023255813953,0.235329356225046,0.357767463091381,0.357767463091381,"WorkHour_vv_4",0.214285714285714,13,14,25,35,0
29,0,0,1,3,1,1,1,3,1,1,1,0.0843023255813953,0.235329356225046,0.357767463091381,0.357767463091381,"WorkHour_vv_4",0.206349206349206,13,14,26,36,0
46,0,0,1,2,1,1,0,3,1,1,0,0.0843023255813953,0.235329356225046,0.357767463091381,0.357767463091381,"WorkHour_vv_4",0.225868725868726,13,14,26,37,0
43,1,0,0,3,1,1,1,4,1,1,1,0.0843023255813953,0.235329356225046,0.357767463091381,0.357767463091381,"WorkHour_vv_4",0.230630630630631,14,15,26,37,1
48,1,0,0,2,1,1,1,4,1,1,0,0.0843023255813953,0.235329356225046,0.357767463091381,0.357767463091381,"WorkHour_vv_4",0.172297297297297,14,16,26,37,1
46,1,0,0,3,0,1,1,3,1,1,0,0.0843023255813953,0.235329356225046,0.357767463091381,0.357767463091381,"WorkHour_vv_4",0.190789473684211,14,16,26,38,0
43,1,0,0,3,1,1,1,3,0,1,1,0.0843023255813953,0.235329356225046,0.357767463091381,0.357767463091381,"WorkHour_vv_4",0.182692307692308,14,16,27,39,0
37,1,0,0,3,1,1,1,3,1,1,1,0.0843023255813953,0.235329356225046,0.357767463091381,0.357767463091381,"WorkHour_vv_4",0.175,14,16,28,40,0
61,1,0,0,3,0,1,0,3,1,1,1,0.0843023255813953,0.235329356225046,0.357767463091381,0.357767463091381,"WorkHour_vv_4",0.167682926829268,14,16,29,41,0
44,1,0,0,3,1,1,1,3,1,1,1,0.0843023255813953,0.235329356225046,0.357767463091381,0.357767463091381,"WorkHour_vv_4",0.160714285714286,14,16,30,42,0
51,0,1,0,3,1,0,1,3,0,1,1,0.0843023255813953,0.235329356225046,0.357767463091381,0.357767463091381,"WorkHour_vv_4",0.154069767441861,14,16,31,43,0
38,1,0,0,3,1,1,1,4,1,1,1,0.0843023255813953,0.235329356225046,0.357767463091381,0.357767463091381,"WorkHour_vv_4",0.161422708618331,15,17,31,43,1
37,1,0,0,3,1,1,1,4,1,1,1,0.0843023255813953,0.235329356225046,0.357767463091381,0.357767463091381,"WorkHour_vv_4",0.167958656330749,16,18,31,43,1
67,0,1,0,2,1,0,1,3,1,1,1,0.0843023255813953,0.235329356225046,0.357767463091381,0.357767463091381,"WorkHour_vv_4",0.161616161616162,16,18,32,44,0
37,1,0,0,2,1,1,1,4,1,1,1,0.0843023255813953,0.235329356225046,0.357767463091381,0.357767463091381,"WorkHour_vv_4",0.167464114832536,17,19,32,44,1
38,0,1,0,2,1,1,1,3,1,1,1,0.0843023255813953,0.235329356225046,0.357767463091381,0.357767463091381,"WorkHour_vv_4",0.16140350877193,17,19,33,45,0
44,0,0,1,2,1,1,0,3,1,1,1,0.0843023255813953,0.235329356225046,0.357767463091381,0.357767463091381,"WorkHour_vv_4",0.155606407322655,17,19,34,46,0
43,1,0,0,3,1,1,1,3,1,1,1,0.0843023255813953,0.235329356225046,0.357767463091381,0.357767463091381,"WorkHour_vv_4",0.150055991041433,17,19,35,47,0
44,0,1,0,2,1,1,1,4,1,1,1,0.0843023255813953,0.235329356225046,0.357767463091381,0.357767463091381,"WorkHour_vv_4",0.15531914893617,18,20,35,47,1
33,0,1,0,3,1,1,1,3,1,1,1,0.0843023255813953,0.235329356225046,0.357767463091381,0.357767463091381,"WorkHour_vv_4",0.15,18,20,36,48,0
42,1,0,0,2,1,1,1,3,1,1,1,0.0843023255813953,0.235329356225046,0.357767463091381,0.357767463091381,"WorkHour_vv_4",0.144897959183674,18,20,37,49,0
48,1,0,0,3,1,0,1,3,0,1,1,0.0843023255813953,0.235329356225046,0.357767463091381,0.357767463091381,"WorkHour_vv_4",0.14,18,20,38,50,0
45,0,0,1,2,0,1,1,3,1,1,0,0.0843023255813953,0.235329356225046,0.357767463091381,0.357767463091381,"WorkHour_vv_4",0.154901960784314,18,20,38,51,0
56,1,0,0,2,1,1,1,4,1,1,1,0.0843023255813953,0.235329356225046,0.357767463091381,0.357767463091381,"WorkHour_vv_4",0.159663865546218,19,21,38,51,1
39,0,1,0,3,1,1,1,4,1,1,1,0.0843023255813953,0.235329356225046,0.357767463091381,0.357767463091381,"WorkHour_vv_4",0.163992869875223,20,22,38,51,1
38,0,0,1,2,1,1,0,3,1,1,1,0.0843023255813953,0.235329356225046,0.357767463091381,0.357767463091381,"WorkHour_vv_4",0.159090909090909,20,22,39,52,0
39,0,1,0,2,1,1,1,3,1,1,1,0.0843023255813953,0.235329356225046,0.357767463091381,0.357767463091381,"WorkHour_vv_4",0.154373927958834,20,22,40,53,0
54,0,1,0,2,1,1,1,4,1,1,1,0.0843023255813953,0.235329356225046,0.357767463091381,0.357767463091381,"WorkHour_vv_4",0.158326497128794,21,23,40,53,1
50,1,0,0,2,1,1,1,3,1,1,0,0.0843023255813953,0.235329356225046,0.357767463091381,0.357767463091381,"WorkHour_vv_4",0.172302737520129,21,23,40,54,0
45,1,0,0,2,1,1,1,4,1,1,1,0.0843023255813953,0.235329356225046,0.357767463091381,0.357767463091381,"WorkHour_vv_4",0.175925925925926,22,24,40,54,1
36,1,0,0,3,1,1,1,4,1,1,1,0.0843023255813953,0.235329356225046,0.357767463091381,0.357767463091381,"WorkHour_vv_4",0.179259259259259,23,25,40,54,1
30,1,0,0,3,1,1,1,3,1,1,0,0.0843023255813953,0.235329356225046,0.357767463091381,0.357767463091381,"WorkHour_vv_4",0.192727272727273,23,25,40,55,0
49,0,0,1,3,1,1,1,3,1,1,1,0.0843023255813953,0.235329356225046,0.357767463091381,0.357767463091381,"WorkHour_vv_4",0.187857142857143,23,25,41,56,0
35,1,0,0,3,1,1,1,4,1,1,1,0.0843023255813953,0.235329356225046,0.357767463091381,0.357767463091381,"WorkHour_vv_4",0.190934065934066,24,26,41,56,1
41,0,0,1,2,1,1,1,3,1,1,0,0.0843023255813953,0.235329356225046,0.357767463091381,0.357767463091381,"WorkHour_vv_4",0.203778677462888,24,26,41,57,0
41,1,0,0,3,1,1,1,3,1,1,1,0.0843023255813953,0.235329356225046,0.357767463091381,0.357767463091381,"WorkHour_vv_4",0.19893899204244,24,26,42,58,0
35,1,0,0,2,1,1,1,4,1,1,0,0.0843023255813953,0.235329356225046,0.357767463091381,0.357767463091381,"WorkHour_vv_4",0.164750957854406,24,27,42,58,1
35,0,0,1,2,1,0,1,4,1,1,0,0.0843023255813953,0.235329356225046,0.357767463091381,0.357767463091381,"WorkHour_vv_4",0.133004926108374,24,28,42,58,1
33,1,0,0,3,1,1,1,3,1,1,1,0.0843023255813953,0.235329356225046,0.357767463091381,0.357767463091381,"WorkHour_vv_4",0.128329297820823,24,28,43,59,0
61,0,1,0,2,1,1,1,3,1,1,1,0.0843023255813953,0.235329356225046,0.357767463091381,0.357767463091381,"WorkHour_vv_4",0.123809523809524,24,28,44,60,0
50,0,1,0,2,1,1,1,3,1,1,1,0.0843023255813953,0.235329356225046,0.357767463091381,0.357767463091381,"WorkHour_vv_4",0.11943793911007,24,28,45,61,0
46,1,0,0,2,1,1,1,3,1,1,1,0.0843023255813953,0.235329356225046,0.357767463091381,0.357767463091381,"WorkHour_vv_4",0.115207373271889,24,28,46,62,0
44,1,0,0,3,0,1,1,3,1,1,0,0.0843023255813953,0.235329356225046,0.357767463091381,0.357767463091381,"WorkHour_vv_4",0.126984126984127,24,28,46,63,0
63,0,0,0,3,0,1,0,3,1,1,0,0.0843023255813953,0.235329356225046,0.357767463091381,0.357767463091381,"WorkHour_vv_4",0.138392857142857,24,28,46,64,0
38,1,0,0,3,1,1,1,3,1,1,1,0.0843023255813953,0.235329356225046,0.357767463091381,0.357767463091381,"WorkHour_vv_4",0.134065934065934,24,28,47,65,0
38,1,0,0,3,1,1,1,4,0,1,0,0.0843023255813953,0.235329356225046,0.357767463091381,0.357767463091381,"WorkHour_vv_4",0.104509283819629,24,29,47,65,1
57,1,0,0,2,1,1,1,4,1,1,1,0.0843023255813953,0.235329356225046,0.357767463091381,0.357767463091381,"WorkHour_vv_4",0.11025641025641,25,30,47,65,1
51,0,0,1,3,1,1,1,3,1,1,0,0.0843023255813953,0.235329356225046,0.357767463091381,0.357767463091381,"WorkHour_vv_4",0.121212121212121,25,30,47,66,0
47,0,1,0,3,1,1,1,4,1,1,1,0.0843023255813953,0.235329356225046,0.357767463091381,0.357767463091381,"WorkHour_vv_4",0.126588465298143,26,31,47,66,1
35,1,0,0,3,1,1,1,3,1,1,1,0.0843023255813953,0.235329356225046,0.357767463091381,0.357767463091381,"WorkHour_vv_4",0.122291766971594,26,31,48,67,0
52,1,0,0,2,0,0,0,3,0,1,0,0.0843023255813953,0.235329356225046,0.357767463091381,0.357767463091381,"WorkHour_vv_4",0.132827324478178,26,31,48,68,0
51,1,0,0,2,1,1,1,3,1,1,1,0.0843023255813953,0.235329356225046,0.357767463091381,0.357767463091381,"WorkHour_vv_4",0.128564749883123,26,31,49,69,0
61,0,1,0,3,1,1,1,4,0,1,1,0.0843023255813953,0.235329356225046,0.357767463091381,0.357767463091381,"WorkHour_vv_4",0.133605072463768,27,32,49,69,1
36,1,0,0,3,1,0,1,4,0,1,1,0.0843023255813953,0.235329356225046,0.357767463091381,0.357767463091381,"WorkHour_vv_4",0.138339920948617,28,33,49,69,1
34,1,0,0,2,0,1,1,4,1,1,1,0.0843023255813953,0.235329356225046,0.357767463091381,0.357767463091381,"WorkHour_vv_4",0.142796248934356,29,34,49,69,1
