Age,Private,SelfEmp,Gov,Education,Married,Race,Gender,WorkHour,US,Salary,Prof,LIFT_SCORE,TREATMENT_NAME,FOLLOW_REC,N_TREATED,Y_TREATED,N_UNTREATED,Y_UNTREATED,UPLIFT
62,0,0,1,3,0,1,0,2,0,0,1,1.2064538075087254,Education_vv_3,1,1.0,1.0,0.0,0.0,1.0
48,0,1,0,3,1,0,1,4,0,0,1,1.1917313995215344,SelfEmp_vv_1,1,2.0,2.0,0.0,0.0,1.0
60,0,0,1,2,0,1,0,3,0,0,1,1.1539414722451182,Education_vv_3,0,2.0,2.0,1.0,1.0,0.0
48,0,1,0,3,0,0,1,4,0,0,1,1.1470581122026768,SelfEmp_vv_1,1,3.0,3.0,1.0,1.0,0.0
45,0,0,1,2,0,0,1,3,0,0,0,1.143381546905826,SelfEmp_vv_1,0,3.0,3.0,2.0,1.0,0.5
45,0,0,1,2,0,0,1,3,0,0,0,1.143381546905826,SelfEmp_vv_1,0,3.0,3.0,3.0,1.0,0.6666666666666667
55,0,0,1,3,0,1,0,4,0,0,0,1.1138273241754202,Education_vv_3,1,4.0,3.0,3.0,1.0,0.4166666666666667
31,0,0,1,3,0,1,0,3,0,0,1,1.0991218157181062,Education_vv_3,1,5.0,4.0,3.0,1.0,0.46666666666666673
30,0,0,1,1,0,1,0,3,0,0,0,1.0980026066298674,Education_vv_3,0,5.0,4.0,4.0,1.0,0.55
50,0,1,0,3,0,0,1,4,0,0,1,1.0848307605125485,SelfEmp_vv_1,1,6.0,5.0,4.0,1.0,0.5833333333333334
50,0,1,0,3,0,0,1,3,0,0,1,1.0848307605125485,SelfEmp_vv_1,1,7.0,6.0,4.0,1.0,0.6071428571428571
48,0,1,0,1,1,1,1,3,0,0,1,1.0778566020278064,SelfEmp_vv_1,1,8.0,7.0,4.0,1.0,0.625
43,1,0,0,3,1,1,1,4,0,1,1,1.076885897248738,SelfEmp_vv_1,0,8.0,7.0,5.0,2.0,0.475
43,1,0,0,3,1,1,1,3,0,1,1,1.076885897248738,SelfEmp_vv_1,0,8.0,7.0,6.0,3.0,0.375
46,1,0,0,2,1,0,1,3,0,0,1,1.0761745233729778,SelfEmp_vv_1,0,8.0,7.0,7.0,4.0,0.3035714285714286
