"satisfaction_level","last_evaluation","average_montly_hours","time_spend_company","Work_accident","left","salary","average_montly_hours_vv_2","average_montly_hours_vv_3","average_montly_hours_vv_4","average_montly_hours_vv_5","LIFT_SCORE","TREATMENT_NAME","UPLIFT","Y_TREATED","N_TREATED","Y_UNTREATED","N_UNTREATED","FOLLOW_REC"
2,0.47,2,2,0,1,1,-0.0193108319738189,0.144135455857875,0.404828284705515,0.451894659047274,0.451894659047274,"average_montly_hours_vv_5",NA,0,0,2,1,0
2,0.94,3,2,0,1,1,-0.0264308407149416,0.144135455857875,0.404828284705515,0.451894659047274,0.451894659047274,"average_montly_hours_vv_5",NA,0,0,4,2,0
1,0.73,5,2,0,1,1,-0.0264308407149416,0.144135455857875,0.404828284705515,0.451894659047274,0.451894659047274,"average_montly_hours_vv_5",0,2,1,4,2,1
1,0.47,3,2,0,1,1,-0.0193108319738189,0.144135455857875,0.404828284705515,0.451894659047274,0.451894659047274,"average_montly_hours_vv_5",0,2,1,6,3,0
3,0.68,4,2,0,1,1,-0.0264308407149416,0.144135455857875,0.404828284705515,0.451894659047274,0.451894659047274,"average_montly_hours_vv_5",0,2,1,8,4,0
1,0.87,3,2,0,1,1,-0.0264308407149416,0.144135455857875,0.404828284705515,0.451894659047274,0.451894659047274,"average_montly_hours_vv_5",0,2,1,10,5,0
2,0.71,5,2,0,1,1,-0.0264308407149416,0.144135455857875,0.404828284705515,0.451894659047274,0.451894659047274,"average_montly_hours_vv_5",0,4,2,10,5,1
2,0.78,3,2,0,1,1,-0.0264308407149416,0.144135455857875,0.404828284705515,0.451894659047274,0.451894659047274,"average_montly_hours_vv_5",0,4,2,12,6,0
1,0.56,2,3,0,1,1,-0.0264308407149416,0.144135455857875,0.404828284705515,0.451894659047274,0.451894659047274,"average_montly_hours_vv_5",-0.142857142857143,4,2,15,7,0
2,0.55,1,3,0,1,1,-0.0264308407149416,0.144135455857875,0.404828284705515,0.451894659047274,0.451894659047274,"average_montly_hours_vv_5",-0.25,4,2,18,8,0
1,0.54,2,3,0,1,1,-0.0264308407149416,0.144135455857875,0.404828284705515,0.451894659047274,0.451894659047274,"average_montly_hours_vv_5",-0.333333333333333,4,2,21,9,0
1,0.46,2,3,0,1,1,-0.0193108319738189,0.144135455857875,0.404828284705515,0.451894659047274,0.451894659047274,"average_montly_hours_vv_5",-0.4,4,2,24,10,0
1,0.49,2,3,0,1,1,-0.0193108319738189,0.144135455857875,0.404828284705515,0.451894659047274,0.451894659047274,"average_montly_hours_vv_5",-0.454545454545455,4,2,27,11,0
1,0.5,1,3,0,1,1,-0.019478539070975,0.144135455857875,0.404828284705515,0.451894659047274,0.451894659047274,"average_montly_hours_vv_5",-0.5,4,2,30,12,0
1,0.51,1,3,0,1,1,-0.0214583130884932,0.144135455857875,0.404828284705515,0.451894659047274,0.451894659047274,"average_montly_hours_vv_5",-0.538461538461538,4,2,33,13,0
1,0.47,2,3,0,1,1,-0.0193108319738189,0.144135455857875,0.404828284705515,0.451894659047274,0.451894659047274,"average_montly_hours_vv_5",-0.571428571428572,4,2,36,14,0
1,0.5,1,3,0,1,1,-0.019478539070975,0.144135455857875,0.404828284705515,0.451894659047274,0.451894659047274,"average_montly_hours_vv_5",-0.6,4,2,39,15,0
2,0.51,1,3,0,1,1,-0.0214583130884932,0.144135455857875,0.404828284705515,0.451894659047274,0.451894659047274,"average_montly_hours_vv_5",-0.625,4,2,42,16,0
1,0.55,2,3,0,1,1,-0.0264308407149416,0.144135455857875,0.404828284705515,0.451894659047274,0.451894659047274,"average_montly_hours_vv_5",-0.647058823529412,4,2,45,17,0
1,0.5,1,3,0,1,1,-0.019478539070975,0.144135455857875,0.404828284705515,0.451894659047274,0.451894659047274,"average_montly_hours_vv_5",-0.666666666666667,4,2,48,18,0
1,0.46,2,3,0,1,1,-0.0193108319738189,0.144135455857875,0.404828284705515,0.451894659047274,0.451894659047274,"average_montly_hours_vv_5",-0.684210526315789,4,2,51,19,0
1,0.48,1,3,0,1,1,-0.0193108319738189,0.144135455857875,0.404828284705515,0.451894659047274,0.451894659047274,"average_montly_hours_vv_5",-0.7,4,2,54,20,0
2,0.45,2,3,0,1,1,-0.0193108319738189,0.144135455857875,0.404828284705515,0.451894659047274,0.451894659047274,"average_montly_hours_vv_5",-0.714285714285714,4,2,57,21,0
1,0.48,2,3,0,1,1,-0.0193108319738189,0.144135455857875,0.404828284705515,0.451894659047274,0.451894659047274,"average_montly_hours_vv_5",-0.727272727272727,4,2,60,22,0
1,0.57,2,3,1,1,1,-0.0264308407149416,0.144135455857875,0.404828284705515,0.451894659047274,0.451894659047274,"average_montly_hours_vv_5",-0.739130434782609,4,2,63,23,0
2,0.54,1,3,0,1,1,-0.0264308407149416,0.144135455857875,0.404828284705515,0.451894659047274,0.451894659047274,"average_montly_hours_vv_5",-0.75,4,2,66,24,0
1,0.48,2,3,0,1,1,-0.0193108319738189,0.144135455857875,0.404828284705515,0.451894659047274,0.451894659047274,"average_montly_hours_vv_5",-0.76,4,2,69,25,0
2,0.53,1,3,0,1,1,-0.0263565876267793,0.144135455857875,0.404828284705515,0.451894659047274,0.451894659047274,"average_montly_hours_vv_5",-0.769230769230769,4,2,72,26,0
1,0.48,1,3,0,1,1,-0.0193108319738189,0.144135455857875,0.404828284705515,0.451894659047274,0.451894659047274,"average_montly_hours_vv_5",-0.777777777777778,4,2,75,27,0
2,0.45,2,3,1,1,1,-0.0193108319738189,0.144135455857875,0.404828284705515,0.451894659047274,0.451894659047274,"average_montly_hours_vv_5",-0.785714285714286,4,2,78,28,0
2,0.54,1,3,0,1,1,-0.0264308407149416,0.144135455857875,0.404828284705515,0.451894659047274,0.451894659047274,"average_montly_hours_vv_5",-0.793103448275862,4,2,81,29,0
2,0.51,1,3,0,1,1,-0.0214583130884932,0.144135455857875,0.404828284705515,0.451894659047274,0.451894659047274,"average_montly_hours_vv_5",-0.8,4,2,84,30,0
