"satisfaction_level","last_evaluation","average_montly_hours","time_spend_company","Work_accident","left","salary","satisfaction_level_vv_2","satisfaction_level_vv_3","LIFT_SCORE","TREATMENT_NAME","UPLIFT","Y_TREATED","N_TREATED","Y_UNTREATED","N_UNTREATED","FOLLOW_REC"
1,0.78,2,2,0,1,0,0.277012448132781,1.59478688742603,1.59478688742603,"satisfaction_level_vv_3",NA,0,0,2,1,0
2,0.74,3,2,0,1,0,0.277012448132781,1.59478688742603,1.59478688742603,"satisfaction_level_vv_3",NA,0,0,4,2,0
1,0.56,3,2,0,1,1,0.144052846901625,1.59478688742603,1.59478688742603,"satisfaction_level_vv_3",NA,0,0,6,3,0
2,0.81,3,2,0,1,0,0.277012448132781,1.59478688742603,1.59478688742603,"satisfaction_level_vv_3",NA,0,0,8,4,0
1,0.73,5,2,0,1,1,0.277012448132781,1.59478688742603,1.59478688742603,"satisfaction_level_vv_3",NA,0,0,10,5,0
1,0.8,5,2,0,1,1,0.277012448132781,1.59478688742603,1.59478688742603,"satisfaction_level_vv_3",NA,0,0,12,6,0
2,0.75,3,2,0,1,1,0.277012448132781,1.59478688742603,1.59478688742603,"satisfaction_level_vv_3",NA,0,0,14,7,0
1,0.8,1,2,0,1,0,0.277012448132781,1.59478688742603,1.59478688742603,"satisfaction_level_vv_3",NA,0,0,16,8,0
1,0.47,4,2,0,1,1,-0.0664831903297176,1.59478688742603,1.59478688742603,"satisfaction_level_vv_3",NA,0,0,18,9,0
3,0.68,4,2,0,1,1,0.444444444444445,1.59478688742603,1.59478688742603,"satisfaction_level_vv_3",0,2,1,18,9,1
2,0.71,5,2,0,1,1,0.277012448132781,1.59478688742603,1.59478688742603,"satisfaction_level_vv_3",0,2,1,20,10,0
1,0.56,3,2,0,1,1,0.144052846901625,1.59478688742603,1.59478688742603,"satisfaction_level_vv_3",0,2,1,22,11,0
2,0.78,3,2,0,1,1,0.277012448132781,1.59478688742603,1.59478688742603,"satisfaction_level_vv_3",0,2,1,24,12,0
2,0.78,3,2,0,1,1,0.277012448132781,1.59478688742603,1.59478688742603,"satisfaction_level_vv_3",0,2,1,26,13,0
2,0.59,1,3,0,1,0,0.444444444444445,1.59478688742603,1.59478688742603,"satisfaction_level_vv_3",-0.0714285714285716,2,1,29,14,0
1,0.46,3,3,0,1,0,-0.0664831903297176,1.59478688742603,1.59478688742603,"satisfaction_level_vv_3",-0.133333333333333,2,1,32,15,0
1,0.53,1,3,0,1,0,0.144052846901625,1.59478688742603,1.59478688742603,"satisfaction_level_vv_3",-0.1875,2,1,35,16,0
2,0.54,1,3,0,1,0,0.144052846901625,1.59478688742603,1.59478688742603,"satisfaction_level_vv_3",-0.235294117647059,2,1,38,17,0
1,0.56,1,3,0,1,0,0.144052846901625,1.59478688742603,1.59478688742603,"satisfaction_level_vv_3",-0.277777777777778,2,1,41,18,0
1,0.55,2,3,0,1,0,0.144052846901625,1.59478688742603,1.59478688742603,"satisfaction_level_vv_3",-0.315789473684211,2,1,44,19,0
2,0.57,1,3,0,1,0,0.444444444444445,1.59478688742603,1.59478688742603,"satisfaction_level_vv_3",-0.35,2,1,47,20,0
1,0.53,3,3,0,1,0,0.144052846901625,1.59478688742603,1.59478688742603,"satisfaction_level_vv_3",-0.380952380952381,2,1,50,21,0
1,0.46,1,3,0,1,0,-0.0664831903297176,1.59478688742603,1.59478688742603,"satisfaction_level_vv_3",-0.409090909090909,2,1,53,22,0
1,0.54,1,3,0,1,0,0.144052846901625,1.59478688742603,1.59478688742603,"satisfaction_level_vv_3",-0.434782608695652,2,1,56,23,0
1,0.46,1,3,0,1,0,-0.0664831903297176,1.59478688742603,1.59478688742603,"satisfaction_level_vv_3",-0.458333333333333,2,1,59,24,0
1,0.56,1,3,0,1,1,0.144052846901625,1.59478688742603,1.59478688742603,"satisfaction_level_vv_3",-0.48,2,1,62,25,0
1,0.54,1,3,0,1,1,0.144052846901625,1.59478688742603,1.59478688742603,"satisfaction_level_vv_3",-0.5,2,1,65,26,0
1,0.48,2,3,0,1,0,-0.0664831903297176,1.59478688742603,1.59478688742603,"satisfaction_level_vv_3",-0.518518518518519,2,1,68,27,0
1,0.47,2,3,0,1,1,-0.0664831903297176,1.59478688742603,1.59478688742603,"satisfaction_level_vv_3",-0.535714285714286,2,1,71,28,0
1,0.52,3,3,0,1,0,0.0022246941045605,1.59478688742603,1.59478688742603,"satisfaction_level_vv_3",-0.551724137931035,2,1,74,29,0
1,0.57,1,3,0,1,0,0.444444444444445,1.59478688742603,1.59478688742603,"satisfaction_level_vv_3",-0.566666666666667,2,1,77,30,0
1,0.46,2,3,0,1,1,-0.0664831903297176,1.59478688742603,1.59478688742603,"satisfaction_level_vv_3",-0.580645161290323,2,1,80,31,0
2,0.5,1,3,0,1,0,0.0022246941045605,1.59478688742603,1.59478688742603,"satisfaction_level_vv_3",-0.59375,2,1,83,32,0
1,0.53,2,3,0,1,0,0.144052846901625,1.59478688742603,1.59478688742603,"satisfaction_level_vv_3",-0.606060606060606,2,1,86,33,0
1,0.51,2,3,0,1,0,0.0022246941045605,1.59478688742603,1.59478688742603,"satisfaction_level_vv_3",-0.617647058823529,2,1,89,34,0
1,0.48,3,3,0,1,0,-0.0664831903297176,1.59478688742603,1.59478688742603,"satisfaction_level_vv_3",-0.628571428571429,2,1,92,35,0
1,0.53,2,3,0,1,0,0.144052846901625,1.59478688742603,1.59478688742603,"satisfaction_level_vv_3",-0.638888888888889,2,1,95,36,0
1,0.54,2,3,0,1,1,0.144052846901625,1.59478688742603,1.59478688742603,"satisfaction_level_vv_3",-0.648648648648649,2,1,98,37,0
2,0.46,2,3,0,1,1,-0.0664831903297176,1.59478688742603,1.59478688742603,"satisfaction_level_vv_3",-0.657894736842105,2,1,101,38,0
1,0.47,2,3,0,1,0,-0.0664831903297176,1.59478688742603,1.59478688742603,"satisfaction_level_vv_3",-0.666666666666667,2,1,104,39,0
1,0.56,2,3,0,1,0,0.144052846901625,1.59478688742603,1.59478688742603,"satisfaction_level_vv_3",-0.675,2,1,107,40,0
1,0.49,2,3,0,1,0,0.0022246941045605,1.59478688742603,1.59478688742603,"satisfaction_level_vv_3",-0.682926829268293,2,1,110,41,0
1,0.55,2,3,0,1,1,0.144052846901625,1.59478688742603,1.59478688742603,"satisfaction_level_vv_3",-0.690476190476191,2,1,113,42,0
1,0.52,2,3,0,1,1,0.0022246941045605,1.59478688742603,1.59478688742603,"satisfaction_level_vv_3",-0.697674418604651,2,1,116,43,0
2,0.48,1,3,0,1,1,-0.0664831903297176,1.59478688742603,1.59478688742603,"satisfaction_level_vv_3",-0.704545454545455,2,1,119,44,0
1,0.46,1,3,0,1,0,-0.0664831903297176,1.59478688742603,1.59478688742603,"satisfaction_level_vv_3",-0.711111111111111,2,1,122,45,0
1,0.54,2,3,1,1,0,0.144052846901625,1.59478688742603,1.59478688742603,"satisfaction_level_vv_3",-0.717391304347826,2,1,125,46,0
2,0.48,2,3,0,1,0,-0.0664831903297176,1.59478688742603,1.59478688742603,"satisfaction_level_vv_3",-0.723404255319149,2,1,128,47,0
2,0.52,2,3,0,1,1,0.0022246941045605,1.59478688742603,1.59478688742603,"satisfaction_level_vv_3",-0.729166666666667,2,1,131,48,0
2,0.51,1,3,0,1,1,0.0022246941045605,1.59478688742603,1.59478688742603,"satisfaction_level_vv_3",-0.73469387755102,2,1,134,49,0
1,0.47,1,3,0,1,1,-0.0664831903297176,1.59478688742603,1.59478688742603,"satisfaction_level_vv_3",-0.74,2,1,137,50,0
1,0.54,2,3,0,1,0,0.144052846901625,1.59478688742603,1.59478688742603,"satisfaction_level_vv_3",-0.745098039215686,2,1,140,51,0
1,0.56,1,3,0,1,0,0.144052846901625,1.59478688742603,1.59478688742603,"satisfaction_level_vv_3",-0.75,2,1,143,52,0
1,0.45,1,3,0,1,0,-0.0664831903297176,1.59478688742603,1.59478688742603,"satisfaction_level_vv_3",-0.754716981132075,2,1,146,53,0
2,0.56,3,3,0,1,1,0.144052846901625,1.59478688742603,1.59478688742603,"satisfaction_level_vv_3",-0.759259259259259,2,1,149,54,0
1,0.57,2,3,1,1,1,0.444444444444445,1.59478688742603,1.59478688742603,"satisfaction_level_vv_3",-0.763636363636364,2,1,152,55,0
2,0.54,1,3,0,1,1,0.144052846901625,1.59478688742603,1.59478688742603,"satisfaction_level_vv_3",-0.767857142857143,2,1,155,56,0
1,0.51,1,3,0,1,1,0.0022246941045605,1.59478688742603,1.59478688742603,"satisfaction_level_vv_3",-0.771929824561404,2,1,158,57,0
1,0.47,1,3,0,1,0,-0.0664831903297176,1.59478688742603,1.59478688742603,"satisfaction_level_vv_3",-0.775862068965517,2,1,161,58,0
1,0.48,1,3,0,1,1,-0.0664831903297176,1.59478688742603,1.59478688742603,"satisfaction_level_vv_3",-0.779661016949153,2,1,164,59,0
1,0.48,1,3,0,1,1,-0.0664831903297176,1.59478688742603,1.59478688742603,"satisfaction_level_vv_3",-0.783333333333333,2,1,167,60,0
1,0.56,2,3,0,1,0,0.144052846901625,1.59478688742603,1.59478688742603,"satisfaction_level_vv_3",-0.786885245901639,2,1,170,61,0
1,0.49,2,3,0,1,0,0.0022246941045605,1.59478688742603,1.59478688742603,"satisfaction_level_vv_3",-0.790322580645161,2,1,173,62,0
1,0.52,2,3,0,1,0,0.0022246941045605,1.59478688742603,1.59478688742603,"satisfaction_level_vv_3",-0.793650793650793,2,1,176,63,0
1,0.49,1,3,0,1,0,0.0022246941045605,1.59478688742603,1.59478688742603,"satisfaction_level_vv_3",-0.796875,2,1,179,64,0
1,0.51,2,3,0,1,1,0.0022246941045605,1.59478688742603,1.59478688742603,"satisfaction_level_vv_3",-0.8,2,1,182,65,0
